기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출인구포함평균소득
2019-06-30,2820000000,인천광역시,남동구,2,60,3,2,1854,1900,1217,1536,135.5,5.1,2000,241,241,1854
2019-06-30,2820000000,인천광역시,남동구,2,70,3,4,2418,2400,1851,2046,173.7,10.5,2600,28,28,2418
2019-06-30,2820000000,인천광역시,남동구,2,60,3,0,3075,2800,2440,2463,224.7,100,16000,2850,2850,3075
2019-06-30,2820000000,인천광역시,남동구,2,60,2,9,4961,4900,4341,4500,350.2,36.8,5700,36,36,4961
2019-06-30,2820000000,인천광역시,남동구,2,70,3,0,2294,2000,1855,1800,164.9,100,9800,281,281,2294
2019-06-30,2820000000,인천광역시,남동구,2,60,2,7,,,,,,,,6,6,
2019-06-30,2820000000,인천광역시,남동구,2,60,2,5,,,,,,,,8,8,
2019-06-30,2820000000,인천광역시,남동구,2,70,2,6,,,,,,,,1,1,
2019-06-30,2820000000,인천광역시,남동구,2,60,2,3,,,,,,,,5,5,
2019-06-30,2820000000,인천광역시,남동구,2,60,2,1,,,,,,,,6,6,
2019-06-30,2820000000,인천광역시,남동구,2,70,1,10,8041,6400,5186,5700,612.3,12.3,18700,22,22,8041
2019-06-30,2820000000,인천광역시,남동구,2,60,1,10,9389,6900,6845,5700,747,18.1,99900,183,183,9389
2019-06-30,2820000000,인천광역시,남동구,2,60,1,8,3828,3800,2656,3380,304.6,23.2,4300,575,575,3828
2019-06-30,2820000000,인천광역시,남동구,2,70,1,6,2967,3000,1782,2573,225.9,9.5,3100,46,46,2967
2019-06-30,2820000000,인천광역시,남동구,2,60,1,6,2997,3000,2156,2582,238.4,9.9,3100,313,313,2997
2019-06-30,2820000000,인천광역시,남동구,2,60,1,4,2449,2500,1448,1898,194.8,2.1,2600,82,82,2449
2019-06-30,2820000000,인천광역시,남동구,2,70,1,2,1967,2000,993,1461,149.7,7.4,2000,54,54,1967
2019-06-30,2820000000,인천광역시,남동구,2,60,1,2,1812,1800,192,935,144.2,0.9,2000,49,49,1812
2019-06-30,2820000000,인천광역시,남동구,2,60,1,0,3832,3400,2645,2900,304.9,100,99900,2474,2474,3832
2019-06-30,2820000000,인천광역시,남동구,2,70,0,9,4983,5000,4595,4700,353.1,4.4,5700,211,211,4983
2019-06-30,2820000000,인천광역시,남동구,2,60,0,9,4907,4800,4166,4500,367.5,9.5,5700,1411,1411,4907
2019-06-30,2820000000,인천광역시,남동구,2,60,0,7,3310,3300,2636,3200,247.9,9,3500,1970,1970,3310
2019-06-30,2820000000,인천광역시,남동구,2,70,0,5,2648,2600,2485,2600,187.6,9.5,2800,853,853,2648
2019-06-30,2820000000,인천광역시,남동구,2,60,0,5,2680,2700,2390,2600,200.7,13.8,2800,3741,3741,2680
2019-06-30,2820000000,인천광역시,남동구,2,60,0,3,2169,2200,1946,2100,162.4,15,2300,5051,5051,2169
2019-06-30,2820000000,인천광역시,남동구,2,70,0,1,1412,1500,918,611,100,3,1700,504,847,840
2019-06-30,2820000000,인천광역시,남동구,2,60,0,1,1335,1300,503,0,100,1.9,1700,1019,1874,726
2019-06-30,2820000000,인천광역시,남동구,2,50,4,10,6556,5700,5939,5700,499.6,7.9,99900,1046,1046,6556
2019-06-30,2820000000,인천광역시,남동구,2,60,4,8,3862,3800,3174,3700,288.5,5.1,4300,719,719,3862
2019-06-30,2820000000,인천광역시,남동구,2,50,4,8,3842,3800,3029,3600,292.8,10,4300,2273,2273,3842
2019-06-30,2820000000,인천광역시,남동구,2,50,4,6,2959,3000,2583,2900,225.5,15.6,3100,4596,4596,2959
2019-06-30,2820000000,인천광역시,남동구,2,60,4,4,2418,2400,2216,2400,180.6,22.6,2600,5062,5062,2418
2019-06-30,2820000000,인천광역시,남동구,2,50,4,4,2450,2500,2159,2384,186.7,13.3,2600,4731,4731,2450
2019-06-30,2820000000,인천광역시,남동구,2,50,4,2,1885,1900,1059,1429,143.6,1.5,2000,702,702,1885
2019-06-30,2820000000,인천광역시,남동구,2,60,4,0,2619,2400,2323,2300,195.6,100,99900,20663,21518,2515
2019-06-30,2820000000,인천광역시,남동구,2,50,4,0,3063,2800,2631,2600,233.5,100,99900,28479,29823,2925
2019-06-30,2820000000,인천광역시,남동구,2,50,3,9,4885,4800,4160,4500,363.7,22.6,5700,1499,1499,4885
2019-06-30,2820000000,인천광역시,남동구,2,60,3,7,3304,3300,2689,3100,241.4,12.4,3500,330,330,3304
2019-06-30,2820000000,인천광역시,남동구,2,50,3,7,3314,3300,2683,3100,246.8,12.4,3500,1214,1214,3314
2019-06-30,2820000000,인천광역시,남동구,2,50,3,5,2701,2700,2173,2510,201.1,5.9,2800,706,706,2701
2019-06-30,2820000000,인천광역시,남동구,2,90,4,3,,,,,,,,1,1,
2019-06-30,2820000000,인천광역시,남동구,2,60,3,3,2172,2200,1571,1984,158.7,7,2300,283,283,2172
2019-06-30,2820000000,인천광역시,남동구,2,50,3,3,2150,2100,1130,1460,160.1,2.1,2300,323,323,2150
2019-06-30,2820000000,인천광역시,남동구,2,50,3,1,1343,1400,369,669,100,2,1600,479,479,1343
2019-06-30,2820000000,인천광역시,남동구,2,60,2,10,6813,6500,5635,5700,480.9,21.1,11700,15,15,6813
2019-06-30,2820000000,인천광역시,남동구,2,50,2,10,7057,6500,6208,6100,572.2,53.3,29600,189,189,7057
2019-06-30,2820000000,인천광역시,남동구,2,50,2,8,3935,4000,3249,3600,319,6.8,4300,43,43,3935
2019-06-30,2820000000,인천광역시,남동구,2,80,4,9,5130,5100,4737,5100,342.3,2.6,5700,23,23,5130
2019-06-30,2820000000,인천광역시,남동구,2,60,2,6,,,,,,,,3,3,
2019-06-30,2820000000,인천광역시,남동구,2,50,2,6,,,,,,,,3,3,
2019-06-30,2820000000,인천광역시,남동구,2,50,2,4,2400,2400,1405,1578,194.6,1.2,2500,12,12,2400
2019-06-30,2820000000,인천광역시,남동구,2,60,2,2,,,,,,,,5,5,
2019-06-30,2820000000,인천광역시,남동구,2,50,2,2,1827,1800,497,1212,148.1,1.1,2000,15,15,1827
2019-06-30,2820000000,인천광역시,남동구,2,50,2,0,5276,5250,4481,4640,427.8,100,29600,474,474,5276
2019-06-30,2820000000,인천광역시,남동구,2,80,4,1,1499,1500,1389,1500,100,87.7,1600,2639,2877,1375
2019-06-30,2820000000,인천광역시,남동구,2,60,1,9,4947,4900,3316,4400,393.6,15,5700,287,287,4947
2019-06-30,2820000000,인천광역시,남동구,2,50,1,9,4933,4900,3324,4147,391.3,19.4,5700,912,912,4933
2019-06-30,2820000000,인천광역시,남동구,2,50,1,7,3346,3300,2415,2823,265.4,17.2,3500,1190,1190,3346
2019-06-30,2820000000,인천광역시,남동구,2,60,1,5,2698,2700,1601,2331,214.6,2.8,2800,98,98,2698
2019-06-30,2820000000,인천광역시,남동구,2,50,1,5,2696,2700,1709,2067,213.9,2,2800,171,171,2696
2019-06-30,2820000000,인천광역시,남동구,2,50,1,3,2139,2100,145,772,169.7,1.2,2300,127,127,2139
2019-06-30,2820000000,인천광역시,남동구,2,80,1,7,,,,,,,,1,1,
2019-06-30,2820000000,인천광역시,남동구,2,60,1,1,1257,1200,-324,369,100,1.7,1600,130,130,1257
2019-06-30,2820000000,인천광역시,남동구,2,50,1,1,1261,1200,-523,106,100,1.5,1600,276,276,1261
2019-06-30,2820000000,인천광역시,남동구,2,50,0,10,7332,6000,6046,5700,559,14,99900,2779,2779,7332
2019-06-30,2820000000,인천광역시,남동구,2,60,0,8,3854,3800,3018,3600,288.6,8.8,4300,1670,1670,3854
2019-06-30,2820000000,인천광역시,남동구,2,50,0,8,3859,3800,3030,3570,294.2,15.4,4300,5783,5783,3859
2019-06-30,2820000000,인천광역시,남동구,2,50,0,6,2962,3000,2533,2862,225.8,11.8,3100,5772,5772,2962
2019-06-30,2820000000,인천광역시,남동구,2,80,0,8,,,,,,,,7,7,
2019-06-30,2820000000,인천광역시,남동구,2,60,0,4,2419,2400,2184,2400,181.2,18.3,2600,5514,5514,2419
2019-06-30,2820000000,인천광역시,남동구,2,50,0,4,2448,2500,2072,2304,186.7,9,2600,5319,5319,2448
2019-06-30,2820000000,인천광역시,남동구,2,50,0,2,1865,1900,822,1276,142.2,1.6,2000,1230,1230,1865
2019-06-30,2820000000,인천광역시,남동구,2,60,0,0,2790,2500,2371,2300,209,100,99900,26106,26961,2702
2019-06-30,2820000000,인천광역시,남동구,2,50,0,0,3370,3000,2745,2693,256.9,100,99900,43123,44467,3268
2019-06-30,2820000000,인천광역시,남동구,2,40,4,9,5037,5000,4532,4800,379,14.2,5700,2375,2375,5037
2019-06-30,2820000000,인천광역시,남동구,2,80,0,0,1603,1500,1481,1500,107,100,12300,2890,3128,1481
2019-06-30,2820000000,인천광역시,남동구,2,50,4,7,3273,3300,2818,3200,249.4,14,3500,3727,3727,3273
2019-06-30,2820000000,인천광역시,남동구,2,40,4,7,3277,3300,2723,3100,246.6,13.5,3500,3458,3458,3277
2019-06-30,2820000000,인천광역시,남동구,2,40,4,5,2684,2700,2418,2600,201.9,19.1,2800,5981,5981,2684
2019-06-30,2820000000,인천광역시,남동구,2,50,4,3,2188,2200,1695,1997,166.7,3.9,2300,1558,1558,2188
2019-06-30,2820000000,인천광역시,남동구,2,40,4,3,2179,2200,1638,1937,164,2.8,2300,1088,1088,2179
2019-06-30,2820000000,인천광역시,남동구,2,40,4,1,1329,1300,234,0,100,1,1700,630,2088,401
2019-06-30,2820000000,인천광역시,남동구,2,70,4,3,2094,2100,1970,2100,147.4,30.4,2300,3156,3156,2094
2019-06-30,2820000000,인천광역시,남동구,2,50,3,10,7027,6400,5618,5700,523.2,19.9,95600,916,916,7027
2019-06-30,2820000000,인천광역시,남동구,2,40,3,10,6910,6100,5591,5700,519.2,24.4,99900,1574,1574,6910
2019-06-30,2820000000,인천광역시,남동구,2,40,3,8,3886,3900,3051,3500,292,18.2,4300,2092,2092,3886
2019-06-30,2820000000,인천광역시,남동구,2,50,3,6,2968,3000,2432,2800,221,8.4,3100,919,919,2968
2019-06-30,2820000000,인천광역시,남동구,2,40,3,6,2969,3000,2304,2715,223.1,6.8,3100,1025,1025,2969
2019-06-30,2820000000,인천광역시,남동구,2,40,3,4,2432,2400,1696,2097,182.7,3.9,2600,722,722,2432
2019-06-30,2820000000,인천광역시,남동구,2,70,3,6,2933,2900,2153,2383,210.8,6.8,3100,15,15,2933
2019-06-30,2820000000,인천광역시,남동구,2,50,3,2,1840,1800,712,1056,137,2.2,2000,379,379,1840
2019-06-30,2820000000,인천광역시,남동구,2,40,3,2,1848,1800,780,1134,138.8,1.9,2000,456,456,1848
2019-06-30,2820000000,인천광역시,남동구,2,40,3,0,3921,3600,3043,3000,294.6,100,99900,11375,11375,3921
2019-06-30,2820000000,인천광역시,남동구,2,50,2,9,5007,5100,4381,4600,405.9,33.2,5700,166,166,5007
2019-06-30,2820000000,인천광역시,남동구,2,40,2,9,5034,5000,4351,4600,373.6,27.6,5700,208,208,5034
2019-06-30,2820000000,인천광역시,남동구,2,40,2,7,3368,3400,2602,3072,250,2.5,3500,28,28,3368
2019-06-30,2820000000,인천광역시,남동구,2,70,2,9,,,,,,,,2,2,
2019-06-30,2820000000,인천광역시,남동구,2,50,2,5,,,,,,,,6,6,
2019-06-30,2820000000,인천광역시,남동구,2,40,2,5,2670,2650,1352,1690,198.2,0.7,2800,10,10,2670
2019-06-30,2820000000,인천광역시,남동구,2,40,2,3,2146,2100,1201,1631,159.3,1.5,2300,26,26,2146
2019-06-30,2820000000,인천광역시,남동구,2,50,2,1,1233,1200,-294,407,100,0.9,1600,18,18,1233
2019-06-30,2820000000,인천광역시,남동구,2,40,2,1,1347,1300,466,599,100,0.7,1600,19,19,1347
2019-06-30,2820000000,인천광역시,남동구,2,40,1,10,7922,6600,5856,5700,608.3,25.3,99900,563,563,7922
2019-06-30,2820000000,인천광역시,남동구,2,70,1,8,3815,3800,2923,3600,290.5,17.6,4300,66,66,3815
2019-06-30,2820000000,인천광역시,남동구,2,50,1,8,3849,3800,2833,3339,305.3,28,4300,1688,1688,3849
2019-06-30,2820000000,인천광역시,남동구,2,40,1,8,3845,3800,2578,3081,295.2,24.5,4300,1122,1122,3845
2019-06-30,2820000000,인천광역시,남동구,2,40,1,6,2993,3000,1854,2405,229.8,5.4,3100,319,319,2993
2019-06-30,2820000000,인천광역시,남동구,2,50,1,4,2438,2400,939,1569,193.3,1.6,2600,152,152,2438
2019-06-30,2820000000,인천광역시,남동구,2,40,1,4,2424,2400,1156,1736,186.1,1.9,2600,136,136,2424
2019-06-30,2820000000,인천광역시,남동구,2,40,1,2,1835,1800,105,486,140.9,1.3,2000,127,127,1835
2019-06-30,2820000000,인천광역시,남동구,2,70,1,0,3214,3200,2210,2600,244.7,100,18700,446,446,3214
2019-06-30,2820000000,인천광역시,남동구,2,50,1,0,4191,3700,2849,3000,332.4,100,99900,5532,5532,4191
2019-06-30,2820000000,인천광역시,남동구,2,40,1,0,4073,3600,2744,2876,312.7,100,99900,4328,4328,4073
2019-06-30,2820000000,인천광역시,남동구,2,40,0,9,5002,5000,4251,4600,377.3,18.4,5700,5532,5532,5002
2019-06-30,2820000000,인천광역시,남동구,2,50,0,7,3296,3300,2713,3100,251.3,13.9,3500,6145,6145,3296
2019-06-30,2820000000,인천광역시,남동구,2,40,0,7,3297,3300,2657,3100,248.7,12.8,3500,5815,5815,3297
2019-06-30,2820000000,인천광역시,남동구,2,40,0,5,2684,2700,2355,2600,202.5,12.5,2800,6985,6985,2684
2019-06-30,2820000000,인천광역시,남동구,2,70,0,3,2094,2100,1958,2100,148.3,28.5,2300,3248,3248,2094
2019-06-30,2820000000,인천광역시,남동구,2,50,0,3,2179,2200,1504,1890,166.1,3,2300,2016,2016,2179
2019-06-30,2820000000,인천광역시,남동구,2,40,0,3,2171,2200,1473,1808,163.7,2.5,2300,1703,1703,2171
2019-06-30,2820000000,인천광역시,남동구,2,40,0,1,1326,1300,72,0,100,1.2,1700,1355,2813,639
2019-06-30,2820000000,인천광역시,남동구,2,40,4,10,6411,5700,5978,5700,482.4,12,99900,1572,1572,6411
2019-06-30,2820000000,인천광역시,남동구,2,30,4,10,6108,5700,5922,5700,443,11.7,99900,1241,1241,6108
2019-06-30,2820000000,인천광역시,남동구,2,30,4,8,3897,3900,3491,3800,282.6,8.7,4300,1455,1455,3897
2019-06-30,2820000000,인천광역시,남동구,2,60,4,6,2939,2900,2571,2900,219.5,10.1,3100,1853,1853,2939
2019-06-30,2820000000,인천광역시,남동구,2,40,4,6,2955,3000,2534,2805,222.4,14.8,3100,4215,4215,2955
2019-06-30,2820000000,인천광역시,남동구,2,30,4,6,2949,2900,2490,2900,213.9,8.6,3100,1887,1887,2949
2019-06-30,2820000000,인천광역시,남동구,2,30,4,4,2423,2400,2194,2400,175.7,18.3,2600,4904,4904,2423
2019-06-30,2820000000,인천광역시,남동구,2,40,4,2,1883,1900,1053,1343,141.7,1.4,2000,611,611,1883
2019-06-30,2820000000,인천광역시,남동구,2,30,4,2,1890,1900,1555,1800,137.1,5.1,2000,1752,1752,1890
2019-06-30,2820000000,인천광역시,남동구,2,30,4,0,2979,2500,2657,2367,216,100,99900,21786,22719,2856
2019-06-30,2820000000,인천광역시,남동구,2,60,3,9,4931,4900,4284,4549,360.3,14.5,5700,258,258,4931
2019-06-30,2820000000,인천광역시,남동구,2,40,3,9,4979,4900,4149,4500,374.1,25.2,5700,2257,2257,4979
2019-06-30,2820000000,인천광역시,남동구,2,30,3,9,5018,5000,4365,4600,355.4,22.6,5700,1994,1994,5018
2019-06-30,2820000000,인천광역시,남동구,2,30,3,7,3309,3300,2548,2947,234.4,10,3500,1344,1344,3309
2019-06-30,2820000000,인천광역시,남동구,2,40,3,5,2689,2700,2111,2502,202.1,5,2800,826,826,2689
2019-06-30,2820000000,인천광역시,남동구,2,30,3,5,2683,2700,2047,2460,190,6.6,2800,1098,1098,2683
2019-06-30,2820000000,인천광역시,남동구,2,30,3,3,2157,2200,1575,1929,152.8,6.5,2300,1346,1346,2157
2019-06-30,2820000000,인천광역시,남동구,2,60,3,1,1369,1400,371,693,100,3.3,1600,214,214,1369
2019-06-30,2820000000,인천광역시,남동구,2,40,3,1,1331,1300,40,516,100,1.5,1700,500,500,1331
2019-06-30,2820000000,인천광역시,남동구,2,30,3,1,1412,1500,757,1137,100,3,1700,940,940,1412
2019-06-30,2820000000,인천광역시,남동구,2,30,2,10,6467,6000,5675,5700,504,33,30900,236,236,6467
2019-06-30,2820000000,인천광역시,남동구,2,40,2,8,3962,4000,3271,3600,294,9.8,4300,94,94,3962
2019-06-30,2820000000,인천광역시,남동구,2,30,2,8,3917,3900,3140,3479,305.2,17.2,4300,203,203,3917
