기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출인구포함평균소득
2018-06-30,2826000000,인천광역시,서구,2,80,0,1,1496,1500,1316,1500,100,97.7,1500,1975,2149,1374
2018-06-30,2826000000,인천광역시,서구,2,70,1,7,3074,3100,2617,2900,273.7,11.1,3200,35,35,3074
2018-06-30,2826000000,인천광역시,서구,2,60,3,8,3425,3400,2584,3176,262.2,10.2,3700,228,228,3425
2018-06-30,2826000000,인천광역시,서구,2,60,0,9,4172,4100,3014,3700,326.8,7.5,4800,985,985,4172
2018-06-30,2826000000,인천광역시,서구,2,50,2,10,6274,6000,5366,5426,485.9,73.9,12300,277,277,6274
2018-06-30,2826000000,인천광역시,서구,2,50,0,0,3423,2900,2723,2700,268,100,999900,38336,39573,3316
2018-06-30,2826000000,인천광역시,서구,2,40,2,1,1319,1400,-404,361,100,0.7,1600,26,26,1319
2018-06-30,2826000000,인천광역시,서구,2,30,4,2,1852,1900,1408,1700,143.8,3.3,2000,966,966,1852
2018-06-30,2826000000,인천광역시,서구,2,30,1,3,2081,2100,906,1237,162,1.7,2200,83,83,2081
2018-06-30,2826000000,인천광역시,서구,2,20,3,4,2315,2300,1940,2200,170.8,10.3,2500,773,773,2315
2018-06-30,2826000000,인천광역시,서구,2,20,0,5,2569,2600,2226,2500,181.1,4.6,2700,1244,1244,2569
2018-06-30,2826000000,인천광역시,서구,2,15,0,3,2041,2000,2027,2000,129.4,12,2200,582,582,2041
2018-06-30,2826000000,인천광역시,서구,2,0,2,4,2332,2350,1669,2092,179,1.7,2500,120,120,2332
2018-06-30,2826000000,인천광역시,서구,1,80,4,9,,,,,,,,6,6,
2018-06-30,2826000000,인천광역시,서구,1,80,0,1,1492,1500,1113,1500,100,90,1600,1295,1595,1212
2018-06-30,2826000000,인천광역시,서구,1,70,1,9,4120,4000,1980,3673,359,17.6,4800,100,100,4120
2018-06-30,2826000000,인천광역시,서구,1,60,3,10,7145,6100,5252,5297,575.3,32.6,45600,642,642,7145
2018-06-30,2826000000,인천광역시,서구,1,70,4,3,2051,2000,1848,2000,164.6,30.1,2200,1888,1888,2051
2018-06-30,2826000000,인천광역시,서구,1,60,1,0,4338,3600,2570,3024,354.1,100,147400,3462,3462,4338
2018-06-30,2826000000,인천광역시,서구,1,50,3,1,1200,1100,-609,356,100,0.6,1600,311,311,1200
2018-06-30,2818500000,인천광역시,연수구,0,0,0,0,3819,3000,3001,2600,286.5,100,999900,258519,269920,3658
2018-06-30,2818500000,인천광역시,연수구,0,0,0,1,1333,1400,215,0,100,1.2,1600,8614,20015,574
2018-06-30,2818500000,인천광역시,연수구,0,0,0,2,1835,1800,1097,1672,137.7,1.6,2000,8379,8379,1835
2018-06-30,2818500000,인천광역시,연수구,0,0,0,3,2104,2100,1905,2100,157.9,6.2,2200,28951,28951,2104
2018-06-30,2818500000,인천광역시,연수구,0,0,0,5,2578,2600,2266,2500,193.4,4.7,2700,17968,17968,2578
2018-06-30,2818500000,인천광역시,연수구,0,0,0,6,2812,2800,2479,2800,211,6.7,2900,23429,23429,2812
2018-06-30,2818500000,인천광역시,연수구,0,0,0,7,3052,3000,2643,3000,229,9.4,3200,30294,30294,3052
2018-06-30,2818500000,인천광역시,연수구,0,0,0,9,4179,4100,3147,3748,313.6,16.3,4800,38485,38485,4179
2018-06-30,2818500000,인천광역시,연수구,0,0,0,10,8498,6300,6152,5031,637.6,36.1,999900,41934,41934,8498
2018-06-30,2818500000,인천광역시,연수구,0,0,1,0,5358,4000,3339,3135,430,100,999900,26458,26458,5358
2018-06-30,2826000000,인천광역시,서구,1,50,0,2,1800,1800,279,887,146.3,0.5,2000,494,494,1800
2018-06-30,2818500000,인천광역시,연수구,0,0,1,2,1807,1800,-597,600,145,0.9,2000,687,687,1807
2018-06-30,2818500000,인천광역시,연수구,0,0,1,3,2055,2000,141,1097,164.9,0.7,2200,486,486,2055
2018-06-30,2818500000,인천광역시,연수구,0,0,1,4,2336,2400,-198,962,187.5,0.8,2500,489,489,2336
2018-06-30,2818500000,인천광역시,연수구,0,0,1,5,2580,2600,875,1742,207.1,1,2700,575,575,2580
2018-06-30,2818500000,인천광역시,연수구,0,0,1,6,2819,2800,1546,2256,226.2,1.6,2900,821,821,2819
2018-06-30,2818500000,인천광역시,연수구,0,0,1,7,3059,3100,1711,2516,245.5,3.4,3200,1584,1584,3059
2018-06-30,2818500000,인천광역시,연수구,0,0,1,8,3473,3500,2369,2977,278.7,9.9,3700,4025,4025,3473
2018-06-30,2818500000,인천광역시,연수구,0,0,1,10,9698,6600,6409,5090,778.3,56.4,999900,8247,8247,9698
2018-06-30,2818500000,인천광역시,연수구,0,0,2,0,6158,5500,4707,4339,485.4,100,999900,9684,9684,6158
2018-06-30,2818500000,인천광역시,연수구,0,0,2,1,1269,1300,-235,612,100,0.3,1600,134,134,1269
2018-06-30,2818500000,인천광역시,연수구,0,0,2,3,2089,2100,1226,1813,164.7,0.4,2200,100,100,2089
2018-06-30,2818500000,인천광역시,연수구,0,0,2,4,2329,2300,1744,2121,183.6,0.6,2500,160,160,2329
2018-06-30,2818500000,인천광역시,연수구,0,0,2,5,2575,2600,2040,2442,202.9,0.9,2700,201,201,2575
2018-06-30,2818500000,인천광역시,연수구,0,0,2,7,3077,3100,2457,2933,242.6,1.8,3200,354,354,3077
2018-06-30,2818500000,인천광역시,연수구,0,0,2,8,3458,3500,2759,3226,272.6,3.6,3700,623,623,3458
2018-06-30,2818500000,인천광역시,연수구,0,0,2,9,4259,4300,3419,3862,335.7,12.7,4800,1774,1774,4259
2018-06-30,2818500000,인천광역시,연수구,0,0,2,10,7830,6800,5961,5600,617.2,78.2,999900,5955,5955,7830
2018-06-30,2818500000,인천광역시,연수구,0,0,3,0,4652,3800,3453,3056,357.1,100,999900,69185,69185,4652
2018-06-30,2818500000,인천광역시,연수구,0,0,3,1,1303,1300,59,674,100,0.9,1600,2276,2276,1303
2018-06-30,2818500000,인천광역시,연수구,0,0,3,2,1810,1800,1134,1602,138.9,1.8,2000,3188,3188,1810
2018-06-30,2818500000,인천광역시,연수구,0,0,3,4,2327,2300,1758,2200,178.6,2.6,2500,3608,3608,2327
2018-06-30,2818500000,인천광역시,연수구,0,0,3,5,2572,2600,2038,2500,197.4,2.6,2700,3214,3214,2572
2018-06-30,2818500000,인천광역시,연수구,0,0,3,6,2799,2800,2188,2695,214.8,3.2,2900,3659,3659,2799
2018-06-30,2818500000,인천광역시,연수구,0,0,3,8,3448,3400,2730,3200,264.6,9,3700,8378,8378,3448
2018-06-30,2818500000,인천광역시,연수구,0,0,3,9,4220,4200,3281,3800,323.9,20.2,4800,15418,15418,4220
2018-06-30,2818500000,인천광역시,연수구,0,0,3,10,7995,6200,5818,5000,613.6,52.8,999900,21264,21264,7995
2018-06-30,2818500000,인천광역시,연수구,0,0,4,1,1373,1500,689,0,100,1.4,1600,4863,16264,410
2018-06-30,2818500000,인천광역시,연수구,0,0,4,2,1859,1900,1341,1770,135.4,1.7,2000,4367,4367,1859
2018-06-30,2818500000,인천광역시,연수구,0,0,4,3,2107,2100,1986,2100,153.5,11.6,2200,25475,25475,2107
2018-06-30,2818500000,인천광역시,연수구,0,0,4,4,2305,2300,2174,2300,167.9,11.2,2500,22466,22466,2305
2018-06-30,2818500000,인천광역시,연수구,0,0,4,5,2579,2600,2379,2544,187.9,7.8,2700,13978,13978,2579
2018-06-30,2818500000,인천광역시,연수구,0,0,4,6,2814,2800,2582,2800,205,11.3,2900,18703,18703,2814
2018-06-30,2818500000,인천광역시,연수구,0,0,4,7,3047,3000,2767,3000,222,15.1,3200,23066,23066,3047
2018-06-30,2818500000,인천광역시,연수구,0,0,4,9,4136,4100,3128,3743,301.3,11.7,4800,13090,13090,4136
2018-06-30,2818500000,인천광역시,연수구,0,0,4,10,9239,5900,7094,4900,673.1,12.9,999900,6468,6468,9239
2018-06-30,2818500000,인천광역시,연수구,0,15,0,0,2174,2100,2164,2100,147.4,100,4400,7178,12297,1269
2018-06-30,2818500000,인천광역시,연수구,0,15,0,2,1828,1800,1806,1800,123.9,3.7,2000,319,319,1828
2018-06-30,2818500000,인천광역시,연수구,0,15,0,3,2109,2100,2100,2100,143,61.6,2200,4560,4560,2109
2018-06-30,2818500000,인천광역시,연수구,0,15,0,4,2279,2300,2271,2300,154.5,27.2,2400,1861,1861,2279
2018-06-30,2818500000,인천광역시,연수구,0,15,0,6,2784,2800,2769,2800,188.8,2,2900,113,113,2784
2018-06-30,2818500000,인천광역시,연수구,0,15,0,7,,,,,,,,7,7,
2018-06-30,2818500000,인천광역시,연수구,0,15,0,8,,,,,,,,7,7,
2018-06-30,2818500000,인천광역시,연수구,0,15,0,9,,,,,,,,6,6,
2018-06-30,2818500000,인천광역시,연수구,0,15,1,0,,,,,,,,3,3,
2018-06-30,2818500000,인천광역시,연수구,0,15,1,7,,,,,,,,1,1,
2018-06-30,2818500000,인천광역시,연수구,0,15,1,8,,,,,,,,1,1,
2018-06-30,2818500000,인천광역시,연수구,0,15,2,0,,,,,,,,3,3,
2018-06-30,2818500000,인천광역시,연수구,0,15,2,3,,,,,,,,1,1,
2018-06-30,2818500000,인천광역시,연수구,0,15,2,5,,,,,,,,1,1,
2018-06-30,2818500000,인천광역시,연수구,0,15,3,0,2360,2200,2260,2123,157.3,100,4400,70,70,2360
2018-06-30,2818500000,인천광역시,연수구,0,15,3,1,,,,,,,,4,4,
2018-06-30,2818500000,인천광역시,연수구,0,15,3,2,1830,1900,1730,1800,122,25.5,2000,23,23,1830
2018-06-30,2818500000,인천광역시,연수구,0,15,3,4,2340,2400,2266,2386,156,14.2,2400,10,10,2340
2018-06-30,2818500000,인천광역시,연수구,0,15,3,5,,,,,,,,5,5,
2018-06-30,2818500000,인천광역시,연수구,0,15,3,6,2800,2800,2644,2700,186.7,16.9,2900,10,10,2800
2018-06-30,2818500000,인천광역시,연수구,0,15,3,7,,,,,,,,4,4,
2018-06-30,2818500000,인천광역시,연수구,0,15,3,8,,,,,,,,3,3,
2018-06-30,2818500000,인천광역시,연수구,0,15,3,9,,,,,,,,4,4,
2018-06-30,2818500000,인천광역시,연수구,0,15,4,0,2171,2100,2162,2100,148.4,100,3400,7102,12221,1262
2018-06-30,2818500000,인천광역시,연수구,0,15,4,2,1828,1800,1812,1800,125,3.5,2000,296,296,1828
2018-06-30,2818500000,인천광역시,연수구,0,15,4,3,2109,2100,2101,2100,144.2,62.3,2200,4552,4552,2109
2018-06-30,2818500000,인천광역시,연수구,0,15,4,4,2279,2300,2271,2300,155.8,27.4,2400,1851,1851,2279
2018-06-30,2826000000,인천광역시,서구,1,40,2,3,,,,,,,,5,5,
2018-06-30,2818500000,인천광역시,연수구,0,15,4,6,2783,2800,2781,2800,190.3,1.9,2900,103,103,2783
2018-06-30,2818500000,인천광역시,연수구,0,15,4,7,,,,,,,,2,2,
2018-06-30,2818500000,인천광역시,연수구,0,15,4,8,,,,,,,,3,3,
2018-06-30,2818500000,인천광역시,연수구,0,20,0,1,1398,1500,867,979,100,0.9,1600,791,1007,1098
2018-06-30,2818500000,인천광역시,연수구,0,20,0,2,1829,1800,1610,1800,130.8,5.2,2000,3489,3489,1829
2018-06-30,2818500000,인천광역시,연수구,0,20,0,3,2121,2100,2035,2100,151.7,31.3,2200,18102,18102,2121
2018-06-30,2818500000,인천광역시,연수구,0,20,0,4,2283,2300,2186,2300,163.3,28.2,2500,15127,15127,2283
2018-06-30,2818500000,인천광역시,연수구,0,20,0,5,2573,2600,2375,2600,184.1,9.2,2700,4407,4407,2573
2018-06-30,2818500000,인천광역시,연수구,0,20,0,6,2793,2800,2489,2700,199.8,5.5,2900,2398,2398,2793
2018-06-30,2818500000,인천광역시,연수구,0,20,0,7,3047,3000,2648,2901,217.9,4.1,3200,1635,1635,3047
2018-06-30,2818500000,인천광역시,연수구,0,20,0,9,4151,4100,3416,3800,296.9,5.3,4800,1564,1564,4151
2018-06-30,2818500000,인천광역시,연수구,0,20,0,10,10321,5500,8872,4787,738.2,6.3,999900,744,744,10321
2018-06-30,2818500000,인천광역시,연수구,0,20,1,0,3457,3000,2659,2900,282.6,100,74700,830,830,3457
2018-06-30,2818500000,인천광역시,연수구,0,20,1,2,1827,1800,1150,1428,149.4,1.4,2000,22,22,1827
2018-06-30,2818500000,인천광역시,연수구,0,20,1,3,2074,2100,1257,1587,169.6,2,2200,27,27,2074
2018-06-30,2818500000,인천광역시,연수구,0,20,1,4,2344,2300,1736,1892,191.6,2,2500,25,25,2344
2018-06-30,2818500000,인천광역시,연수구,0,20,1,6,2843,2900,2449,2768,232.4,14.6,2900,147,147,2843
