기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출인구포함평균소득
2020-06-30,2814000000,인천광역시,동구,0,0,4,6,3072,3100,2716,3000,180.7,10.4,3200,2829,2829,3072
2020-06-30,2814000000,인천광역시,동구,0,0,4,2,2006,2000,1844,2000,118,10.2,2100,4237,4237,2006
2020-06-30,2814000000,인천광역시,동구,0,0,3,5,2799,2800,2181,2598,181.8,6.2,2900,841,841,2799
2020-06-30,2814000000,인천광역시,동구,0,0,3,1,1540,1600,1252,1362,100,3.4,1900,829,829,1540
2020-06-30,2814000000,인천광역시,동구,0,0,2,8,4144,4200,3391,3699,287.5,12.3,4500,181,181,4144
2020-06-30,2814000000,인천광역시,동구,0,0,2,0,5290,5000,4145,4120,366.9,100,23600,1157,1157,5290
2020-06-30,2814000000,인천광역시,동구,0,0,1,7,3443,3400,2524,3058,221,18.2,3700,881,881,3443
2020-06-30,2814000000,인천광역시,동구,0,0,1,3,2298,2300,1329,1607,147.5,2.9,2400,208,208,2298
2020-06-30,2814000000,인천광역시,동구,0,0,0,6,3081,3100,2578,3000,184,10.3,3200,4814,4814,3081
2020-06-30,2814000000,인천광역시,동구,0,0,0,2,2006,2000,1780,2000,119.8,7.1,2100,5099,5099,2006
2020-06-30,2820000000,인천광역시,남동구,2,30,2,1,1542,1600,1175,1387,100,0.8,1800,24,24,1542
2020-06-30,2820000000,인천광역시,남동구,1,70,1,4,2555,2600,2073,2356,,2.3,2700,38,38,2555
2020-06-30,2820000000,인천광역시,남동구,1,20,2,9,5095,5000,4309,4600,346.4,24.2,5800,153,153,5095
2020-06-30,2820000000,인천광역시,남동구,0,60,1,7,3464,3500,2664,3186,194.6,20.4,3700,2024,2024,3464
2020-06-30,2820000000,인천광역시,남동구,0,15,3,1,1537,1600,1434,1550,100,46.6,1800,46,46,1537
2020-06-30,2814000000,인천광역시,동구,0,0,0,0,3097,2700,2610,2400,185,100,99900,46533,48164,2992
2020-06-30,2814000000,인천광역시,동구,0,0,0,1,1674,1800,1551,1500,100,6.6,1900,5684,7315,1301
2020-06-30,2814000000,인천광역시,동구,0,0,0,3,2296,2300,1994,2200,137.1,9.1,2400,5707,5707,2296
2020-06-30,2814000000,인천광역시,동구,0,0,0,4,2567,2600,2264,2500,153.3,11.7,2700,6573,6573,2567
2020-06-30,2814000000,인천광역시,동구,0,0,0,5,2792,2800,2356,2700,166.7,9.2,2900,4730,4730,2792
2020-06-30,2814000000,인천광역시,동구,0,0,0,7,3435,3400,2772,3200,205.1,9.2,3700,3853,3853,3435
2020-06-30,2814000000,인천광역시,동구,0,0,0,8,4051,4000,3171,3700,242,10.8,4500,3859,3859,4051
2020-06-30,2814000000,인천광역시,동구,0,0,0,9,5142,5100,4325,4687,307.1,13,5800,3646,3646,5142
2020-06-30,2814000000,인천광역시,동구,0,0,0,10,7296,6400,5856,5800,435.7,13,99900,2568,2568,7296
2020-06-30,2814000000,인천광역시,동구,0,0,1,0,3857,3400,2769,2800,247.6,100,39700,4319,4319,3857
2020-06-30,2814000000,인천광역시,동구,0,0,1,1,1558,1500,818,1351,100,0.5,1900,50,50,1558
2020-06-30,2814000000,인천광역시,동구,0,0,1,2,2025,2000,1199,1694,130,1.9,2100,154,154,2025
2020-06-30,2814000000,인천광역시,동구,0,0,1,4,2568,2600,1747,2050,164.8,4.1,2700,264,264,2568
2020-06-30,2814000000,인천광역시,동구,0,0,1,5,2829,2800,2031,2398,181.6,6.1,2900,362,362,2829
2020-06-30,2814000000,인천광역시,동구,0,0,1,6,3090,3100,2400,2780,198.3,14.6,3200,787,787,3090
2020-06-30,2814000000,인천광역시,동구,0,0,1,8,3988,3900,2573,3145,256,18,4500,750,750,3988
2020-06-30,2814000000,인천광역시,동구,0,0,1,9,5166,5100,3869,4500,331.6,14.5,5800,467,467,5166
2020-06-30,2814000000,인천광역시,동구,0,0,1,10,8137,6800,6093,5800,522.3,19.3,39700,396,396,8137
2020-06-30,2814000000,인천광역시,동구,0,0,2,1,1442,1400,1143,1248,100,0.6,1800,24,24,1442
2020-06-30,2814000000,인천광역시,동구,0,0,2,2,2038,2050,1819,1931,141.3,0.5,2100,16,16,2038
2020-06-30,2814000000,인천광역시,동구,0,0,2,3,2314,2300,1715,2200,160.5,1.1,2400,29,29,2314
2020-06-30,2814000000,인천광역시,동구,0,0,2,4,2563,2600,2001,2209,177.8,1.6,2700,38,38,2563
2020-06-30,2814000000,인천광역시,동구,0,0,2,5,2807,2800,2276,2637,194.7,1.2,2900,27,27,2807
2020-06-30,2814000000,인천광역시,동구,0,0,2,6,3085,3100,2381,2693,214,2.4,3200,47,47,3085
2020-06-30,2814000000,인천광역시,동구,0,0,2,7,3463,3500,2616,3045,240.2,4.3,3700,76,76,3463
2020-06-30,2814000000,인천광역시,동구,0,0,2,9,5130,5100,4153,4500,355.9,26.5,5800,316,316,5130
2020-06-30,2814000000,인천광역시,동구,0,0,2,10,7527,6800,5744,5800,522.1,49.6,23600,403,403,7527
2020-06-30,2814000000,인천광역시,동구,0,0,3,0,3643,3200,2856,2640,236.5,100,99900,10432,10432,3643
2020-06-30,2814000000,인천광역시,동구,0,0,3,2,2007,2000,1513,1774,130.3,3.7,2100,692,692,2007
2020-06-30,2814000000,인천광역시,동구,0,0,3,3,2300,2300,1736,2021,149.4,5.2,2400,859,859,2300
2020-06-30,2814000000,인천광역시,동구,0,0,3,4,2566,2600,2010,2287,166.6,5.8,2700,857,857,2566
2020-06-30,2814000000,인천광역시,동구,0,0,3,6,3098,3100,2371,2698,201.2,9.4,3200,1151,1151,3098
2020-06-30,2814000000,인천광역시,동구,0,0,3,7,3444,3400,2696,3111,223.6,10.8,3700,1197,1197,3444
2020-06-30,2814000000,인천광역시,동구,0,0,3,8,4063,4000,3209,3651,263.8,16.2,4500,1517,1517,4063
2020-06-30,2814000000,인천광역시,동구,0,0,3,9,5117,5100,4154,4557,332.3,19.9,5800,1476,1476,5117
2020-06-30,2814000000,인천광역시,동구,0,0,3,10,7306,6500,5626,5800,474.4,19.5,99900,1013,1013,7306
2020-06-30,2814000000,인천광역시,동구,0,0,4,0,2721,2500,2445,2275,160.1,100,88400,30625,32256,2584
2020-06-30,2814000000,인천광역시,동구,0,0,4,1,1700,1800,1613,1500,100,9.8,1900,4781,6412,1268
2020-06-30,2814000000,인천광역시,동구,0,0,4,3,2295,2300,2073,2200,135,12.7,2400,4611,4611,2295
2020-06-30,2814000000,인천광역시,동구,0,0,4,4,2567,2600,2331,2500,151,16.7,2700,5414,5414,2567
2020-06-30,2814000000,인천광역시,동구,0,0,4,5,2786,2800,2432,2700,163.9,11.7,2900,3500,3500,2786
2020-06-30,2814000000,인천광역시,동구,0,0,4,7,3424,3400,2961,3300,201.4,7,3700,1699,1699,3424
2020-06-30,2814000000,인천광역시,동구,0,0,4,8,4061,4000,3418,3800,238.9,6.9,4500,1411,1411,4061
2020-06-30,2814000000,인천광역시,동구,0,0,4,9,5164,5100,4699,4900,303.7,8.6,5800,1387,1387,5164
2020-06-30,2814000000,인천광역시,동구,0,15,0,0,1864,1800,1855,1667,106.7,100,5800,940,1643,1067
2020-06-30,2814000000,인천광역시,동구,0,15,0,1,1747,1800,1737,1500,100,76.6,1900,766,1469,911
2020-06-30,2814000000,인천광역시,동구,0,15,0,2,1953,1900,1948,1900,111.8,8.4,2100,75,75,1953
2020-06-30,2814000000,인천광역시,동구,0,15,0,3,2254,2200,2253,2200,129,7,2400,54,54,2254
2020-06-30,2814000000,인천광역시,동구,0,15,0,4,2547,2600,2541,2600,145.8,2.2,2600,15,15,2547
2020-06-30,2814000000,인천광역시,동구,0,15,0,5,,,,,,,,9,9,
2020-06-30,2814000000,인천광역시,동구,0,15,0,6,,,,,,,,6,6,
2020-06-30,2814000000,인천광역시,동구,0,15,0,8,,,,,,,,4,4,
2020-06-30,2814000000,인천광역시,동구,0,15,0,9,,,,,,,,4,4,
2020-06-30,2814000000,인천광역시,동구,0,15,0,10,,,,,,,,1,1,
2020-06-30,2814000000,인천광역시,동구,0,15,3,1,,,,,,,,3,3,
2020-06-30,2814000000,인천광역시,동구,0,15,3,2,,,,,,,,1,1,
2020-06-30,2814000000,인천광역시,동구,0,15,3,3,,,,,,,,1,1,
2020-06-30,2814000000,인천광역시,동구,0,15,3,6,,,,,,,,1,1,
2020-06-30,2814000000,인천광역시,동구,0,15,3,9,,,,,,,,2,2,
2020-06-30,2814000000,인천광역시,동구,0,15,3,10,,,,,,,,1,1,
2020-06-30,2814000000,인천광역시,동구,0,15,4,0,1850,1800,1841,1651,105.8,100,5100,929,1632,1053
2020-06-30,2814000000,인천광역시,동구,0,15,4,1,1748,1800,1738,1500,100,78.1,1900,763,1466,910
2020-06-30,2814000000,인천광역시,동구,0,15,4,2,1954,1900,1949,1900,111.8,8.5,2100,74,74,1954
2020-06-30,2814000000,인천광역시,동구,0,15,4,3,2253,2200,2252,2200,128.9,7,2400,53,53,2253
2020-06-30,2814000000,인천광역시,동구,0,15,4,5,,,,,,,,9,9,
2020-06-30,2814000000,인천광역시,동구,0,15,4,6,,,,,,,,5,5,
2020-06-30,2814000000,인천광역시,동구,0,15,4,7,,,,,,,,6,6,
2020-06-30,2814000000,인천광역시,동구,0,15,4,9,,,,,,,,2,2,
2020-06-30,2814000000,인천광역시,동구,0,20,0,0,2374,1900,2202,1800,139.4,100,94100,6452,6462,2371
2020-06-30,2814000000,인천광역시,동구,0,20,0,1,1703,1800,1598,1743,100,33.8,1900,3036,3046,1698
2020-06-30,2814000000,인천광역시,동구,0,20,0,3,2279,2300,2033,2200,133.8,8.7,2400,585,585,2279
2020-06-30,2814000000,인천광역시,동구,0,20,0,4,2556,2600,2289,2500,150.1,5.7,2700,342,342,2556
2020-06-30,2814000000,인천광역시,동구,0,20,0,5,2798,2800,2520,2700,164.3,4.1,2900,227,227,2798
2020-06-30,2814000000,인천광역시,동구,0,20,0,6,3080,3100,2768,3000,180.8,4.6,3200,228,228,3080
2020-06-30,2814000000,인천광역시,동구,0,20,0,7,3444,3400,3165,3331,202.2,6,3700,266,266,3444
2020-06-30,2814000000,인천광역시,동구,0,20,0,8,4042,4000,3753,4000,237.3,6.7,4500,255,255,4042
2020-06-30,2814000000,인천광역시,동구,0,20,0,9,5188,5100,4999,5100,304.6,11.2,5800,331,331,5188
2020-06-30,2814000000,인천광역시,동구,0,20,1,0,3103,2600,2510,2376,189.2,100,7600,119,119,3103
2020-06-30,2814000000,인천광역시,동구,0,20,1,1,,,,,,,,5,5,
2020-06-30,2814000000,인천광역시,동구,0,20,1,2,2036,2100,1564,1717,124.1,7.7,2100,14,14,2036
2020-06-30,2814000000,인천광역시,동구,0,20,1,4,2527,2500,2174,2500,154.1,17.8,2700,26,26,2527
2020-06-30,2814000000,인천광역시,동구,0,20,1,5,2833,2800,2140,2426,172.8,11.5,2900,15,15,2833
2020-06-30,2814000000,인천광역시,동구,0,20,1,6,,,,,,,,9,9,
2020-06-30,2814000000,인천광역시,동구,0,20,1,8,,,,,,,,8,8,
2020-06-30,2814000000,인천광역시,동구,0,20,1,9,5192,5000,4682,5000,316.6,18.3,5800,13,13,5192
2020-06-30,2814000000,인천광역시,동구,0,20,1,10,,,,,,,,5,5,
2020-06-30,2814000000,인천광역시,동구,0,20,2,0,3473,3100,2976,2662,250.6,100,7500,154,154,3473
2020-06-30,2814000000,인천광역시,동구,0,20,2,1,1386,1400,1144,1339,100,3.6,1800,14,14,1386
2020-06-30,2814000000,인천광역시,동구,0,20,2,2,,,,,,,,9,9,
2020-06-30,2814000000,인천광역시,동구,0,20,2,3,2306,2300,2030,2200,166.4,7.3,2400,17,17,2306
2020-06-30,2814000000,인천광역시,동구,0,20,2,5,2775,2800,2163,2607,200.3,6.2,2900,12,12,2775
2020-06-30,2814000000,인천광역시,동구,0,20,2,6,3057,3050,2743,3000,220.6,8,3200,14,14,3057
2020-06-30,2814000000,인천광역시,동구,0,20,2,7,3429,3400,2663,3174,247.5,10.9,3700,17,17,3429
2020-06-30,2814000000,인천광역시,동구,0,20,2,9,5096,5000,4509,5000,367.8,25.7,5800,27,27,5096
2020-06-30,2814000000,인천광역시,동구,0,20,2,10,6464,6500,5552,5800,466.4,13.3,7500,11,11,6464
2020-06-30,2814000000,인천광역시,동구,0,20,3,0,2739,2300,2389,1914,186.9,100,94100,1355,1355,2739
2020-06-30,2814000000,인천광역시,동구,0,20,3,2,1993,2000,1585,1743,136,9.1,2100,169,169,1993
2020-06-30,2814000000,인천광역시,동구,0,20,3,3,2293,2300,1890,2114,156.4,9.3,2400,150,150,2293
2020-06-30,2814000000,인천광역시,동구,0,20,3,4,2563,2600,2042,2282,174.8,6.6,2700,96,96,2563
2020-06-30,2814000000,인천광역시,동구,0,20,3,5,2794,2800,2384,2593,190.6,5.1,2900,68,68,2794
2020-06-30,2814000000,인천광역시,동구,0,20,3,6,3099,3100,2710,3000,211.4,6.5,3200,78,78,3099
2020-06-30,2814000000,인천광역시,동구,0,20,3,7,3429,3400,3031,3300,233.9,9,3700,97,97,3429
2020-06-30,2814000000,인천광역시,동구,0,20,3,8,4030,4000,3594,3900,274.9,10,4500,92,92,4030
2020-06-30,2814000000,인천광역시,동구,0,20,3,10,7870,5800,7651,5800,536.9,10,94100,47,47,7870
2020-06-30,2814000000,인천광역시,동구,0,20,4,0,2219,1800,2117,1800,127.2,100,20900,4824,4834,2214
2020-06-30,2814000000,인천광역시,동구,0,20,4,1,1745,1800,1670,1800,100,42.1,1900,2583,2593,1738
2020-06-30,2814000000,인천광역시,동구,0,20,4,3,2273,2300,2108,2200,130.3,8.5,2400,402,402,2273
2020-06-30,2814000000,인천광역시,동구,0,20,4,4,2558,2600,2424,2500,146.6,4.9,2700,207,207,2558
2020-06-30,2814000000,인천광역시,동구,0,20,4,5,2798,2800,2665,2800,160.4,3.5,2900,132,132,2798
2020-06-30,2814000000,인천광역시,동구,0,20,4,7,3455,3500,3339,3400,198,4.6,3700,144,144,3455
2020-06-30,2814000000,인천광역시,동구,0,20,4,8,4046,4000,3924,4000,231.9,5.1,4500,135,135,4046
2020-06-30,2814000000,인천광역시,동구,0,20,4,9,5202,5200,5138,5100,298.1,8.1,5800,167,167,5202
2020-06-30,2814000000,인천광역시,동구,0,20,4,10,6124,5800,6101,5800,350.9,3.6,20900,63,63,6124
2020-06-30,2814000000,인천광역시,동구,0,30,0,0,3209,2700,2589,2388,196.2,100,27600,7377,7402,3198
2020-06-30,2814000000,인천광역시,동구,0,30,0,1,1636,1700,1327,1483,100,2.6,1900,374,399,1533
2020-06-30,2814000000,인천광역시,동구,0,30,0,2,2025,2000,1686,1900,123.8,6.8,2100,799,799,2025
2020-06-30,2814000000,인천광역시,동구,0,30,0,4,2555,2500,2052,2400,156.2,10.2,2700,944,944,2555
2020-06-30,2814000000,인천광역시,동구,0,30,0,5,2796,2800,2236,2700,171,8.2,2900,692,692,2796
2020-06-30,2814000000,인천광역시,동구,0,30,0,6,3080,3100,2230,2594,188.3,7.3,3200,560,560,3080
2020-06-30,2814000000,인천광역시,동구,0,30,0,8,4062,4100,3091,3611,248.4,13,4500,757,757,4062
2020-06-30,2814000000,인천광역시,동구,0,30,0,9,5151,5100,4229,4660,314.9,17.3,5800,795,795,5151
2020-06-30,2814000000,인천광역시,동구,0,30,0,10,6556,5800,5519,5800,400.8,12.3,27600,444,444,6556
2020-06-30,2814000000,인천광역시,동구,0,30,1,1,1624,1600,959,1065,100,1.7,1900,17,17,1624
2020-06-30,2814000000,인천광역시,동구,0,30,1,2,2047,2100,831,1285,126.1,4.3,2100,34,34,2047
2020-06-30,2814000000,인천광역시,동구,0,30,1,3,2282,2300,1495,1812,140.6,7.2,2400,51,51,2282
2020-06-30,2814000000,인천광역시,동구,0,30,1,4,2571,2600,1605,1841,158.4,12.1,2700,76,76,2571
2020-06-30,2814000000,인천광역시,동구,0,30,1,5,2815,2800,1899,2195,173.4,9.4,2900,54,54,2815
2020-06-30,2814000000,인천광역시,동구,0,30,1,6,3080,3100,1983,2176,189.7,11.4,3200,60,60,3080
2020-06-30,2814000000,인천광역시,동구,0,30,1,7,3448,3400,2052,2449,212.3,8.5,3700,40,40,3448
2020-06-30,2814000000,인천광역시,동구,0,30,1,9,5164,5100,4163,4668,318.1,14.4,5800,45,45,5164
2020-06-30,2814000000,인천광역시,동구,0,30,1,10,6797,5800,5741,5800,418.7,14.7,14800,35,35,6797
2020-06-30,2814000000,인천광역시,동구,0,30,2,0,4729,4600,3629,3544,301.9,100,10300,347,347,4729
2020-06-30,2814000000,인천광역시,동구,0,30,2,2,,,,,,,,5,5,
2020-06-30,2814000000,인천광역시,동구,0,30,2,3,,,,,,,,6,6,
2020-06-30,2814000000,인천광역시,동구,0,30,2,4,2586,2600,2110,2180,165,2.2,2700,14,14,2586
2020-06-30,2814000000,인천광역시,동구,0,30,2,6,3086,3100,2135,2317,197,4.1,3200,22,22,3086
2020-06-30,2814000000,인천광역시,동구,0,30,2,7,3458,3500,2521,2762,220.7,7,3700,33,33,3458
2020-06-30,2814000000,인천광역시,동구,0,30,2,8,4146,4200,3424,3635,264.6,15.9,4500,63,63,4146
2020-06-30,2814000000,인천광역시,동구,0,30,2,9,5042,5000,3860,4052,321.8,31,5800,101,101,5042
2020-06-30,2814000000,인천광역시,동구,0,30,2,10,6971,6650,5221,5597,445,35.7,10300,84,84,6971
2020-06-30,2814000000,인천광역시,동구,0,30,3,0,3342,3000,2532,2300,208.9,100,27600,2666,2666,3342
2020-06-30,2814000000,인천광역시,동구,0,30,3,1,1600,1600,1281,1483,100,4.9,1900,273,273,1600
2020-06-30,2814000000,인천광역시,동구,0,30,3,3,2297,2300,1676,1968,143.6,6.6,2400,257,257,2297
