기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2016-12-31,2811000000,인천광역시,중구,0,80,0,9,,,,,,,2,1,1,,,,,,,2,1,0
2016-12-31,2811000000,인천광역시,중구,0,80,0,7,,,,,,,1,0,0,,,,,,,1,0,0
2016-12-31,2811000000,인천광역시,중구,0,80,0,6,,,,,,,0,0,0,,,,,,,0,0,0
2016-12-31,2811000000,인천광역시,중구,1,60,4,9,2683337,168869,63589,21640,3671,3179,124,46,20,210149,13346,3918,1723,477,784,122,28,5
2016-12-31,2811000000,인천광역시,중구,0,80,0,3,47266,10966,,4727,2193,,10,5,0,4291,976,,477,244,,9,4,0
2016-12-31,2811000000,인천광역시,중구,0,80,0,1,2277985,418481,10522,5085,1852,957,448,226,11,198892,37839,1438,606,313,360,328,121,4
2016-12-31,2811000000,인천광역시,중구,1,70,0,2,1283796,182764,11466,5015,1661,1147,256,110,10,108837,12546,,521,224,,209,56,2
2016-12-31,2811000000,인천광역시,중구,0,80,0,0,2582671,463357,15052,5403,1915,1075,478,242,14,220602,39875,1438,621,302,360,355,132,4
2016-12-31,2811000000,인천광역시,중구,0,70,4,10,554081,113636,10735,19789,16234,3578,28,7,3,31193,11641,,1300,2910,,24,4,1
2016-12-31,2811000000,인천광역시,중구,0,70,4,9,783314,40412,7169,15986,3109,797,49,13,9,42158,2793,,897,399,,47,7,1
2016-12-31,2811000000,인천광역시,중구,0,70,4,7,907016,97109,4657,13954,3597,931,65,27,5,78405,12790,,1307,752,,60,17,2
2016-12-31,2811000000,인천광역시,중구,0,70,4,5,1034436,110501,18835,7442,2402,2093,139,46,9,89111,12988,954,675,406,318,132,32,3
2016-12-31,2811000000,인천광역시,중구,0,70,4,4,2254707,401046,3314,5183,2145,255,435,187,13,196088,44079,578,516,355,145,380,124,4
2016-12-31,2811000000,인천광역시,중구,1,70,0,6,838146,114629,5433,7103,2248,776,118,51,7,98242,12642,,945,361,,104,35,1
2016-12-31,2872000000,인천광역시,옹진군,2,20,1,0,,,,,,,9,8,3,,,,,,,8,6,1
2016-12-31,2811000000,인천광역시,중구,0,70,4,2,2060342,297249,23443,4310,1402,1563,478,212,15,183116,23722,1205,481,222,201,381,107,6
2016-12-31,2811000000,인천광역시,중구,0,70,4,1,994278,189513,1056,5289,2129,264,188,89,4,83132,21197,,630,517,,132,41,1
2016-12-31,2872000000,인천광역시,옹진군,1,80,4,0,265253,117541,,2267,1237,,117,95,2,24495,12526,,445,391,,55,32,0
2016-12-31,2872000000,인천광역시,옹진군,2,20,2,10,,,,,,,1,1,1,,,,,,,1,0,0
2016-12-31,2811000000,인천광역시,중구,1,70,1,7,133419,2503,,8895,501,,15,5,2,10729,326,,715,82,,15,4,1
2016-12-31,2811000000,인천광역시,중구,0,70,3,10,199212,8710,,13281,1742,,15,5,1,12659,777,,974,259,,13,3,0
2016-12-31,2811000000,인천광역시,중구,0,70,3,9,216552,13009,,11397,2602,,19,5,2,18229,444,,1013,111,,18,4,0
2016-12-31,2811000000,인천광역시,중구,0,70,3,7,66357,,,6032,,,11,2,1,5473,,,608,,,9,1,0
2016-12-31,2811000000,인천광역시,중구,0,70,3,6,59756,6699,,5976,1340,,10,5,0,6420,1238,,713,310,,9,4,0
2016-12-31,2872000000,인천광역시,옹진군,2,15,0,3,,,,,,,1,1,0,,,,,,,1,1,0
2016-12-31,2811000000,인천광역시,중구,0,70,3,4,167855,31130,,7993,3113,,21,10,0,14239,1295,,712,259,,20,5,0
2016-12-31,2811000000,인천광역시,중구,0,70,3,3,311193,17627,580,9430,1259,193,33,14,3,24432,939,,842,188,,29,5,1
2016-12-31,2811000000,인천광역시,중구,0,70,3,2,242983,24342,,8099,1739,,30,14,0,19912,1548,,737,221,,27,7,0
2016-12-31,2872000000,인천광역시,옹진군,2,0,4,4,3021921,844278,12005,6416,2843,445,471,297,27,252460,78309,1503,636,368,215,397,213,7
2016-12-31,2811000000,인천광역시,중구,0,70,3,0,1774747,145156,16837,9751,2016,1052,182,72,16,166553,9890,,1003,260,,166,38,2
2016-12-31,2811000000,인천광역시,중구,1,70,3,3,163129,14141,,7093,1571,,23,9,2,12828,620,,641,155,,20,4,1
2016-12-31,2811000000,인천광역시,중구,0,70,2,8,,,,,,,1,0,0,,,,,,,1,0,0
2016-12-31,2811000000,인천광역시,중구,1,70,3,7,63137,,,6314,,,10,2,1,5473,,,608,,,9,1,0
2016-12-31,2872000000,인천광역시,옹진군,2,0,3,1,637552,118443,2820,13565,3117,470,47,38,6,59164,12013,692,1286,414,173,46,29,4
2016-12-31,2811000000,인천광역시,중구,0,70,2,3,,,,,,,1,1,0,,,,,,,0,0,0
2016-12-31,2811000000,인천광역시,중구,1,70,4,0,7705712,1112649,66846,5860,1848,1133,1315,602,59,645015,114950,5455,586,325,321,1100,354,17
2016-12-31,2818500000,인천광역시,연수구,0,15,4,5,287671,273989,,5641,5372,,51,51,0,33154,26697,,677,545,,49,49,0
2016-12-31,2872000000,인천광역시,옹진군,2,0,2,8,,,,,,,1,1,0,,,,,,,1,1,0
2016-12-31,2811000000,인천광역시,중구,0,70,1,10,1363345,78783,15315,37871,8754,2553,36,9,6,112216,4626,,3117,925,,36,5,1
2016-12-31,2811000000,인천광역시,중구,0,70,1,8,1210396,82157,5382,13449,2567,769,90,32,7,94682,4815,,1169,401,,81,12,1
2016-12-31,2872000000,인천광역시,옹진군,2,0,1,8,1489527,350077,7821,16016,5934,559,93,59,14,125294,27414,,1424,685,,88,40,2
2016-12-31,2811000000,인천광역시,중구,0,70,1,7,299718,5611,674,10704,802,225,28,7,3,24725,833,,916,167,,27,5,1
2016-12-31,2811000000,인천광역시,중구,0,70,1,6,210866,7835,,12404,2612,,17,3,2,16560,,,1104,,,15,1,0
2016-12-31,2818500000,인천광역시,연수구,2,60,1,10,8804998,250820,103863,52101,4324,1760,169,58,59,706205,19986,5566,4333,625,464,163,32,12
2016-12-31,2872000000,인천광역시,옹진군,2,0,3,9,1461164,211651,21005,22479,4703,778,65,45,27,124120,17386,429,1970,543,72,63,32,6
2016-12-31,2811000000,인천광역시,중구,0,70,1,4,71324,2530,,8916,843,,8,3,0,5136,,,642,,,8,2,0
2016-12-31,2811000000,인천광역시,중구,0,70,1,2,249053,32393,2556,13108,3599,639,19,9,4,26873,1789,,1680,447,,16,4,1
2016-12-31,2872000000,인천광역시,옹진군,2,0,0,5,3791635,923686,17790,9772,3594,414,388,257,43,318568,82278,1135,943,460,126,338,179,9
2016-12-31,2811000000,인천광역시,중구,0,70,1,0,5162445,327145,40049,15503,2895,1178,333,113,34,418413,24044,6277,1363,429,897,307,56,7
2016-12-31,2811000000,인천광역시,중구,1,70,4,8,385732,15974,,17533,1775,,22,9,1,18787,1438,,895,360,,21,4,1
2016-12-31,2811000000,인천광역시,중구,1,80,0,1,1057902,210633,5775,4390,1848,1155,241,114,5,92083,18715,,517,347,,178,54,2
