기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,평균소득,중위소득,평균처분가능소득,중위처분가능소득,소득분위배율,소득점유율,소득경계값,소득산출인구수,소득미산출인구수,소득미산출인구포함평균소득
2016-12-31,2818500000,인천광역시,연수구,2,0,0,2,1836,1800,1140,1694,138.4,2.1,2000,4053,4053,1836
2016-12-31,2826000000,인천광역시,서구,1,15,0,8,,,,,,,,2,2,
2016-12-31,2818500000,인천광역시,연수구,2,0,0,4,2301,2300,2068,2285,173.5,7.2,2400,11203,11203,2301
2016-12-31,2818500000,인천광역시,연수구,2,0,0,6,2779,2800,2465,2700,209.4,8.6,2900,11065,11065,2779
2016-12-31,2818500000,인천광역시,연수구,2,0,0,8,3360,3400,2838,3200,253.3,14.4,3600,15375,15375,3360
2016-12-31,2818500000,인천광역시,연수구,2,0,0,9,4044,4000,3052,3690,304.8,18.3,4700,16214,16214,4044
2016-12-31,2818500000,인천광역시,연수구,2,0,0,10,7117,5500,5124,4800,536.5,20.2,999900,10179,10179,7117
2016-12-31,2818500000,인천광역시,연수구,2,0,1,0,4548,3800,2791,2967,367.1,100,999900,8418,8418,4548
2016-12-31,2818500000,인천광역시,연수구,2,0,1,1,1239,1200,-1563,-233,100,1.4,1600,441,441,1239
2016-12-31,2818500000,인천광역시,연수구,2,0,1,3,2062,2000,-36,810,166.5,0.8,2200,141,141,2062
2016-12-31,2818500000,인천광역시,연수구,2,0,1,5,2552,2600,517,1735,206,1.2,2700,174,174,2552
2016-12-31,2818500000,인천광역시,연수구,2,0,1,6,2770,2800,1406,2092,223.6,2.1,2900,291,291,2770
2016-12-31,2818500000,인천광역시,연수구,2,0,1,7,3007,3000,1906,2580,242.8,4.6,3100,580,580,3007
2016-12-31,2818500000,인천광역시,연수구,2,0,1,9,4025,4000,2834,3600,324.9,32.2,4700,3059,3059,4025
2016-12-31,2818500000,인천광역시,연수구,2,0,2,0,4590,4400,3628,3786,343.1,100,20000,2547,2547,4590
2016-12-31,2818500000,인천광역시,연수구,2,0,2,2,1800,1800,1103,1451,134.5,1.1,2000,74,74,1800
2016-12-31,2818500000,인천광역시,연수구,2,0,2,3,2079,2100,1199,1883,155.4,1.3,2200,75,75,2079
2016-12-31,2818500000,인천광역시,연수구,2,0,2,4,2326,2300,1791,2226,173.8,1.3,2400,66,66,2326
2016-12-31,2818500000,인천광역시,연수구,2,0,2,6,2780,2800,2437,2700,207.8,2,2900,82,82,2780
2016-12-31,2818500000,인천광역시,연수구,2,0,2,8,3376,3400,2770,3200,252.3,6.7,3600,231,231,3376
2016-12-31,2818500000,인천광역시,연수구,2,0,2,10,6199,5900,4895,5200,463.3,60.1,20000,1133,1133,6199
2016-12-31,2818500000,인천광역시,연수구,2,0,3,0,3727,3300,2885,2800,283.7,100,999900,26590,26590,3727
2016-12-31,2826000000,인천광역시,서구,1,0,4,3,2065,2100,1818,2000,141,8.2,2200,10482,10482,2065
2016-12-31,2818500000,인천광역시,연수구,2,0,3,1,1313,1400,221,813,100,2,1600,1486,1486,1313
2016-12-31,2818500000,인천광역시,연수구,2,0,3,3,2081,2100,1542,2000,158.4,2.9,2200,1376,1376,2081
2016-12-31,2818500000,인천광역시,연수구,2,0,3,5,2544,2500,2017,2500,193.7,3.9,2700,1535,1535,2544
2016-12-31,2818500000,인천광역시,연수구,2,0,3,7,3016,3000,2466,2900,229.6,7.2,3100,2377,2377,3016
2016-12-31,2818500000,인천광역시,연수구,2,0,3,8,3369,3400,2779,3200,256.5,12.3,3600,3625,3625,3369
2016-12-31,2818500000,인천광역시,연수구,2,0,3,9,4083,4100,3276,3703,310.9,25.4,4700,6164,6164,4083
2016-12-31,2818500000,인천광역시,연수구,2,0,4,0,2861,2800,2456,2432,212,100,999900,73283,77582,2702
2016-12-31,2818500000,인천광역시,연수구,2,0,4,2,1859,1900,1236,1721,137.8,1.9,2000,2107,2107,1859
2016-12-31,2818500000,인천광역시,연수구,2,0,4,4,2298,2300,2150,2300,170.3,10.1,2400,9242,9242,2298
