기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2017-03-31,2820000000,인천광역시,남동구,0,0,1,2,30704507,5652188,322613,34891,9728,1544,880,581,209,2233533,502010,23182,2615,1335,380,854,376,61
2017-03-31,2820000000,인천광역시,남동구,0,0,1,10,327279890,28336712,5266466,55368,8987,2557,5911,3153,2060,25487861,2522139,443147,4441,1264,690,5739,1996,642
2017-03-31,2820000000,인천광역시,남동구,0,0,2,7,9555554,2140755,173491,19541,4967,826,489,431,210,791668,180687,12869,1663,531,204,476,340,63
2017-03-31,2820000000,인천광역시,남동구,0,0,3,4,117454761,27548870,1877606,15526,4435,865,7565,6212,2171,9620111,2145074,154377,1317,442,221,7307,4852,699
2017-03-31,2820000000,인천광역시,남동구,0,0,4,1,174200615,92771553,915883,5977,3566,591,29144,26015,1550,14430303,8132713,84822,579,382,185,24903,21269,459
2017-03-31,2820000000,인천광역시,남동구,0,0,4,9,263907824,35525741,4166855,30334,6424,1637,8700,5530,2545,19879229,2559774,369226,2333,642,496,8522,3988,744
2017-03-31,2820000000,인천광역시,남동구,0,15,0,6,,,,,,,7,7,1,,,,,,,7,7,1
2017-03-31,2820000000,인천광역시,남동구,0,15,2,0,190948,122830,,9093,5849,,21,21,2,19887,11751,,947,560,,21,21,1
2017-03-31,2820000000,인천광역시,남동구,0,15,2,8,,,,,,,4,4,1,,,,,,,4,4,0
2017-03-31,2820000000,인천광역시,남동구,0,15,3,7,,,,,,,3,3,0,,,,,,,3,2,0
2017-03-31,2820000000,인천광역시,남동구,0,15,4,6,,,,,,,1,1,0,,,,,,,1,1,0
2017-03-31,2820000000,인천광역시,남동구,0,20,0,6,32410922,10757619,690358,21087,7186,983,1537,1497,702,2494592,794548,65790,1653,616,238,1509,1290,276
2017-03-31,2820000000,인천광역시,남동구,0,20,0,9,34563783,10329062,1233056,27942,8622,1680,1237,1198,734,2765455,766592,119046,2252,743,412,1228,1032,289
2017-03-31,2820000000,인천광역시,남동구,0,20,1,3,890646,184603,15206,29688,6153,1014,30,30,15,82711,12146,461,2757,467,154,30,26,3
2017-03-31,2820000000,인천광역시,남동구,0,20,2,0,33514174,10321205,1164282,19250,6089,1224,1741,1695,951,2897671,823364,115223,1683,559,311,1722,1472,370
2017-03-31,2820000000,인천광역시,남동구,0,20,2,8,4845804,1362010,148906,20191,5846,1079,240,233,138,387153,107403,11327,1634,542,231,237,198,49
2017-03-31,2820000000,인천광역시,남동구,0,20,3,5,18394671,6361190,426937,17929,6361,856,1026,1000,499,1472267,494812,22963,1459,558,128,1009,886,180
2017-03-31,2820000000,인천광역시,남동구,0,20,4,2,198053750,154182729,1292084,5628,4408,407,35189,34980,3175,18021154,13483566,136746,548,422,124,32898,31955,1105
2017-03-31,2820000000,인천광역시,남동구,0,20,4,10,2693518,1778235,26968,33253,21954,899,81,81,30,209193,136958,4122,2682,1876,375,78,73,11
2017-03-31,2820000000,인천광역시,남동구,0,30,0,7,147088723,29069982,2356823,24361,5744,992,6038,5061,2375,11489242,2240220,220033,1933,571,290,5944,3921,758
2017-03-31,2820000000,인천광역시,남동구,0,30,1,4,9147652,1719806,114707,22531,5029,896,406,342,128,756499,123886,9849,1925,502,229,393,247,43
2017-03-31,2820000000,인천광역시,남동구,0,30,2,1,1644314,271814,45000,19811,3883,1216,83,70,37,126629,17614,1741,1583,326,193,80,54,9
2017-03-31,2820000000,인천광역시,남동구,0,30,2,9,23677894,4130126,621108,23560,4842,1227,1005,853,506,1980575,336252,50437,2003,512,292,989,657,173
2017-03-31,2820000000,인천광역시,남동구,0,30,3,6,52213784,10718219,928453,20836,4953,908,2506,2164,1023,4308754,821762,75617,1737,491,234,2481,1673,323
2017-03-31,2820000000,인천광역시,남동구,0,30,4,3,62003830,26114119,658408,7810,3613,565,7939,7227,1165,5326671,2113360,56390,766,381,161,6950,5548,351
2017-03-31,2820000000,인천광역시,남동구,0,40,0,0,1628413394,283002726,16947412,19806,4722,1041,82217,59927,16274,130322739,22430694,1526280,1678,509,341,77654,44104,4480
2017-03-31,2820000000,인천광역시,남동구,0,40,0,8,222936781,36247486,1774152,22394,5206,790,9955,6963,2245,17567465,2757057,156842,1813,543,269,9688,5074,582
2017-03-31,2820000000,인천광역시,남동구,0,40,1,5,6779472,797418,47277,26691,5015,815,254,159,58,505960,59319,8262,2074,520,435,244,114,19
2017-03-31,2820000000,인천광역시,남동구,0,40,2,2,641465,85078,4353,20046,3151,484,32,27,9,54438,8674,,1701,377,,32,23,1
2017-03-31,2820000000,인천광역시,남동구,0,40,2,10,57235940,7335843,1051807,29518,5479,1254,1939,1339,839,4584000,597983,90720,2400,599,328,1910,999,277
2017-03-31,2820000000,인천광역시,남동구,0,40,3,7,45536813,8081260,375336,17249,4260,708,2640,1897,530,3662078,651578,23060,1430,459,199,2561,1421,116
2017-03-31,2820000000,인천광역시,남동구,0,40,4,4,41113699,13339346,145894,7619,3157,423,5396,4225,345,3541932,1116151,13302,743,359,145,4768,3112,92
2017-03-31,2820000000,인천광역시,남동구,0,50,0,1,56447552,12221853,384425,13057,3853,870,4323,3172,442,4195395,932173,35347,1122,421,397,3740,2212,89
2017-03-31,2820000000,인천광역시,남동구,0,50,0,9,240271808,28836198,2783480,22088,4616,1287,10878,6247,2163,18347154,2067156,335892,1731,485,683,10599,4264,492
2017-03-31,2820000000,인천광역시,남동구,0,50,1,6,5380674,485069,31112,18240,3070,707,295,158,44,507392,30683,4612,1768,307,512,287,100,9
2017-03-31,2820000000,인천광역시,남동구,0,50,2,3,413469,64512,7002,22971,5376,1167,18,12,6,33037,7160,,1835,895,,18,8,2
2017-03-31,2820000000,인천광역시,남동구,0,50,3,0,332363748,47663011,3317462,18427,4065,948,18037,11726,3498,25865237,3517330,329859,1478,420,449,17497,8381,734
2017-03-31,2820000000,인천광역시,남동구,0,50,3,8,35333087,5632016,237824,14499,3531,708,2437,1595,336,2885422,422723,21176,1223,371,307,2359,1139,69
2017-03-31,2820000000,인천광역시,남동구,0,50,4,5,75815784,18573072,270141,6882,2616,504,11016,7101,536,6116807,1464660,32309,637,309,333,9598,4740,97
2017-03-31,2820000000,인천광역시,남동구,0,60,0,2,22342190,4405138,54859,6777,2811,527,3297,1567,104,1879631,513432,3730,663,547,249,2833,938,15
2017-03-31,2820000000,인천광역시,남동구,0,60,0,10,64827904,4520191,1074854,30666,4946,1803,2114,914,596,4391106,262217,90614,2143,462,774,2049,567,117
2017-03-31,2820000000,인천광역시,남동구,0,60,1,7,8878182,749742,29250,13133,2726,552,676,275,53,644671,52802,944,1001,318,189,644,166,5
2017-03-31,2820000000,인천광역시,남동구,0,60,2,4,,,,,,,7,5,0,,,,,,,6,1,0
2017-03-31,2820000000,인천광역시,남동구,0,60,3,1,5228196,506422,29104,13005,2355,619,402,215,47,428417,41035,6587,1116,309,941,384,133,7
2017-03-31,2820000000,인천광역시,남동구,0,60,3,9,15554961,1743251,161004,16203,3609,931,960,483,173,1189567,128710,12018,1270,375,429,937,343,28
2017-03-31,2820000000,인천광역시,남동구,0,60,4,1,13486391,2866884,56284,7282,2623,722,1852,1093,78,893245,219453,3184,604,323,245,1480,679,13
2017-03-31,2820000000,인천광역시,남동구,0,60,4,6,19958533,2800564,126694,10347,2905,777,1929,964,163,1457433,184132,9156,816,303,382,1787,607,24
2017-03-31,2820000000,인천광역시,남동구,0,70,0,3,20366394,3095035,71262,4763,1779,685,4276,1740,104,1560574,236394,5533,449,237,307,3476,998,18
2017-03-31,2820000000,인천광역시,남동구,0,70,1,0,12718650,722232,99200,15760,2607,1210,807,277,82,816323,55822,8036,1090,390,893,749,143,9
2017-03-31,2820000000,인천광역시,남동구,0,70,1,8,2321092,110860,8454,9919,1459,470,234,76,18,158742,6626,,745,158,,213,42,2
2017-03-31,2820000000,인천광역시,남동구,0,70,2,5,,,,,,,1,0,0,,,,,,,1,0,0
2017-03-31,2820000000,인천광역시,남동구,0,70,3,2,974713,90041,9240,6913,1476,1155,141,61,8,70102,6545,,531,198,,132,33,1
2017-03-31,2820000000,인천광역시,남동구,0,70,3,10,596082,29362,9418,17532,2936,1046,34,10,9,45177,1301,,1506,186,,30,7,2
2017-03-31,2820000000,인천광역시,남동구,0,70,4,7,1732757,184578,13298,14938,4195,950,116,44,14,126690,7924,633,1173,256,211,108,31,3
2017-03-31,2820000000,인천광역시,남동구,0,80,0,4,23477,,,5869,,,4,1,0,2188,,,547,,,4,1,0
2017-03-31,2820000000,인천광역시,남동구,0,80,1,1,532359,56506,575,10238,3139,192,52,18,3,36142,3681,,769,409,,47,9,1
2017-03-31,2820000000,인천광역시,남동구,0,80,3,0,365077,64951,,9127,4996,,40,13,2,25640,3327,,675,333,,38,10,0
2017-03-31,2820000000,인천광역시,남동구,0,80,4,4,23477,,,5869,,,4,1,0,2188,,,547,,,4,1,0
2017-03-31,2820000000,인천광역시,남동구,0,90,0,1,189556,95204,,2430,1641,,78,58,0,11818,7889,,281,263,,42,30,0
2017-03-31,2820000000,인천광역시,남동구,1,0,0,5,182048099,50633665,2412954,10582,3933,1062,17204,12873,2273,15179166,3839001,295735,985,412,379,15418,9309,780
2017-03-31,2820000000,인천광역시,남동구,1,0,1,2,21320733,4382446,236251,40152,13484,1890,531,325,125,1513137,411294,14282,2955,1987,376,512,207,38
2017-03-31,2820000000,인천광역시,남동구,1,0,1,10,234617840,20852784,3170080,54728,9504,2179,4287,2194,1455,18186121,1581109,278128,4367,1165,601,4164,1357,463
2017-03-31,2820000000,인천광역시,남동구,1,0,2,1,2457966,659762,56783,15656,4998,1183,157,132,48,198559,53885,4325,1298,473,254,153,114,17
2017-03-31,2820000000,인천광역시,남동구,1,0,2,7,5387767,1198183,85416,19592,4851,743,275,247,115,466767,96538,5020,1742,503,139,268,192,36
2017-03-31,2820000000,인천광역시,남동구,1,0,3,4,56404320,13558705,1016546,15093,4462,1048,3737,3039,970,4651267,1034406,95725,1300,444,266,3578,2332,360
2017-03-31,2820000000,인천광역시,남동구,1,0,4,1,76534164,46248329,353593,5361,3592,572,14275,12875,618,6365628,4114505,30427,526,388,156,12110,10615,195
2017-03-31,2820000000,인천광역시,남동구,1,0,4,9,139382044,20943920,2034756,28966,6643,1621,4812,3153,1255,10760259,1538975,192908,2288,659,509,4703,2337,379
2017-03-31,2820000000,인천광역시,남동구,1,15,0,6,,,,,,,4,4,0,,,,,,,4,4,0
2017-03-31,2820000000,인천광역시,남동구,1,15,2,3,,,,,,,1,1,0,,,,,,,1,1,0
2017-03-31,2820000000,인천광역시,남동구,1,15,3,4,,,,,,,4,4,1,,,,,,,4,4,0
2017-03-31,2820000000,인천광역시,남동구,1,15,4,4,129079,129079,,2082,2082,,62,62,0,12833,12833,,207,207,,62,62,0
2017-03-31,2820000000,인천광역시,남동구,1,20,0,6,15482659,5182532,347543,20866,7148,1143,742,725,304,1147226,373625,35572,1574,591,256,729,632,139
2017-03-31,2820000000,인천광역시,남동구,1,20,1,3,503679,100977,6924,33579,6732,1385,15,15,5,55842,7435,,3723,572,,15,13,0
2017-03-31,2820000000,인천광역시,남동구,1,20,2,0,17105447,5177012,578330,19091,5971,1285,896,867,450,1462807,410466,55403,1647,545,328,888,753,169
2017-03-31,2820000000,인천광역시,남동구,1,20,2,8,2519782,706611,57365,20158,5840,911,125,121,63,205197,54044,3699,1682,530,206,122,102,18
2017-03-31,2820000000,인천광역시,남동구,1,20,3,5,7844102,2820863,157506,18074,6716,842,434,420,187,651999,222283,10004,1534,601,133,425,370,75
2017-03-31,2820000000,인천광역시,남동구,1,20,4,2,95512304,78826840,533114,4981,4129,412,19176,19092,1294,8794266,6924994,59216,494,398,117,17809,17399,508
2017-03-31,2820000000,인천광역시,남동구,1,20,4,10,1621521,1112314,20072,33092,22700,1004,49,49,20,136524,88232,3490,2905,2005,388,47,44,9
2017-03-31,2820000000,인천광역시,남동구,1,30,0,7,76986693,15697123,1305747,23805,5681,1040,3234,2763,1256,6074601,1187071,149875,1913,559,349,3176,2122,429
2017-03-31,2820000000,인천광역시,남동구,1,30,0,10,161129529,25180414,4390228,40875,7854,1946,3942,3206,2256,12755505,1930532,363433,3277,817,426,3893,2364,853
2017-03-31,2820000000,인천광역시,남동구,1,30,1,4,5557089,1057470,74714,22318,5209,859,249,203,87,468166,74342,8959,1951,509,289,240,146,31
2017-03-31,2820000000,인천광역시,남동구,1,30,2,1,980358,186571,34688,21312,4551,1826,46,41,19,77320,11241,1087,1798,375,217,43,30,5
2017-03-31,2820000000,인천광역시,남동구,1,30,2,9,15872350,2896334,455930,24013,5154,1322,661,562,345,1348144,247562,39740,2065,572,318,653,433,125
2017-03-31,2820000000,인천광역시,남동구,1,30,3,6,26538699,5829198,479938,20321,5122,936,1306,1138,513,2164117,446900,41301,1670,499,243,1296,896,170
2017-03-31,2820000000,인천광역시,남동구,1,30,4,3,26701119,12601951,351340,7113,3615,648,3754,3486,542,2391036,1011142,33731,745,380,172,3209,2663,196
