기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2017-12-30,2820000000,인천광역시,남동구,2,70,0,5,2017552,257063,13210,9088,3338,944,222,77,14,154030,15527,770,786,311,128,196,50,6
2017-12-30,2820000000,인천광역시,남동구,2,70,1,10,687075,103493,,32718,10349,,21,10,1,51898,8370,,2595,1046,,20,8,0
2017-12-30,2820000000,인천광역시,남동구,2,70,3,6,32462,,,3246,,,10,1,2,1817,,,260,,,7,0,0
2017-12-30,2820000000,인천광역시,남동구,2,80,0,0,3260974,1106948,10378,3499,1973,798,932,561,13,273720,103130,853,430,332,213,637,311,4
2017-12-30,2820000000,인천광역시,남동구,2,80,4,0,3047576,1069429,9649,3360,1941,877,907,551,11,257931,101362,853,417,329,213,618,308,4
2017-12-30,2824500000,인천광역시,계양구,0,40,3,3,8379976,1749489,82841,14131,3770,854,593,464,97,821687,173267,14911,1459,481,596,563,360,25
2017-12-30,2820000000,인천광역시,남동구,0,0,0,1,372875298,141116209,2767225,9091,3922,646,41018,35980,4281,34144105,13086695,266515,928,437,198,36806,29933,1343
2017-12-30,2820000000,인천광역시,남동구,0,0,0,9,1035996543,149315056,17782952,28114,5862,1501,36850,25470,11844,86697218,12658311,1508777,2395,667,422,36206,18968,3578
2017-12-30,2820000000,인천광역시,남동구,0,0,1,6,43232039,7124673,442507,20080,4632,864,2153,1538,512,3992504,625627,34386,1923,555,214,2076,1128,161
2017-12-30,2820000000,인천광역시,남동구,0,0,2,3,4698911,1114482,72290,17799,4783,723,264,233,100,408599,93073,7041,1584,500,172,258,186,41
2017-12-30,2820000000,인천광역시,남동구,0,0,3,0,2082093262,402464462,33466668,20836,5063,1045,99929,79487,32015,181044712,33985094,2998669,1853,544,295,97717,62525,10152
2017-12-30,2820000000,인천광역시,남동구,0,0,3,8,244670720,46142284,3692630,20694,5011,1041,11823,9208,3547,20854046,3798654,336515,1797,531,299,11606,7156,1126
2017-12-30,2820000000,인천광역시,남동구,0,0,4,5,306302611,89795970,2594315,9270,3754,735,33041,23923,3529,28088986,7806943,286207,939,440,283,29924,17762,1012
2017-12-30,2820000000,인천광역시,남동구,0,15,0,2,20768828,20511779,6178,2991,2954,193,6944,6944,32,2258535,2193809,1071,351,341,49,6435,6431,22
2017-12-30,2820000000,인천광역시,남동구,0,15,0,10,,,,,,,1,1,1,,,,,,,1,1,0
2017-12-30,2820000000,인천광역시,남동구,0,15,2,7,,,,,,,1,1,0,,,,,,,1,1,0
2017-12-30,2820000000,인천광역시,남동구,0,15,3,5,,,,,,,6,6,0,,,,,,,6,6,0
2017-12-30,2820000000,인천광역시,남동구,0,15,4,4,279053,236215,,5366,4543,,52,52,2,27941,20559,,537,395,,52,52,1
2017-12-30,2820000000,인천광역시,남동구,0,20,0,2,271604737,192009395,2318245,6904,4914,480,39341,39071,4825,25727321,17070428,227287,688,473,136,37383,36091,1674
2017-12-30,2820000000,인천광역시,남동구,0,20,0,10,19887807,6250803,789011,42862,13799,2711,464,453,291,1682669,571728,60370,3658,1489,479,460,384,126
2017-12-30,2820000000,인천광역시,남동구,0,20,1,2,1459910,380155,9560,23173,6034,382,63,63,25,126127,31832,2708,2002,589,451,63,54,6
2017-12-30,2820000000,인천광역시,남동구,0,20,1,7,3778724,867720,50919,32023,7817,961,118,111,53,367227,70476,4336,3112,734,197,118,96,22
2017-12-30,2820000000,인천광역시,남동구,0,20,2,4,2799186,956445,58703,16965,5941,734,165,161,80,256712,79414,6325,1565,555,211,164,143,30
2017-12-30,2820000000,인천광역시,남동구,0,20,3,1,44667294,20266245,535201,10577,4913,456,4223,4125,1173,4168435,1682288,52152,1024,460,120,4071,3659,436
2017-12-30,2820000000,인천광역시,남동구,0,20,3,9,16667011,4931590,653824,26839,8233,1672,621,599,391,1447163,409067,76984,2345,767,464,617,533,166
2017-12-30,2820000000,인천광역시,남동구,0,20,4,6,11803189,4198377,288075,29731,10793,1557,397,389,185,916046,313387,27572,2349,901,363,390,348,76
2017-12-30,2820000000,인천광역시,남동구,0,30,0,3,115213053,39980389,1462741,10563,4029,668,10907,9923,2191,10606097,3548370,153866,1067,453,208,9937,7829,740
2017-12-30,2820000000,인천광역시,남동구,0,30,1,0,219938918,31177108,5446808,37405,6513,2450,5880,4787,2223,19741393,3023458,452854,3448,864,556,5726,3499,814
2017-12-30,2820000000,인천광역시,남동구,0,30,1,8,28229676,3474002,441122,36238,5594,1446,779,621,305,2445281,285687,49376,3226,633,437,758,451,113
2017-12-30,2820000000,인천광역시,남동구,0,30,2,5,2449467,525737,39509,17372,4206,658,141,125,60,223622,54736,2480,1632,537,155,137,102,16
2017-12-30,2820000000,인천광역시,남동구,0,30,3,2,49446249,12970153,606399,13588,4011,610,3639,3234,994,4455861,1121575,55263,1281,440,176,3478,2549,314
2017-12-30,2820000000,인천광역시,남동구,0,30,3,10,98448234,15327718,2663846,36900,6764,1692,2668,2266,1574,8377471,1476742,249508,3153,832,417,2657,1775,598
2017-12-30,2820000000,인천광역시,남동구,0,30,4,7,59682277,13458740,977962,27592,7155,1142,2163,1881,856,5028917,1101077,105864,2350,737,354,2140,1495,299
2017-12-30,2820000000,인천광역시,남동구,0,40,0,4,72079392,18895588,903000,10421,3451,1409,6917,5475,641,6774039,1679592,124459,1077,409,741,6289,4104,168
2017-12-30,2820000000,인천광역시,남동구,0,40,1,1,18988208,2005102,94166,33968,5405,791,559,371,119,1671818,165692,12156,3056,630,312,547,263,39
2017-12-30,2820000000,인천광역시,남동구,0,40,1,9,96303810,10655014,1120469,35135,6246,1492,2741,1706,751,8358585,897627,96906,3120,752,502,2679,1193,193
2017-12-30,2820000000,인천광역시,남동구,0,40,2,6,386258,48515,2920,21459,3234,730,18,15,4,32390,4394,,1905,366,,17,12,0
2017-12-30,2820000000,인천광역시,남동구,0,40,2,8,2212318,330516,16595,21689,4131,722,102,80,23,194451,26975,1800,2069,428,360,94,63,5
2017-12-30,2820000000,인천광역시,남동구,0,40,3,3,14381095,3011422,79386,17689,4728,544,813,637,146,1214208,281377,6381,1553,563,156,782,500,41
2017-12-30,2820000000,인천광역시,남동구,0,40,4,0,673098030,157738763,6473608,15569,4749,1024,43232,33212,6323,58678405,13586319,590479,1460,537,345,40180,25289,1710
2017-12-30,2820000000,인천광역시,남동구,0,40,4,8,112209638,20097430,983543,27489,6728,958,4082,2987,1027,9317903,1619682,79977,2318,714,305,4020,2270,262
2017-12-30,2820000000,인천광역시,남동구,0,50,0,5,93553600,22856153,398729,7690,2799,552,12166,8166,722,8530697,2051971,53516,785,358,388,10862,5733,138
2017-12-30,2820000000,인천광역시,남동구,0,50,1,2,7572738,690036,63556,27338,4423,1271,277,156,50,640802,54780,8334,2409,602,521,266,91,16
2017-12-30,2820000000,인천광역시,남동구,0,50,1,10,140945647,16271010,1758576,56243,12440,2145,2506,1308,820,11556607,1828324,135395,4754,2230,621,2431,820,218
2017-12-30,2820000000,인천광역시,남동구,0,50,2,7,288029,36924,5089,20574,6154,1272,14,6,4,18961,2503,,1354,501,,14,5,0
2017-12-30,2820000000,인천광역시,남동구,0,50,3,4,8636132,1207427,69397,15204,3034,857,568,398,81,686973,93250,5664,1258,334,354,546,279,16
2017-12-30,2820000000,인천광역시,남동구,0,50,4,1,27964787,10559043,119135,9454,4411,624,2958,2394,191,2430951,975114,11057,972,539,284,2502,1808,39
2017-12-30,2820000000,인천광역시,남동구,0,50,4,9,84642788,9915423,1050378,30219,5988,1453,2801,1656,723,6498325,804924,64465,2356,677,377,2758,1189,171
2017-12-30,2820000000,인천광역시,남동구,0,60,0,6,34752550,4712729,208383,11269,2979,726,3084,1582,287,2952999,392002,13869,1013,379,330,2916,1033,42
2017-12-30,2820000000,인천광역시,남동구,0,60,1,3,1776137,177330,9783,20653,4325,699,86,41,14,156035,11530,1486,1903,549,372,82,21,4
2017-12-30,2820000000,인천광역시,남동구,0,60,2,0,5670748,654236,82510,15752,3826,1310,360,171,63,465281,59030,9797,1318,500,700,353,118,14
2017-12-30,2820000000,인천광역시,남동구,0,60,2,8,395256,65943,494,14116,5495,165,28,12,3,55058,5632,,1966,563,,28,10,0
2017-12-30,2820000000,인천광역시,남동구,0,60,3,5,5725121,697070,41824,11010,2446,929,520,285,45,493681,61274,4197,1016,356,350,486,172,12
2017-12-30,2820000000,인천광역시,남동구,0,60,4,2,16828399,2751451,45773,5662,1859,458,2972,1480,100,1515476,259311,6666,580,271,351,2614,958,19
2017-12-30,2820000000,인천광역시,남동구,0,60,4,5,36682620,6147016,177577,8410,2703,623,4362,2274,285,3283035,525504,16106,816,345,343,4021,1521,47
2017-12-30,2820000000,인천광역시,남동구,0,60,4,10,13958895,1203249,378767,27862,5927,2705,501,203,140,1176095,132350,30535,2435,1026,898,483,129,34
2017-12-30,2820000000,인천광역시,남동구,0,70,0,7,4557188,344291,20546,13286,2628,856,343,131,24,369462,28616,592,1147,387,148,322,74,4
2017-12-30,2820000000,인천광역시,남동구,0,70,1,4,285793,46486,1416,15042,4226,472,19,11,3,14983,2775,,881,694,,17,4,1
2017-12-30,2820000000,인천광역시,남동구,0,70,2,1,,,,,,,1,0,0,,,,,,,1,0,0
2017-12-30,2820000000,인천광역시,남동구,0,70,2,9,84924,,,7077,,,12,2,0,5196,,,472,,,11,2,0
2017-12-30,2820000000,인천광역시,남동구,0,70,3,6,587010,47383,4228,8894,2256,470,66,21,9,41233,3898,,764,278,,54,14,2
2017-12-30,2820000000,인천광역시,남동구,0,70,4,3,20788867,3524524,54168,4616,1849,497,4504,1906,109,1860931,318359,8005,492,266,364,3785,1195,22
2017-12-30,2820000000,인천광역시,남동구,0,80,0,0,7626701,1888391,29989,3956,1855,1000,1928,1018,30,632614,165398,1346,446,281,192,1417,588,7
2017-12-30,2820000000,인천광역시,남동구,0,80,0,8,,,,,,,5,3,0,,,,,,,5,3,0
2017-12-30,2820000000,인천광역시,남동구,0,80,1,7,,,,,,,0,0,0,,,,,,,0,0,0
2017-12-30,2820000000,인천광역시,남동구,0,80,3,7,,,,,,,1,1,1,,,,,,,1,0,0
2017-12-30,2820000000,인천광역시,남동구,0,80,4,5,,,,,,,1,1,0,,,,,,,1,1,0
2017-12-30,2820000000,인천광역시,남동구,0,90,1,0,,,,,,,1,1,0,,,,,,,1,1,0
2017-12-30,2820000000,인천광역시,남동구,1,0,0,4,192440947,60065488,2931922,10610,4191,1066,18137,14333,2750,17533549,5048425,313276,1061,461,326,16522,10941,961
2017-12-30,2820000000,인천광역시,남동구,1,0,1,1,33473451,3528220,254892,29940,5436,1191,1118,649,214,2829390,292770,27311,2589,635,396,1093,461,69
2017-12-30,2820000000,인천광역시,남동구,1,0,1,9,167691693,17280851,2987232,31025,5842,2479,5405,2958,1205,14604065,1465096,252010,2781,736,829,5252,1990,304
2017-12-30,2820000000,인천광역시,남동구,1,0,1,10,276121560,26734204,4115244,61470,10899,2580,4492,2453,1595,23628596,3029448,315421,5411,1922,650,4367,1576,485
2017-12-30,2820000000,인천광역시,남동구,1,0,2,6,4242858,1272450,90543,19198,6177,974,221,206,93,340023,94176,3965,1560,554,137,218,170,29
2017-12-30,2820000000,인천광역시,남동구,1,0,3,3,45922521,13245856,628685,15076,5098,742,3046,2598,847,4175816,1136364,62897,1417,549,199,2947,2069,316
2017-12-30,2820000000,인천광역시,남동구,1,0,4,0,1142267561,400972679,12701455,10549,4539,1031,108284,88348,12323,100038362,35199392,1174156,1010,488,289,99045,72074,4068
2017-12-30,2820000000,인천광역시,남동구,1,0,4,8,120478661,23965537,1452247,23815,6685,1330,5059,3585,1092,9754499,1885963,108013,1989,687,325,4903,2744,332
2017-12-30,2820000000,인천광역시,남동구,1,15,0,5,,,,,,,4,4,0,,,,,,,4,4,0
2017-12-30,2820000000,인천광역시,남동구,1,15,2,1,,,,,,,1,1,0,,,,,,,1,1,0
2017-12-30,2820000000,인천광역시,남동구,1,15,3,5,,,,,,,3,3,0,,,,,,,3,3,0
2017-12-30,2820000000,인천광역시,남동구,1,15,4,7,,,,,,,1,1,0,,,,,,,1,1,0
2017-12-30,2820000000,인천광역시,남동구,1,20,0,6,16747964,6126527,363590,21417,8040,1089,782,762,334,1386444,482139,41737,1794,709,284,773,680,147
2017-12-30,2820000000,인천광역시,남동구,1,20,1,3,989986,139260,10381,43043,6631,1038,23,21,10,101798,10565,1286,4627,556,429,22,19,3
2017-12-30,2820000000,인천광역시,남동구,1,20,2,0,17854516,5584894,539767,20546,6649,1235,869,840,437,1570446,451988,33009,1820,608,199,863,743,166
2017-12-30,2820000000,인천광역시,남동구,1,20,2,8,2456080,775290,85522,20467,6801,1450,120,114,59,233217,79160,6937,1960,761,248,119,104,28
2017-12-30,2820000000,인천광역시,남동구,1,20,3,5,8782908,3270424,136544,18451,7018,690,476,466,198,776877,254456,9754,1653,619,141,470,411,69
2017-12-30,2820000000,인천광역시,남동구,1,20,4,2,107995827,88825009,594475,5539,4578,407,19497,19401,1462,10402320,8041605,66646,565,447,126,18411,18008,530
2017-12-30,2820000000,인천광역시,남동구,1,20,4,10,1787162,1175616,18644,34369,22608,1036,52,52,18,136908,82039,1374,2633,1823,196,52,45,7
2017-12-30,2820000000,인천광역시,남동구,1,30,0,7,80847374,16864080,1746323,24286,5843,1282,3329,2886,1362,6871709,1393047,183366,2108,621,366,3260,2245,501
