기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2019-09-30,2820000000,인천광역시,남동구,0,60,0,10,108105607,16253317,1402688,39936,11311,1756,2707,1437,799,7733858,1170123,118733,2905,1220,678,2662,959,175
2019-09-30,2814000000,인천광역시,동구,2,70,2,3,,,,,,,1,0,0,,,,,,,1,0,0
2019-09-30,2814000000,인천광역시,동구,1,40,3,1,,,,,,,2,2,0,,,,,,,2,1,0
2019-09-30,2820000000,인천광역시,남동구,0,30,3,6,59855709,13390695,823727,23084,5725,796,2593,2339,1035,5099675,1066249,73158,1989,562,199,2564,1898,367
2019-09-30,2814000000,인천광역시,동구,2,70,0,6,402197,62188,,9141,2827,,44,22,0,35324,5347,,906,382,,39,14,0
2019-09-30,2820000000,인천광역시,남동구,1,80,1,5,,,,,,,2,1,1,,,,,,,1,0,0
2019-09-30,2814000000,인천광역시,동구,1,40,4,0,37877913,9587300,393888,16153,5089,1059,2345,1884,372,3363703,803177,23412,1536,557,197,2190,1442,119
2019-09-30,2820000000,인천광역시,남동구,1,15,0,8,296427,281667,,14821,14083,,20,20,0,33363,29858,,1668,1493,,20,20,0
2019-09-30,2814000000,인천광역시,동구,1,50,0,1,40817,14010,,5831,2802,,7,5,0,,,,,,,0,0,0
2019-09-30,2820000000,인천광역시,남동구,1,20,2,8,4019899,1542402,79339,22333,8714,818,180,177,97,353234,112655,9141,1962,709,254,180,159,36
2019-09-30,2814000000,인천광역시,동구,2,60,3,2,205564,26916,,7088,1794,,29,15,1,21389,2185,,823,199,,26,11,0
2019-09-30,2820000000,인천광역시,남동구,1,50,3,2,729860,136811,2923,16588,4146,585,44,33,5,53451,12052,,1243,464,,43,26,1
2019-09-30,2814000000,인천광역시,동구,2,60,2,0,217008,15804,,12765,1756,,17,9,2,13957,441,,821,88,,17,5,0
2019-09-30,2820000000,인천광역시,남동구,0,60,2,9,1527704,178805,5129,13284,2794,366,115,64,14,122363,18422,,1083,449,,113,41,1
2019-09-30,2814000000,인천광역시,동구,1,50,2,7,,,,,,,1,0,0,,,,,,,1,0,0
2019-09-30,2820000000,인천광역시,남동구,0,40,4,1,605746,222515,6629,6310,3007,1326,96,74,5,7729,3534,,773,393,,10,9,0
2019-09-30,2814000000,인천광역시,동구,1,60,1,0,13777740,992761,250389,25420,3677,4724,542,270,53,1093582,87478,11234,2059,465,864,531,188,13
2019-09-30,2820000000,인천광역시,남동구,1,50,0,5,44555085,12942046,181916,10003,3832,684,4454,3377,266,3986720,1224878,19946,982,473,298,4061,2589,67
2019-09-30,2814000000,인천광역시,동구,1,50,4,8,4649079,871542,31433,24088,6181,982,193,141,32,355099,75893,1430,1889,690,159,188,110,9
2019-09-30,2814000000,인천광역시,동구,1,50,3,3,256039,31590,,11638,2106,,22,15,2,22467,4231,,1021,423,,22,10,1
2019-09-30,2820000000,인천광역시,남동구,0,60,0,6,58901206,10622350,295693,13130,3971,696,4486,2675,425,4846718,838270,16543,1132,436,251,4282,1923,66
2019-09-30,2814000000,인천광역시,동구,1,50,4,0,29788235,7850029,146106,12464,4408,821,2390,1781,178,2543729,678509,18322,1154,492,359,2204,1380,51
2019-09-30,2820000000,인천광역시,남동구,1,50,0,7,81896057,17451349,437708,16605,5072,806,4932,3441,543,7113834,1547276,38881,1502,597,264,4736,2592,147
2019-09-30,2814000000,인천광역시,동구,2,50,3,9,2682022,427798,26269,23322,4701,1010,115,91,26,218327,40726,2601,1898,627,260,115,65,10
2019-09-30,2820000000,인천광역시,남동구,0,30,4,8,81862141,19154275,1144824,28774,7316,1093,2845,2618,1047,6462342,1476933,91852,2301,682,265,2808,2166,347
2019-09-30,2814000000,인천광역시,동구,1,60,0,3,4372580,1122715,2905,6048,2457,323,723,457,9,431068,104534,,672,326,,641,321,0
2019-09-30,2820000000,인천광역시,남동구,0,15,4,6,600696,567969,,12781,12084,,47,47,2,49683,43824,,1080,953,,46,46,1
2019-09-30,2814000000,인천광역시,동구,1,60,0,9,5831037,607784,67833,22256,4163,1578,262,146,43,424597,44261,9097,1633,402,1300,260,110,7
2019-09-30,2814000000,인천광역시,동구,2,50,1,0,12092052,1308390,72296,24040,4089,841,503,320,86,998122,104263,2753,2058,485,197,485,215,14
2019-09-30,2820000000,인천광역시,남동구,1,40,4,4,26688881,11954883,162543,6582,3431,521,4055,3484,312,2529425,1168595,15024,727,439,175,3478,2663,86
2019-09-30,2814000000,인천광역시,동구,2,50,0,1,41975,12866,,5247,2144,,8,6,0,818,,,273,,,3,2,0
2019-09-30,2820000000,인천광역시,남동구,1,70,2,7,,,,,,,2,1,0,,,,,,,1,0,0
2019-09-30,2814000000,인천광역시,동구,2,40,4,6,5988022,1490356,20693,16587,5175,357,361,288,58,491620,126344,2061,1397,526,187,352,240,11
2019-09-30,2820000000,인천광역시,남동구,0,15,4,7,549713,507196,927,13743,12680,232,40,40,4,48882,38083,213,1253,976,71,39,39,3
2019-09-30,2820000000,인천광역시,남동구,1,60,1,0,120694494,16106608,912261,28206,7666,1421,4279,2101,642,9710058,1335302,65541,2330,979,493,4168,1364,133
2019-09-30,2814000000,인천광역시,동구,0,50,2,9,711349,172825,826,15135,4801,275,47,36,3,63867,12959,,1388,480,,46,27,0
2019-09-30,2820000000,인천광역시,남동구,0,20,2,9,6912019,1966025,235253,25412,7336,1314,272,268,179,573896,144781,17480,2126,632,261,270,229,67
2019-09-30,2814000000,인천광역시,동구,2,40,2,9,886465,98195,4000,21106,2654,364,42,37,11,72753,8657,,1732,279,,42,31,1
2019-09-30,2820000000,인천광역시,남동구,1,15,0,9,258989,168297,3830,25899,16830,958,10,10,4,29341,18169,567,2934,1817,189,10,10,3
2019-09-30,2814000000,인천광역시,동구,2,40,1,8,3116384,316880,12740,37100,5463,490,84,58,26,250358,22631,974,3016,612,122,83,37,8
2019-09-30,2814000000,인천광역시,동구,2,40,1,0,13047132,1903353,226879,32295,6474,2161,404,294,105,1067469,145321,17152,2702,695,536,395,209,32
2019-09-30,2820000000,인천광역시,남동구,0,70,3,8,1869597,191704,25888,15711,3486,1849,119,55,14,148261,13371,5855,1256,405,1952,118,33,3
2019-09-30,2814000000,인천광역시,동구,2,40,0,3,4398424,1082882,17416,13919,4117,435,316,263,40,345126,92343,3276,1170,444,252,295,208,13
2019-09-30,2820000000,인천광역시,남동구,0,30,3,0,722445795,157259388,13110681,24221,5853,1030,29827,26869,12732,58413653,11768089,1066466,1991,550,244,29345,21395,4373
2019-09-30,2814000000,인천광역시,동구,2,30,4,6,3027058,673120,33341,24610,6175,775,123,109,43,242076,46613,1425,2034,555,95,119,84,15
2019-09-30,2820000000,인천광역시,남동구,1,30,0,4,68317368,21656515,1069253,15335,5313,874,4455,4076,1223,5869144,1748649,99235,1394,537,217,4209,3258,457
2019-09-30,2814000000,인천광역시,동구,0,50,4,4,8753269,2793758,27993,5999,2589,467,1459,1079,60,808125,249112,1194,623,309,100,1297,806,12
2019-09-30,2814000000,인천광역시,동구,2,30,2,10,326727,47169,13253,32673,4717,1893,10,10,7,21858,4133,79,2186,517,20,10,8,4
2019-09-30,2820000000,인천광역시,남동구,1,20,4,6,10091929,6301270,128379,15646,9908,788,645,636,163,867544,493759,19975,1353,826,322,641,598,62
2019-09-30,2820000000,인천광역시,남동구,1,20,4,4,15127710,8762407,194869,15008,8806,727,1008,995,268,1251939,682247,16423,1254,733,148,998,931,111
2019-09-30,2820000000,인천광역시,남동구,1,70,0,10,11844537,4121560,64748,54836,53527,1506,216,77,43,879186,288312,4212,4227,5058,602,208,57,7
2019-09-30,2814000000,인천광역시,동구,2,30,2,0,1995599,409517,35545,22422,5184,987,89,79,36,156571,30812,1008,1759,481,63,89,64,16
2019-09-30,2820000000,인천광역시,남동구,1,50,2,7,,,,,,,7,6,1,,,,,,,7,4,0
2019-09-30,2814000000,인천광역시,동구,2,30,1,3,569352,103120,3461,22774,4483,494,25,23,7,50848,10002,96,2119,556,32,24,18,3
2019-09-30,2814000000,인천광역시,동구,2,30,0,6,6618954,1284667,65647,24424,5375,677,271,239,97,509863,96359,3532,1910,518,136,267,186,26
2019-09-30,2820000000,인천광역시,남동구,1,70,1,0,21985589,5566733,129824,24187,14805,1325,909,376,98,2675828,1225540,11969,3076,5423,520,870,226,23
2019-09-30,2814000000,인천광역시,동구,0,60,2,10,287384,3380,943,19159,483,236,15,7,4,15679,563,,1206,141,,13,4,0
2019-09-30,2820000000,인천광역시,남동구,0,50,0,7,184388490,33427916,1047523,17191,4471,658,10726,7477,1593,15567079,2877264,83842,1500,525,263,10376,5480,319
2019-09-30,2814000000,인천광역시,동구,2,20,4,7,1293914,797926,14999,16804,10363,556,77,77,27,97798,58161,256,1270,808,28,77,72,9
2019-09-30,2814000000,인천광역시,동구,0,60,1,0,20779620,1513477,285742,22710,3147,3106,915,481,92,1607828,132180,15591,1809,429,866,889,308,18
2019-09-30,2820000000,인천광역시,남동구,1,50,1,6,8487385,1414045,35547,19647,5014,846,432,282,42,705174,139886,810,1707,669,116,413,209,7
2019-09-30,2814000000,인천광역시,동구,2,20,3,2,1868862,476025,15890,23072,5877,429,81,81,37,206427,39132,779,2548,522,46,81,75,17
2019-09-30,2820000000,인천광역시,남동구,1,60,4,9,21566028,2631878,296385,24874,5836,1888,867,451,157,1639499,194503,15880,1915,606,662,856,321,24
2019-09-30,2814000000,인천광역시,동구,2,20,2,3,,,,,,,3,3,1,,,,,,,3,3,0
2019-09-30,2820000000,인천광역시,남동구,0,60,2,6,120411,63407,,10946,7926,,11,8,0,11043,6184,,1004,883,,11,7,0
2019-09-30,2814000000,인천광역시,동구,2,20,1,6,,,,,,,4,4,2,,,,,,,4,4,1
2019-09-30,2820000000,인천광역시,남동구,1,60,4,8,15099168,2180160,97534,20213,5241,820,747,416,119,1038932,178830,3245,1429,590,216,727,303,15
2019-09-30,2814000000,인천광역시,동구,2,20,0,9,4072990,1617668,72514,23011,9460,788,177,171,92,330554,119461,14023,1878,796,425,176,150,33
2019-09-30,2820000000,인천광역시,남동구,0,20,3,6,21203988,7316111,436669,19985,6974,891,1061,1049,490,2104052,549811,41398,1994,587,220,1055,936,188
2019-09-30,2814000000,인천광역시,동구,0,70,1,8,411760,24432,651,16470,1879,163,25,13,4,34578,2592,,1383,518,,25,5,2
2019-09-30,2820000000,인천광역시,남동구,1,30,2,10,22928571,3058665,957938,37465,5760,2202,612,531,435,1870004,208536,84514,3066,523,515,610,399,164
2019-09-30,2814000000,인천광역시,동구,0,70,2,5,,,,,,,0,0,0,,,,,,,0,0,0
2019-09-30,2814000000,인천광역시,동구,2,15,2,9,,,,,,,1,1,1,,,,,,,1,1,0
2019-09-30,2820000000,인천광역시,남동구,1,80,1,2,,,,,,,1,1,0,,,,,,,1,1,0
2019-09-30,2820000000,인천광역시,남동구,1,20,1,1,458034,93260,5337,19915,4441,381,23,21,14,55368,9038,110,2407,565,16,23,16,7
2019-09-30,2814000000,인천광역시,동구,0,70,3,9,,,,,,,6,3,0,,,,,,,6,2,0
2019-09-30,2820000000,인천광역시,남동구,1,30,4,9,43544904,9924651,1067837,30472,7688,1695,1429,1291,630,3178127,787945,88244,2252,754,352,1411,1045,251
2019-09-30,2814000000,인천광역시,동구,2,0,4,7,15483938,3408290,99085,19575,5587,583,791,610,170,1233477,249357,8021,1592,519,187,775,480,43
2019-09-30,2814000000,인천광역시,동구,2,0,3,8,13075404,2243921,169658,22199,4998,870,589,449,195,1015011,168827,16950,1732,488,326,586,346,52
2019-09-30,2820000000,인천광역시,남동구,1,40,2,10,41686255,4694476,1127054,36825,5459,1809,1132,860,623,3361444,362315,94275,2996,571,451,1122,634,209
2019-09-30,2814000000,인천광역시,동구,2,0,3,0,89890270,17848726,998333,19936,4784,745,4509,3731,1340,7309414,1418538,86596,1641,478,213,4453,2966,406
2019-09-30,2820000000,인천광역시,남동구,0,0,4,3,281146283,109572131,2151967,8214,4030,579,34226,27189,3719,24672985,9573576,159726,795,449,139,31016,21307,1151
2019-09-30,2814000000,인천광역시,동구,2,0,2,9,2199367,385860,18723,22216,4649,646,99,83,29,181671,29019,304,1835,446,51,99,65,6
2019-09-30,2820000000,인천광역시,남동구,1,0,1,1,2010650,468498,15378,14894,4462,530,135,105,29,175323,40349,206,1359,517,19,129,78,11
2019-09-30,2814000000,인천광역시,동구,2,0,1,4,2084539,311619,17045,18612,3754,710,112,83,24,151427,21676,1641,1415,387,182,107,56,9
2019-09-30,2820000000,인천광역시,남동구,1,0,0,3,202175676,74005553,2290070,10358,4540,787,19518,16302,2911,17878478,6367882,165856,1000,490,163,17876,13006,1020
2019-09-30,2814000000,인천광역시,동구,1,0,2,9,5700223,1209964,74539,23555,5845,1007,242,207,74,488854,78685,2183,2045,463,84,239,170,26
2019-09-30,2820000000,인천광역시,남동구,0,0,0,8,1038760354,193770093,12914697,24933,6131,1094,41662,31605,11800,85526310,16037486,996610,2087,656,289,40982,24442,3452
2019-09-30,2814000000,인천광역시,동구,0,80,2,0,,,,,,,1,0,0,,,,,,,1,0,0
2019-09-30,2814000000,인천광역시,동구,2,0,1,6,4758796,724240,22400,15810,3894,509,301,186,44,436433,62348,624,1515,511,125,288,122,5
2019-09-30,2820000000,인천광역시,남동구,0,80,4,10,665308,134691,8932,25589,14966,2977,26,9,3,49700,11373,,1988,1625,,25,7,1
2019-09-30,2814000000,인천광역시,동구,2,0,0,7,33937702,6377625,290265,19595,4806,742,1732,1327,391,2700957,473102,27034,1591,465,268,1698,1017,101
2019-09-30,2814000000,인천광역시,동구,1,90,4,1,37438,14718,,3403,2944,,11,5,0,6109,4829,,764,1207,,8,4,0
2019-09-30,2820000000,인천광역시,남동구,1,40,1,10,103023659,10124428,1837597,82025,12561,3494,1256,806,526,8262276,607263,175934,6669,1092,1053,1239,556,167
2019-09-30,2820000000,인천광역시,남동구,1,70,3,1,492025,50599,246,6000,1332,62,82,38,4,43038,4092,,566,186,,76,22,0
2019-09-30,2814000000,인천광역시,동구,1,0,0,7,40762516,8324438,546455,19673,5451,1446,2072,1527,378,3372638,683331,38936,1668,575,345,2022,1188,113
2019-09-30,2814000000,인천광역시,동구,1,80,3,1,,,,,,,5,2,0,,,,,,,4,2,0
2019-09-30,2820000000,인천광역시,남동구,0,80,3,0,599425,34881,4892,10704,1744,978,56,20,5,51297,6567,,986,597,,52,11,2
2019-09-30,2814000000,인천광역시,동구,1,80,0,8,,,,,,,2,0,0,,,,,,,2,0,0
2019-09-30,2820000000,인천광역시,남동구,0,0,1,9,250244261,29560101,2859413,40382,7474,1501,6197,3955,1905,19601312,2304773,213273,3220,850,412,6087,2710,518
2019-09-30,2814000000,인천광역시,동구,1,80,0,0,790204,188378,,3675,1728,,215,109,1,70864,17542,,432,262,,164,67,0
2019-09-30,2820000000,인천광역시,남동구,0,70,2,8,,,,,,,9,5,0,,,,,,,9,5,0
2019-09-30,2814000000,인천광역시,동구,1,0,2,7,542129,151046,9588,16428,5395,959,33,28,10,47014,12327,739,1469,514,246,32,24,3
2019-09-30,2820000000,인천광역시,남동구,0,80,1,1,739612,153086,,9131,3257,,81,47,2,67484,21661,,950,656,,71,33,1
2019-09-30,2814000000,인천광역시,동구,1,0,3,2,3893149,1168375,38500,12399,4511,542,314,259,71,389134,101363,1550,1293,483,70,301,210,22
2019-09-30,2820000000,인천광역시,남동구,0,80,0,9,1453439,358683,2384,26426,11956,596,55,30,4,90287,25177,,1642,1199,,55,21,1
2019-09-30,2814000000,인천광역시,동구,1,70,3,2,214871,35874,,6511,2562,,33,14,2,19511,3293,,673,299,,29,11,0
2019-09-30,2814000000,인천광역시,동구,1,70,1,10,,,,,,,9,4,2,,,,,,,9,3,1
2019-09-30,2820000000,인천광역시,남동구,0,15,0,5,788689,735906,105,11267,10513,35,70,70,3,71089,62924,,1030,912,,69,69,2
2019-09-30,2814000000,인천광역시,동구,1,15,0,2,366160,357979,,6909,6754,,53,53,0,38996,37303,,750,717,,52,52,0
2019-09-30,2820000000,인천광역시,남동구,0,0,2,10,121152211,15379067,3312907,34655,5736,1782,3496,2681,1859,9662879,1148986,271762,2789,567,439,3465,2027,619
2019-09-30,2814000000,인천광역시,동구,1,70,1,4,133989,2894,,10307,724,,13,4,0,12025,352,,925,88,,13,4,0
2019-09-30,2820000000,인천광역시,남동구,0,15,3,8,,,,,,,5,5,1,,,,,,,5,4,0
2019-09-30,2814000000,인천광역시,동구,1,15,2,0,,,,,,,1,1,0,,,,,,,1,1,0
2019-09-30,2814000000,인천광역시,동구,1,15,4,2,366160,357979,,6909,6754,,53,53,0,38996,37303,,750,717,,52,52,0
2019-09-30,2820000000,인천광역시,남동구,0,70,0,4,11034967,1661955,40275,7250,2318,544,1522,717,74,924042,155642,500,663,314,63,1393,495,8
2019-09-30,2814000000,인천광역시,동구,1,60,3,9,1503203,176473,14244,19522,3330,838,77,53,17,106363,15629,,1381,372,,77,42,1
2019-09-30,2814000000,인천광역시,동구,1,60,3,1,167726,45575,,5411,2532,,31,18,1,18168,5854,,626,366,,29,16,1
2019-09-30,2820000000,인천광역시,남동구,1,30,3,0,392095220,87368293,7543076,23579,5804,1086,16629,15053,6948,33215167,6821616,616370,2038,570,245,16300,11967,2514
2019-09-30,2820000000,인천광역시,남동구,0,20,2,4,1774988,587677,32925,16745,5651,716,106,104,46,184747,50660,2937,1759,557,163,105,91,18
2019-09-30,2814000000,인천광역시,동구,1,60,2,10,232487,3222,787,17884,644,262,13,5,3,12568,524,,1143,175,,11,3,0
2019-09-30,2814000000,인천광역시,동구,1,60,1,2,121589,11849,,12159,3950,,10,3,1,10125,,,1125,,,9,2,0
2019-09-30,2820000000,인천광역시,남동구,1,50,4,10,39127846,7388721,577374,30098,8093,1604,1300,913,360,2995982,578912,42852,2359,811,504,1270,714,85
2019-09-30,2814000000,인천광역시,동구,1,50,4,7,4137860,1136724,36318,15674,5829,1397,264,195,26,364351,116856,13639,1440,754,1705,253,155,8
2019-09-30,2820000000,인천광역시,남동구,0,60,2,3,229908,7760,3172,25545,1109,793,9,7,4,16541,202,,2068,67,,8,3,1
2019-09-30,2814000000,인천광역시,동구,1,50,3,2,,,,,,,5,4,2,,,,,,,5,2,1
2019-09-30,2820000000,인천광역시,남동구,1,50,1,0,265568971,33267837,2451354,35863,7760,1649,7405,4287,1487,21524147,2607171,244206,2985,894,678,7211,2915,360
2019-09-30,2814000000,인천광역시,동구,1,50,1,4,471624,74308,,20505,3911,,23,19,1,36691,3435,,1668,264,,22,13,0
2019-09-30,2820000000,인천광역시,남동구,1,15,3,8,,,,,,,2,2,0,,,,,,,2,2,0
2019-09-30,2814000000,인천광역시,동구,1,50,0,4,4292335,1533902,8803,6593,2967,383,651,517,23,398839,142402,530,675,345,106,591,413,5
2019-09-30,2814000000,인천광역시,동구,1,40,4,9,7577349,1469922,169851,26402,6837,1998,287,215,85,691272,118674,5121,2451,694,183,282,171,28
2019-09-30,2820000000,인천광역시,남동구,0,40,2,4,515842,98618,2857,24564,5479,476,21,18,6,44041,9046,,2097,603,,21,15,2
2019-09-30,2814000000,인천광역시,동구,1,40,3,6,3300337,712751,15712,19414,5128,524,170,139,30,262681,61397,1614,1582,548,231,166,112,7
2019-09-30,2820000000,인천광역시,남동구,0,40,2,3,903666,138090,15087,25102,4315,1006,36,32,15,71362,13141,3495,1982,526,874,36,25,4
2019-09-30,2814000000,인천광역시,동구,1,40,1,9,4610735,360114,22976,48028,5808,792,96,62,29,349431,25497,1726,3757,654,288,93,39,6
2019-09-30,2814000000,인천광역시,동구,1,40,0,6,9417644,2093990,53748,18041,5022,648,522,417,83,761096,176270,5578,1519,546,223,501,323,25
2019-09-30,2820000000,인천광역시,남동구,1,70,0,9,9261053,533457,49013,21689,3398,690,427,157,71,589417,41767,1539,1413,459,192,417,91,8
2019-09-30,2820000000,인천광역시,남동구,0,50,0,2,14855912,2597747,82599,13604,3339,599,1092,778,138,1273127,237310,6645,1221,426,332,1043,557,20
2019-09-30,2814000000,인천광역시,동구,1,30,4,7,2398320,612150,34777,22841,6727,1122,105,91,31,173369,50721,2614,1700,685,218,102,74,12
2019-09-30,2814000000,인천광역시,동구,1,30,4,1,244870,135568,1233,6996,3873,154,35,35,8,23339,14015,,834,561,,28,25,1
2019-09-30,2820000000,인천광역시,남동구,1,50,2,0,26720878,3660926,265427,28336,5589,888,943,655,299,2149636,284999,19915,2324,578,311,925,493,64
2019-09-30,2814000000,인천광역시,동구,1,0,0,1,14629514,9837769,64612,4582,3350,361,3193,2937,179,1389682,912395,8996,481,350,141,2892,2610,64
