기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2018-09-30,2814000000,인천광역시,동구,1,50,3,9,6146313,1223280,69261,19700,5319,1474,312,230,47,569684,112000,4845,1850,626,373,308,179,13
2018-09-30,2820000000,인천광역시,남동구,0,70,3,5,633666,75434,4904,8680,2219,545,73,34,9,52303,7641,,781,318,,67,24,2
2018-09-30,2814000000,인천광역시,동구,1,50,4,6,3733286,1103309,13084,9475,3940,654,394,280,20,351920,111232,3422,951,515,428,370,216,8
2018-09-30,2814000000,인천광역시,동구,1,60,1,0,13149461,822919,325416,24671,3415,7937,533,241,41,1081172,66904,29487,2116,465,3276,511,144,9
2018-09-30,2820000000,인천광역시,남동구,2,40,3,0,275908667,45714605,2683744,24530,5163,786,11248,8855,3416,23219353,3844552,256947,2099,558,287,11062,6893,896
2018-09-30,2814000000,인천광역시,동구,1,60,2,8,,,,,,,4,2,0,,,,,,,4,1,0
2018-09-30,2814000000,인천광역시,동구,1,60,4,2,934110,197421,407,4815,1917,136,194,103,3,81134,22270,,483,305,,168,73,0
2018-09-30,2820000000,인천광역시,남동구,0,70,3,7,813534,43960,142,9571,1374,36,85,32,4,59661,3653,,737,228,,81,16,0
2018-09-30,2814000000,인천광역시,동구,1,70,0,5,766328,94134,412,5987,2046,69,128,46,6,63228,8070,,565,299,,112,27,1
2018-09-30,2814000000,인천광역시,동구,1,70,1,10,,,,,,,7,4,1,,,,,,,6,2,1
2018-09-30,2820000000,인천광역시,남동구,1,80,1,9,,,,,,,3,1,1,,,,,,,3,1,0
2018-09-30,2814000000,인천광역시,동구,1,70,3,9,,,,,,,9,4,1,,,,,,,9,2,0
2018-09-30,2814000000,인천광역시,동구,1,80,0,3,,,,,,,3,2,0,,,,,,,3,2,0
2018-09-30,2820000000,인천광역시,남동구,0,70,3,9,1231179,43179,12457,15014,1308,779,82,33,16,90271,3181,1143,1157,159,286,78,20,4
2018-09-30,2814000000,인천광역시,동구,1,80,3,7,,,,,,,0,0,0,,,,,,,0,0,0
2018-09-30,2814000000,인천광역시,동구,1,30,4,3,3127039,1542640,29878,7590,4028,543,412,383,55,293552,132854,4124,779,420,258,377,316,16
2018-09-30,2814000000,인천광역시,동구,1,30,3,2,2851150,727543,28511,14327,4181,634,199,174,45,249166,62195,6509,1305,464,343,191,134,19
2018-09-30,2814000000,인천광역시,동구,2,0,1,2,1321365,174707,8839,20646,4160,552,64,42,16,133423,15965,536,2118,551,134,63,29,4
2018-09-30,2820000000,인천광역시,남동구,0,70,4,0,76258451,11672497,325524,6172,2177,681,12356,5361,478,6230866,950712,27387,588,274,421,10601,3464,65
2018-09-30,2814000000,인천광역시,동구,2,0,1,7,5271286,594639,39054,16841,3267,662,313,182,59,442797,44616,1626,1461,417,203,303,107,8
2018-09-30,2814000000,인천광역시,동구,2,30,4,5,5768985,1689244,70517,16436,5650,893,351,299,79,524731,154708,5898,1508,642,328,348,241,18
2018-09-30,2814000000,인천광역시,동구,2,0,2,6,369242,61245,3153,24616,4711,394,15,13,8,29221,4597,311,1948,575,62,15,8,5
2018-09-30,2814000000,인천광역시,동구,2,30,3,4,3450137,719928,32223,18751,4472,474,184,161,68,293634,66189,1853,1622,517,98,181,128,19
2018-09-30,2820000000,인천광역시,남동구,1,80,3,0,287828,35156,,7779,3196,,37,11,0,22113,1977,,650,282,,34,7,0
2018-09-30,2820000000,인천광역시,남동구,0,70,4,2,14708011,2749705,35670,4452,1797,476,3304,1530,75,1267932,241828,2457,456,243,223,2780,994,11
2018-09-30,2814000000,인천광역시,동구,2,0,3,5,7328406,1584850,74163,16808,4541,680,436,349,109,595560,125908,5140,1395,458,125,427,275,41
2018-09-30,2814000000,인천광역시,동구,2,30,2,3,,,,,,,6,6,2,,,,,,,6,5,2
2018-09-30,2820000000,인천광역시,남동구,2,40,3,2,10589900,1840242,44449,21701,4477,423,488,411,105,944814,165383,6284,1972,489,331,479,338,19
2018-09-30,2814000000,인천광역시,동구,2,0,4,4,19234799,5629895,134099,8154,3512,566,2359,1603,237,1778959,559498,8134,838,464,133,2124,1205,61
2018-09-30,2820000000,인천광역시,남동구,0,70,4,4,9627792,1267141,32158,7277,2360,510,1323,537,63,866131,104163,1190,715,284,198,1212,367,6
2018-09-30,2814000000,인천광역시,동구,2,0,4,9,9397380,1257414,97348,36566,7144,1082,257,176,90,710235,96019,11654,2818,717,530,252,134,22
2018-09-30,2814000000,인천광역시,동구,2,30,0,7,7191703,1354981,88230,27241,6022,809,264,225,109,632218,127189,7553,2422,699,252,261,182,30
2018-09-30,2814000000,인천광역시,동구,2,15,1,0,,,,,,,1,1,0,,,,,,,1,1,0
2018-09-30,2814000000,인천광역시,동구,2,15,3,1,,,,,,,4,4,1,,,,,,,4,4,1
2018-09-30,2814000000,인천광역시,동구,2,15,4,3,70775,62290,,14155,12458,,5,5,0,6518,4853,,1304,971,,5,5,0
2018-09-30,2820000000,인천광역시,남동구,2,60,4,3,21886422,3397454,79413,6221,2002,454,3518,1697,175,1970776,320059,5597,631,292,311,3125,1096,18
2018-09-30,2820000000,인천광역시,남동구,1,80,3,2,,,,,,,1,1,0,,,,,,,1,1,0
2018-09-30,2820000000,인천광역시,남동구,0,70,4,6,4150204,433589,26780,12065,3310,687,344,131,39,336065,34387,5827,1025,435,971,328,79,6
2018-09-30,2814000000,인천광역시,동구,2,20,3,3,1461650,452965,16255,17825,5524,396,82,82,41,124871,39275,2329,1523,531,166,82,74,14
2018-09-30,2814000000,인천광역시,동구,2,20,0,8,1191116,279161,39488,27071,6492,1410,44,43,28,115368,23135,6332,2622,643,528,44,36,12
2018-09-30,2814000000,인천광역시,동구,2,20,1,10,,,,,,,1,0,1,,,,,,,1,0,1
2018-09-30,2814000000,인천광역시,동구,2,20,1,9,,,,,,,4,4,3,,,,,,,4,4,2
2018-09-30,2814000000,인천광역시,동구,2,20,3,4,1477144,487157,29321,20516,6861,772,72,71,38,121775,39611,2370,1715,649,158,71,61,15
2018-09-30,2814000000,인천광역시,동구,2,20,4,7,,,,,,,4,4,3,,,,,,,4,3,2
2018-09-30,2820000000,인천광역시,남동구,0,70,4,8,1699248,137735,12301,18077,3723,769,94,37,16,117023,12724,,1345,530,,87,24,2
2018-09-30,2814000000,인천광역시,동구,2,30,1,1,378759,44812,8417,27054,3447,1403,14,13,6,34403,1949,606,2646,278,202,13,7,3
2018-09-30,2814000000,인천광역시,동구,2,30,2,4,,,,,,,9,9,5,,,,,,,9,6,2
2018-09-30,2820000000,인천광역시,남동구,1,80,3,10,,,,,,,1,1,0,,,,,,,1,1,0
2018-09-30,2814000000,인천광역시,동구,2,30,3,9,3128001,653170,52140,28697,6949,899,109,94,58,255915,48209,3140,2370,634,196,108,76,16
2018-09-30,2814000000,인천광역시,동구,1,80,4,9,,,,,,,1,0,0,,,,,,,1,0,0
2018-09-30,2820000000,인천광역시,남동구,2,40,3,4,10441821,1985659,74262,16015,3725,554,652,533,134,925727,162932,5099,1467,392,170,631,416,30
2018-09-30,2820000000,인천광역시,남동구,0,70,4,10,1832896,313427,17074,25108,13059,854,73,24,20,134758,7446,2544,1898,496,636,71,15,4
2018-09-30,2814000000,인천광역시,동구,2,0,0,10,23087862,3059365,410708,41902,7629,2003,551,401,205,1933631,277474,34934,3548,904,499,545,307,70
2018-09-30,2814000000,인천광역시,동구,2,0,0,3,23112264,6551920,189917,9208,3900,546,2510,1680,348,2006113,589264,18711,898,463,178,2235,1272,105
2018-09-30,2814000000,인천광역시,동구,1,90,0,1,19406,6574,,2156,1644,,9,4,0,979,421,,140,105,,7,4,0
2018-09-30,2814000000,인천광역시,동구,2,40,3,1,1047365,153692,8982,19396,3074,998,54,50,9,84023,10544,768,1585,270,256,53,39,3
2018-09-30,2820000000,인천광역시,남동구,0,80,0,1,9617838,2477991,23731,4434,2046,579,2169,1211,41,810232,239095,2045,500,328,511,1620,729,4
2018-09-30,2814000000,인천광역시,동구,0,0,2,2,550382,87557,16909,17199,3648,1057,32,24,16,50003,9228,3884,1563,513,971,32,18,4
2018-09-30,2814000000,인천광역시,동구,2,40,3,9,6177618,875424,91201,27095,4863,1184,228,180,77,517428,88674,6038,2290,638,503,226,139,12
2018-09-30,2814000000,인천광역시,동구,2,80,4,0,614554,178895,,4125,1945,,149,92,2,44237,14662,,425,272,,104,54,0
2018-09-30,2814000000,인천광역시,동구,0,70,1,1,237076,6120,,15805,1530,,15,4,0,18222,,,1215,,,15,2,0
2018-09-30,2814000000,인천광역시,동구,2,40,4,8,5999472,872374,33017,28569,6368,508,210,137,65,521809,71755,2132,2545,690,125,205,104,17
2018-09-30,2814000000,인천광역시,동구,2,70,4,8,,,,,,,4,0,1,,,,,,,4,0,0
2018-09-30,2820000000,인천광역시,남동구,0,80,0,3,165045,23337,,4854,1556,,34,15,0,9555,1934,,341,242,,28,8,0
2018-09-30,2814000000,인천광역시,동구,0,60,3,2,649049,62063,7235,7915,1633,1447,82,38,5,54545,5407,,747,216,,73,25,1
2018-09-30,2814000000,인천광역시,동구,2,50,0,8,10057568,1537397,71006,18905,4659,740,532,330,96,849010,139149,1024,1636,557,68,519,250,15
2018-09-30,2820000000,인천광역시,남동구,2,80,0,1,4255799,1507160,9676,3894,2181,461,1093,691,21,367739,139426,,476,330,,773,422,1
2018-09-30,2814000000,인천광역시,동구,2,50,1,2,215949,14214,,13497,1777,,16,8,1,23278,1046,,1455,174,,16,6,1
2018-09-30,2814000000,인천광역시,동구,0,30,2,2,162869,19682,1981,16287,1968,660,10,10,3,11183,749,,1118,125,,10,6,0
2018-09-30,2814000000,인천광역시,동구,2,70,2,7,,,,,,,1,0,0,,,,,,,1,0,0
2018-09-30,2814000000,인천광역시,동구,2,50,2,1,,,,,,,5,3,0,,,,,,,5,1,0
2018-09-30,2820000000,인천광역시,남동구,0,80,0,5,,,,,,,5,4,0,,,,,,,3,1,0
2018-09-30,2814000000,인천광역시,동구,0,40,1,4,1033326,133838,17707,22963,3936,1610,45,34,11,80155,11246,433,1864,450,144,43,25,3
2018-09-30,2814000000,인천광역시,동구,2,70,1,0,771941,48343,870,10575,2014,218,73,24,4,65631,5388,,980,385,,67,14,0
2018-09-30,2814000000,인천광역시,동구,2,70,0,5,476993,37292,10046,9735,1776,2009,49,21,5,37575,4552,,895,303,,42,15,2
2018-09-30,2820000000,인천광역시,남동구,1,80,4,3,79928,4634,,4702,1159,,17,4,0,4742,,,296,,,16,2,0
2018-09-30,2814000000,인천광역시,동구,0,60,0,6,5655623,782284,41957,9905,2804,1076,571,279,39,483651,71203,4200,906,400,467,534,178,9
2018-09-30,2814000000,인천광역시,동구,2,50,3,5,716931,156475,2434,8851,2745,406,81,57,6,68585,16053,1920,847,382,480,81,42,4
2018-09-30,2814000000,인천광역시,동구,2,60,4,4,4674582,759521,10059,6087,2176,305,768,349,33,429779,79118,,637,350,,675,226,0
2018-09-30,2820000000,인천광역시,남동구,0,80,0,7,68286,,,9755,,,7,2,1,8191,,,1365,,,6,2,1
2018-09-30,2814000000,인천광역시,동구,0,80,4,4,,,,,,,1,0,0,,,,,,,1,0,0
2018-09-30,2814000000,인천광역시,동구,2,50,4,4,2569387,604234,4861,6797,2446,347,378,247,14,225423,61062,,673,366,,335,167,1
2018-09-30,2820000000,인천광역시,남동구,2,40,3,6,16694079,3097953,89597,16694,3844,446,1000,806,201,1465440,273879,9526,1495,441,212,980,621,45
2018-09-30,2814000000,인천광역시,동구,2,50,4,9,2488495,275657,27208,30348,5865,1046,82,47,26,202079,22151,3552,2526,715,507,80,31,7
2018-09-30,2814000000,인천광역시,동구,2,60,2,3,,,,,,,1,0,0,,,,,,,1,0,0
2018-09-30,2814000000,인천광역시,동구,1,0,3,1,5742308,1834337,56021,11864,4378,609,484,419,92,539692,162373,5983,1173,472,187,460,344,32
2018-09-30,2814000000,인천광역시,동구,2,60,1,6,632886,33082,4548,11302,1182,758,56,28,6,53023,2868,3426,982,205,685,54,14,5
2018-09-30,2820000000,인천광역시,남동구,0,80,0,9,134838,7332,,14982,1833,,9,4,1,13321,551,,1665,184,,8,3,0
2018-09-30,2814000000,인천광역시,동구,2,60,1,5,54869,,,6859,,,8,2,0,4402,,,734,,,6,0,0
2018-09-30,2814000000,인천광역시,동구,1,20,1,3,221024,54023,3069,18419,5402,512,12,10,6,24667,8672,,2056,1084,,12,8,2
2018-09-30,2814000000,인천광역시,동구,2,60,3,4,648207,113052,1828,11575,3230,366,56,35,5,58251,11009,,1079,423,,54,26,1
2018-09-30,2820000000,인천광역시,남동구,1,80,4,5,,,,,,,3,2,0,,,,,,,2,0,0
2018-09-30,2814000000,인천광역시,동구,2,60,4,8,477707,103265,,16473,5737,,29,18,0,50469,7026,,1740,540,,29,13,0
2018-09-30,2814000000,인천광역시,동구,1,40,0,3,1711546,447400,11968,13477,5027,479,127,89,25,142633,37739,235,1209,563,29,118,67,8
2018-09-30,2814000000,인천광역시,동구,2,70,1,1,,,,,,,6,3,0,,,,,,,6,1,0
2018-09-30,2814000000,인천광역시,동구,2,70,3,3,,,,,,,6,3,0,,,,,,,5,2,0
2018-09-30,2814000000,인천광역시,동구,1,40,4,2,548362,140448,5381,17689,6106,1076,31,23,5,48339,17220,,1611,783,,30,22,1
2018-09-30,2820000000,인천광역시,남동구,2,60,4,5,24713495,3411588,144606,9016,2437,590,2741,1400,245,2146790,297014,7964,840,321,257,2555,925,31
2018-09-30,2814000000,인천광역시,동구,2,70,4,9,,,,,,,3,1,2,,,,,,,3,1,1
2018-09-30,2820000000,인천광역시,남동구,0,80,1,2,,,,,,,1,0,0,,,,,,,1,0,0
2018-09-30,2814000000,인천광역시,동구,2,80,4,3,,,,,,,2,1,0,,,,,,,2,1,0
2018-09-30,2814000000,인천광역시,동구,1,50,3,1,692244,92930,1589,18217,3872,265,38,24,6,57703,5003,117,1697,357,39,34,14,3
2018-09-30,2814000000,인천광역시,동구,1,80,3,0,,,,,,,2,1,0,,,,,,,1,0,0
2018-09-30,2814000000,인천광역시,동구,2,40,1,1,1287098,119923,16241,42903,5711,2707,30,21,6,111923,11129,,3731,795,,30,14,2
2018-09-30,2814000000,인천광역시,동구,1,70,3,3,154173,7703,,7342,1926,,21,4,2,12724,410,,636,103,,20,4,0
2018-09-30,2820000000,인천광역시,남동구,1,80,4,7,,,,,,,4,1,1,,,,,,,4,1,1
2018-09-30,2820000000,인천광역시,남동구,0,80,1,4,,,,,,,1,0,0,,,,,,,1,0,0
2018-09-30,2814000000,인천광역시,동구,2,0,2,4,558552,121617,5925,24285,5528,539,23,22,11,51810,12375,338,2253,651,68,23,19,5
2018-09-30,2814000000,인천광역시,동구,2,20,4,8,,,,,,,7,7,3,,,,,,,7,7,3
2018-09-30,2820000000,인천광역시,남동구,2,40,3,8,40439081,7043463,323994,21533,4841,596,1878,1455,544,3537724,621126,24980,1912,540,192,1850,1150,130
2018-09-30,2820000000,인천광역시,남동구,0,80,1,7,,,,,,,0,0,0,,,,,,,0,0,0
2018-09-30,2814000000,인천광역시,동구,2,30,0,4,11039616,3297420,105415,11476,3944,538,962,836,196,984285,322408,7908,1092,481,144,901,670,55
2018-09-30,2814000000,인천광역시,동구,2,40,3,5,1929663,377164,8397,15948,4286,382,121,88,22,167174,37603,1191,1393,495,238,120,76,5
2018-09-30,2820000000,인천광역시,남동구,1,80,4,9,,,,,,,5,3,0,,,,,,,4,2,0
2018-09-30,2820000000,인천광역시,남동구,0,80,1,9,,,,,,,3,1,1,,,,,,,3,1,0
2018-09-30,2814000000,인천광역시,동구,2,50,2,4,,,,,,,1,1,0,,,,,,,1,1,0
2018-09-30,2814000000,인천광역시,동구,2,60,1,0,5220827,398973,17061,16418,2591,427,318,154,40,408959,29353,4234,1359,323,470,301,91,9
2018-09-30,2820000000,인천광역시,남동구,0,80,3,0,518016,42900,9535,9962,2524,2384,52,17,4,47958,3245,,1020,295,,47,11,0
2018-09-30,2814000000,인천광역시,동구,2,40,1,9,2783268,290394,6500,41541,6453,310,67,45,21,227066,25174,312,3389,812,104,67,31,3
2018-09-30,2820000000,인천광역시,남동구,1,90,0,0,109591,52500,,2283,1544,,48,34,0,11165,5718,,399,301,,28,19,0
2018-09-30,2820000000,인천광역시,남동구,0,80,3,2,,,,,,,2,2,0,,,,,,,2,2,0
2018-09-30,2820000000,인천광역시,남동구,2,40,3,10,69589449,10681890,1035030,40839,8154,1204,1704,1310,860,5563357,858994,120031,3280,838,448,1696,1025,268
2018-09-30,2820000000,인천광역시,남동구,0,80,3,10,,,,,,,2,2,1,,,,,,,2,1,0
