기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2019-03-31,2820000000,인천광역시,남동구,2,30,4,8,38796244,9621984,429213,27535,7547,883,1409,1275,486,2664449,696093,25663,1909,654,190,1396,1064,135
2019-03-31,2820000000,인천광역시,남동구,2,30,4,10,49663696,17124147,670997,39105,15483,1252,1270,1106,536,3203817,769213,53658,2535,862,308,1264,892,174
2019-03-31,2820000000,인천광역시,남동구,2,30,1,6,8476881,1493738,102873,24151,5029,864,351,297,119,675869,114304,6373,1988,504,130,340,227,49
2019-03-31,2820000000,인천광역시,남동구,0,30,3,6,53520652,11619887,849590,22441,5497,847,2385,2114,1003,4183151,886979,70501,1780,524,227,2350,1693,310
2019-03-31,2820000000,인천광역시,남동구,2,15,1,5,,,,,,,1,1,0,,,,,,,1,1,0
2019-03-31,2820000000,인천광역시,남동구,1,60,1,6,5233252,511249,13204,14952,2794,489,350,183,27,361087,32696,1310,1062,311,437,340,105,3
2019-03-31,2820000000,인천광역시,남동구,0,50,3,2,8856882,1354145,42142,19338,3983,540,458,340,78,679654,109913,1809,1494,440,113,455,250,16
2019-03-31,2820000000,인천광역시,남동구,2,15,3,0,542690,371766,1304,9357,6410,145,58,58,9,69719,39233,528,1202,713,132,58,55,4
2019-03-31,2820000000,인천광역시,남동구,2,30,0,9,126012650,25498178,2633026,28581,6595,1175,4409,3866,2240,9724299,1968636,185568,2215,638,265,4390,3085,699
2019-03-31,2820000000,인천광역시,남동구,2,30,4,2,17418985,6393891,198815,9819,3861,681,1774,1656,292,1379946,538146,21889,866,409,270,1593,1315,81
2019-03-31,2820000000,인천광역시,남동구,2,40,3,6,17074174,3272526,99558,17057,4080,521,1001,802,191,1475077,250752,4016,1505,411,122,980,610,33
2019-03-31,2820000000,인천광역시,남동구,0,70,0,7,8367352,741400,34165,12833,3051,551,652,243,62,609509,47867,1384,983,352,126,620,136,11
2019-03-31,2820000000,인천광역시,남동구,1,80,4,6,181607,14325,,10683,2046,,17,7,0,11654,398,,832,80,,14,5,0
2019-03-31,2814000000,인천광역시,동구,0,70,2,8,,,,,,,1,0,0,,,,,,,1,0,0
2019-03-31,2820000000,인천광역시,남동구,2,50,2,2,380198,54100,5207,23762,6763,868,16,8,6,23125,1329,,1542,190,,15,7,2
2019-03-31,2820000000,인천광역시,남동구,2,60,0,7,26471231,2712487,194210,15654,3229,789,1691,840,246,1951435,190254,22372,1199,367,722,1627,519,31
2019-03-31,2820000000,인천광역시,남동구,1,70,0,10,10552102,4464392,66745,49540,60330,1517,213,74,44,591753,251736,3774,2887,4841,755,205,52,5
2019-03-31,2820000000,인천광역시,남동구,1,70,0,2,11281465,1790534,55486,5014,1667,1088,2250,1074,51,813053,137338,4661,427,204,466,1906,673,10
2019-03-31,2820000000,인천광역시,남동구,2,60,3,3,2307516,293263,11366,9085,1856,669,254,158,17,180833,27549,,766,290,,236,95,2
2019-03-31,2820000000,인천광역시,남동구,2,60,3,10,3660947,249816,95994,31290,4307,1627,117,58,59,258898,17837,5704,2271,637,475,114,28,12
2019-03-31,2820000000,인천광역시,남동구,2,90,4,1,294556,180459,,3347,2472,,88,73,0,17882,13105,,337,345,,53,38,0
2019-03-31,2820000000,인천광역시,남동구,1,20,3,6,10187958,3559084,196163,19406,6911,888,525,515,221,808275,272715,14060,1551,592,162,521,461,87
2019-03-31,2820000000,인천광역시,남동구,1,30,2,2,650018,142617,3053,17568,4075,254,37,35,12,45347,10365,126,1260,334,42,36,31,3
2019-03-31,2814000000,인천광역시,동구,0,70,0,5,1300113,112719,4341,7515,1818,1085,173,62,4,84131,8952,,529,236,,159,38,0
2019-03-31,2814000000,인천광역시,동구,0,60,4,4,7061967,1375160,20216,6527,2383,505,1082,577,40,548980,109811,682,567,298,114,969,368,6
2019-03-31,2820000000,인천광역시,남동구,2,70,3,0,2937127,207581,12712,10798,1701,795,272,122,16,210571,16114,,839,230,,251,70,2
2019-03-31,2814000000,인천광역시,동구,0,60,0,1,3393828,507104,12516,10316,2712,659,329,187,19,237342,36918,322,866,348,81,274,106,4
2019-03-31,2814000000,인천광역시,동구,0,60,3,7,1232425,168875,4626,12576,2963,578,98,57,8,90808,13867,55,936,347,18,97,40,3
2019-03-31,2820000000,인천광역시,남동구,1,40,4,5,32171085,12620931,290027,8413,4062,784,3824,3107,370,2778528,1004197,28364,827,433,270,3361,2318,105
2019-03-31,2814000000,인천광역시,동구,0,60,2,8,182114,7735,,12141,859,,15,9,2,11947,388,,919,129,,13,3,1
2019-03-31,2820000000,인천광역시,남동구,1,40,3,7,35735860,6559512,267076,21071,4928,710,1696,1331,376,2811052,533153,22395,1707,533,198,1647,1001,113
2019-03-31,2814000000,인천광역시,동구,0,70,0,3,3305175,558665,5519,4682,1967,345,706,284,16,250287,44007,,422,264,,593,167,2
2019-03-31,2814000000,인천광역시,동구,0,60,1,0,19130977,1352294,365010,22245,3235,4345,860,418,84,1373426,87627,23291,1681,368,1226,817,238,19
2019-03-31,2820000000,인천광역시,남동구,1,40,1,9,55777140,5835691,604792,45532,7125,1547,1225,819,391,4320245,480700,74942,3621,884,585,1193,544,128
2019-03-31,2814000000,인천광역시,동구,0,50,4,8,8231917,1350671,60881,23320,5872,882,353,230,69,566164,108144,3696,1627,648,205,348,167,18
2019-03-31,2820000000,인천광역시,남동구,1,40,0,8,163956895,27257955,1766372,27105,5974,1082,6049,4563,1633,11946784,2010194,143337,2015,583,309,5928,3450,464
2019-03-31,2814000000,인천광역시,동구,0,50,2,2,,,,,,,1,0,0,,,,,,,1,0,0
2019-03-31,2820000000,인천광역시,남동구,2,70,2,9,,,,,,,1,1,0,,,,,,,1,1,0
2019-03-31,2814000000,인천광역시,동구,0,50,2,8,176970,36434,,14748,4048,,12,9,2,13644,4092,,1137,585,,12,7,0
2019-03-31,2814000000,인천광역시,동구,0,40,2,5,,,,,,,2,2,0,,,,,,,2,0,0
2019-03-31,2814000000,인천광역시,동구,0,50,0,6,12769994,2940611,54652,12197,4280,594,1047,687,92,979840,210653,3709,998,414,185,982,509,20
2019-03-31,2820000000,인천광역시,남동구,1,40,2,4,,,,,,,7,5,2,,,,,,,7,4,1
2019-03-31,2814000000,인천광역시,동구,0,50,0,0,136875239,25265760,986099,15947,4355,916,8583,5801,1076,10326141,1940702,75351,1284,466,328,8042,4162,230
2019-03-31,2820000000,인천광역시,남동구,2,70,0,8,2817580,273630,38034,16287,4343,1654,173,63,23,186344,21031,655,1150,568,164,162,37,4
2019-03-31,2814000000,인천광역시,동구,1,20,2,6,,,,,,,9,9,3,,,,,,,9,8,1
2019-03-31,2820000000,인천광역시,남동구,1,60,0,6,26555618,4373154,123025,11776,3333,724,2255,1312,170,1968539,320215,19916,927,354,866,2124,904,23
2019-03-31,2814000000,인천광역시,동구,0,40,2,7,225898,56394,372,16136,4700,93,14,12,4,15256,3554,,1090,355,,14,10,0
2019-03-31,2814000000,인천광역시,동구,0,40,1,6,3296842,441340,13326,21690,4164,513,152,106,26,270481,37144,416,1932,523,69,140,71,6
2019-03-31,2814000000,인천광역시,동구,0,40,1,2,902083,81127,1991,26532,5070,332,34,16,6,69840,5752,,2054,442,,34,13,2
2019-03-31,2820000000,인천광역시,남동구,1,20,1,5,1866788,726605,10075,17447,6920,504,107,105,20,140537,56557,1011,1378,622,169,102,91,6
2019-03-31,2814000000,인천광역시,동구,0,40,1,0,38852623,4378240,436826,35809,6056,1667,1085,723,262,2735619,319702,25702,2605,676,352,1050,473,73
2019-03-31,2814000000,인천광역시,동구,1,30,3,0,35662131,7517275,648772,22331,5298,1085,1597,1419,598,2751821,592797,48042,1763,536,218,1561,1105,220
2019-03-31,2814000000,인천광역시,동구,1,40,2,8,459248,113407,1504,21869,6300,501,21,18,3,38158,9910,,1817,661,,21,15,1
2019-03-31,2814000000,인천광역시,동구,0,20,3,2,2985986,1181164,75019,14930,5965,883,200,198,85,242043,87021,4976,1210,503,151,200,173,33
2019-03-31,2814000000,인천광역시,동구,0,20,2,5,182350,62911,935,16577,5719,234,11,11,4,14396,5923,,1440,658,,10,9,0
2019-03-31,2814000000,인천광역시,동구,1,40,0,2,1327923,215305,5392,18443,4222,599,72,51,9,98885,15215,130,1413,435,33,70,35,4
2019-03-31,2814000000,인천광역시,동구,1,30,4,5,3510390,1048120,42047,19945,6551,793,176,160,53,296577,70658,4681,1724,544,275,172,130,17
2019-03-31,2820000000,인천광역시,남동구,1,70,2,8,,,,,,,5,2,0,,,,,,,5,2,0
2019-03-31,2814000000,인천광역시,동구,1,30,3,4,2331863,584241,40951,19114,5170,999,122,113,41,170912,44858,2983,1424,482,186,120,93,16
2019-03-31,2814000000,인천광역시,동구,1,30,2,5,,,,,,,8,8,5,,,,,,,8,7,0
2019-03-31,2820000000,인천광역시,남동구,1,70,2,9,80248,15090,,7295,2515,,11,6,0,17181,,,1909,,,9,2,0
2019-03-31,2814000000,인천광역시,동구,1,30,2,3,,,,,,,1,1,1,,,,,,,1,1,0
2019-03-31,2814000000,인천광역시,동구,1,30,0,5,6929186,1734363,98198,20202,5762,805,343,301,122,578724,127942,7310,1728,527,187,335,243,39
2019-03-31,2820000000,인천광역시,남동구,1,80,1,10,,,,,,,6,2,1,,,,,,,6,2,0
2019-03-31,2814000000,인천광역시,동구,1,20,2,10,326098,96588,9446,27175,8781,1050,12,11,9,22529,9159,261,1877,1018,65,12,9,4
2019-03-31,2814000000,인천광역시,동구,1,20,4,6,1057451,658658,16182,15106,9409,852,70,70,19,82788,52715,1724,1183,811,246,70,65,7
2019-03-31,2814000000,인천광역시,동구,1,20,4,2,8706215,7151593,36889,5398,4461,369,1613,1603,100,791570,634708,2909,526,432,79,1505,1470,37
2019-03-31,2814000000,인천광역시,동구,1,20,4,0,21918147,15041982,147730,8194,5663,492,2675,2656,300,1894088,1250880,13095,749,513,109,2530,2438,120
2019-03-31,2814000000,인천광역시,동구,1,20,3,5,634478,301094,6992,16269,7720,388,39,39,18,49831,22731,669,1311,614,96,38,37,7
2019-03-31,2814000000,인천광역시,동구,1,20,1,9,,,,,,,2,2,0,,,,,,,2,1,0
2019-03-31,2820000000,인천광역시,남동구,0,70,4,10,4072721,444901,28856,25615,7945,1110,159,56,26,216830,21795,,1427,507,,152,43,2
2019-03-31,2814000000,인천광역시,동구,1,20,1,3,172781,30703,3984,14398,2559,797,12,12,5,11373,2259,,948,377,,12,6,1
2019-03-31,2814000000,인천광역시,동구,0,20,1,0,2432419,867989,28749,23166,8768,719,105,99,40,181451,64485,790,1745,786,49,104,82,16
2019-03-31,2814000000,인천광역시,동구,1,15,3,0,,,,,,,7,7,0,,,,,,,7,6,0
2019-03-31,2820000000,인천광역시,남동구,2,0,3,2,59398465,14651504,595101,16723,4679,529,3552,3131,1125,4747451,1131318,50980,1367,451,150,3474,2506,341
2019-03-31,2814000000,인천광역시,동구,1,15,0,8,,,,,,,2,2,0,,,,,,,2,2,0
2019-03-31,2814000000,인천광역시,동구,0,20,0,7,4585128,2230648,36810,16919,8354,433,271,267,85,365743,177419,2822,1360,730,105,269,243,27
2019-03-31,2814000000,인천광역시,동구,1,15,0,0,2190753,2171392,,2655,2632,,825,825,1,257322,250072,,340,331,,757,756,1
2019-03-31,2820000000,인천광역시,남동구,0,60,3,7,12546916,1623676,76396,13319,3035,764,942,535,100,1006858,114266,12898,1094,326,860,920,350,15
2019-03-31,2814000000,인천광역시,동구,1,15,0,4,68520,68520,,9789,9789,,7,7,0,6622,6622,,946,946,,7,7,0
2019-03-31,2814000000,인천광역시,동구,1,0,4,3,12199175,4983661,70028,6827,3872,504,1787,1287,139,963590,401028,4262,616,416,73,1564,963,58
2019-03-31,2814000000,인천광역시,동구,1,0,4,1,8755252,5269239,33655,5764,3965,534,1519,1329,63,777497,452770,959,606,409,56,1282,1106,17
2019-03-31,2814000000,인천광역시,동구,1,0,3,8,20511896,4167732,255489,20390,5276,964,1006,790,265,1605449,330229,23854,1628,533,254,986,619,94
2019-03-31,2820000000,인천광역시,남동구,0,70,0,1,7744164,1071455,38452,6432,1860,801,1204,576,48,537494,72527,1234,577,235,154,931,309,8
2019-03-31,2814000000,인천광역시,동구,1,0,2,9,5884788,1413836,80313,21796,6340,1004,270,223,80,499468,114637,7536,1871,626,279,267,183,27
2019-03-31,2820000000,인천광역시,남동구,0,50,1,5,8385177,781239,77962,24165,3488,1181,347,224,66,588907,54336,6822,1747,388,455,337,140,15
2019-03-31,2814000000,인천광역시,동구,1,0,2,1,308512,115168,6868,18148,6775,981,17,17,7,23869,8948,184,1404,597,61,17,15,3
2019-03-31,2814000000,인천광역시,동구,1,0,0,9,67075356,12348812,881995,27821,6759,1244,2411,1827,709,4944321,934432,72028,2081,674,341,2376,1386,211
2019-03-31,2814000000,인천광역시,동구,0,90,0,1,58782,31187,,2939,2599,,20,12,0,4736,2850,,338,356,,14,8,0
2019-03-31,2820000000,인천광역시,남동구,0,30,3,3,46281347,11475956,657053,17065,4659,734,2712,2463,895,3676959,931873,44378,1404,479,148,2618,1945,300
2019-03-31,2814000000,인천광역시,동구,0,80,0,2,60125,15196,,4625,2533,,13,6,0,4510,1178,,564,393,,8,3,0
2019-03-31,2814000000,인천광역시,동구,0,80,0,10,,,,,,,3,0,1,,,,,,,3,0,0
2019-03-31,2820000000,인천광역시,남동구,0,20,4,8,33118616,19084924,537958,17440,10168,776,1899,1877,693,2546224,1396501,46542,1350,802,178,1886,1742,262
2019-03-31,2814000000,인천광역시,동구,0,70,3,10,,,,,,,4,1,0,,,,,,,4,0,0
2019-03-31,2814000000,인천광역시,동구,0,0,0,4,53047292,15212199,455527,9659,3769,735,5492,4036,620,4251274,1230086,36069,860,415,181,4943,2964,199
2019-03-31,2814000000,인천광역시,동구,0,0,1,5,4638298,598315,43634,17053,3693,949,272,162,46,375164,54911,2776,1454,499,214,258,110,13
2019-03-31,2814000000,인천광역시,동구,0,0,2,2,348624,53153,1150,14526,3127,383,24,17,3,25899,4679,,1126,390,,23,12,2
2019-03-31,2820000000,인천광역시,남동구,2,20,3,3,16333935,5568818,291846,17469,6066,688,935,918,424,1303201,446682,20504,1403,549,121,929,813,169
2019-03-31,2814000000,인천광역시,동구,0,0,2,4,922733,251589,25987,24939,7188,1368,37,35,19,84130,29679,1408,2274,873,469,37,34,3
2019-03-31,2814000000,인천광역시,동구,1,0,3,6,8163882,1809252,84417,17333,4957,761,471,365,111,642473,145202,8014,1397,506,178,460,287,45
2019-03-31,2814000000,인천광역시,동구,0,0,3,9,40828076,7663019,533910,26546,6063,974,1538,1264,548,3080890,616732,53883,2022,633,325,1524,975,166
2019-03-31,2814000000,인천광역시,동구,0,0,3,7,21514129,4410443,210993,18451,4742,743,1166,930,284,1666870,358331,16242,1456,503,208,1145,713,78
2019-03-31,2820000000,인천광역시,남동구,2,15,3,1,96413,62581,559,5074,3294,186,19,19,3,15370,5091,,809,299,,19,17,2
2019-03-31,2814000000,인천광역시,동구,0,0,3,3,11969583,2758719,108762,15791,4428,621,758,623,175,973032,212107,8205,1337,429,152,728,494,54
2019-03-31,2814000000,인천광역시,동구,0,0,4,6,29721624,8108163,224802,14883,5584,786,1997,1452,286,2349328,613334,15541,1236,544,169,1900,1127,92
2019-03-31,2814000000,인천광역시,동구,0,0,4,10,24837348,6097027,288891,32467,10530,1151,765,579,251,1844980,488056,31425,2457,1070,430,751,456,73
2019-03-31,2814000000,인천광역시,동구,0,20,4,10,2103968,900399,30856,28053,12334,735,75,73,42,147301,61206,1348,1964,956,112,75,64,12
2019-03-31,2820000000,인천광역시,남동구,2,15,4,5,519700,508140,,11057,10811,,47,47,1,42427,39852,,903,848,,47,47,0
2019-03-31,2814000000,인천광역시,동구,0,15,4,4,120163,119959,,10014,9997,,12,12,0,12545,12341,,1045,1028,,12,12,0
2019-03-31,2814000000,인천광역시,동구,0,15,4,0,4072351,4029037,973,2470,2445,162,1649,1648,6,487845,477686,693,323,316,231,1512,1510,3
2019-03-31,2820000000,인천광역시,남동구,0,15,0,3,2247576,2187550,997,6894,6710,199,326,326,5,214971,199280,558,670,621,140,321,321,4
2019-03-31,2820000000,인천광역시,남동구,0,15,0,1,13318473,13206628,1104,1445,1432,110,9220,9220,10,1654245,1629051,683,203,200,76,8140,8136,9
2019-03-31,2814000000,인천광역시,동구,0,20,0,10,4507869,1496741,84615,31524,10846,1007,143,138,84,311161,101188,3104,2176,865,111,143,117,28
2019-03-31,2814000000,인천광역시,동구,0,20,2,2,,,,,,,9,9,3,,,,,,,8,7,2
2019-03-31,2814000000,인천광역시,동구,0,20,2,6,222906,99438,259,18576,8287,65,12,12,4,20585,6690,,1715,608,,12,11,1
2019-03-31,2820000000,인천광역시,남동구,0,50,4,3,22386944,5035135,68585,8817,2777,467,2539,1813,147,1810861,407415,9048,792,320,377,2287,1275,24
2019-03-31,2814000000,인천광역시,동구,0,20,3,5,1359556,549708,17478,17430,7048,530,78,78,33,112231,40486,1170,1458,562,106,77,72,11
2019-03-31,2820000000,인천광역시,남동구,0,60,1,5,3708634,265231,13428,15917,2479,707,233,107,19,305505,19365,,1358,298,,225,65,2
2019-03-31,2814000000,인천광역시,동구,1,40,2,7,,,,,,,9,7,3,,,,,,,9,6,0
2019-03-31,2814000000,인천광역시,동구,0,30,1,4,1740796,275968,42220,22608,4451,1759,77,62,24,138443,20198,4585,1822,439,353,76,46,13
2019-03-31,2814000000,인천광역시,동구,0,30,1,8,2514144,342667,10783,40551,7969,449,62,43,24,173134,25636,779,2838,827,97,61,31,8
2019-03-31,2814000000,인천광역시,동구,0,30,1,10,3852509,324021,54154,67588,7044,1934,57,46,28,266989,24508,5043,4854,845,504,55,29,10
2019-03-31,2820000000,인천광역시,남동구,1,20,0,8,37307533,16036757,674297,21078,9227,901,1770,1738,748,2826119,1163215,72351,1608,740,252,1757,1571,287
2019-03-31,2814000000,인천광역시,동구,0,30,2,5,289968,52545,9990,22305,4042,1427,13,13,7,19066,1482,,1467,165,,13,9,1
2019-03-31,2820000000,인천광역시,남동구,2,80,4,0,4768678,1718633,7456,3880,2187,533,1229,786,14,348082,131179,588,407,291,196,855,451,3
2019-03-31,2814000000,인천광역시,동구,0,30,3,8,10435903,2131596,202072,24613,5699,1081,424,374,187,825117,164535,15886,1965,534,209,420,308,76
2019-03-31,2814000000,인천광역시,동구,0,30,4,5,6725781,2036045,71892,18580,6265,691,362,325,104,547000,149820,6242,1532,559,215,357,268,29
2019-03-31,2820000000,인천광역시,남동구,2,70,1,0,5912175,486312,37366,15396,3199,983,384,152,38,409851,38522,1410,1227,476,353,334,81,4
2019-03-31,2814000000,인천광역시,동구,0,40,0,10,37555739,5548742,585824,39367,7685,1641,954,722,357,2727526,449636,47465,2886,812,444,945,554,107
2019-03-31,2820000000,인천광역시,남동구,2,60,2,4,,,,,,,4,3,1,,,,,,,4,2,0
2019-03-31,2814000000,인천광역시,동구,0,40,1,1,2802370,288579,13545,40614,5658,797,69,51,17,264681,24855,879,3836,777,293,69,32,3
2019-03-31,2814000000,인천광역시,동구,0,40,1,9,6455011,589022,61476,44212,6334,1138,146,93,54,396422,30857,3569,2772,605,238,143,51,15
2019-03-31,2814000000,인천광역시,동구,0,40,2,2,,,,,,,4,1,0,,,,,,,4,1,0
2019-03-31,2814000000,인천광역시,동구,0,40,2,10,5000775,733490,76235,33118,6491,1210,151,113,63,444674,60774,12276,2945,683,512,151,89,24
2019-03-31,2814000000,인천광역시,동구,0,40,3,1,1469870,210432,10781,20415,3450,898,72,61,12,107841,13167,,1586,274,,68,48,2
2019-03-31,2814000000,인천광역시,동구,0,40,4,6,9759556,2334509,51020,16655,5211,615,586,448,83,793634,180875,3960,1400,527,141,567,343,28
2019-03-31,2820000000,인천광역시,남동구,0,60,0,8,80148514,8682384,504664,19425,4090,775,4126,2123,651,5993303,571330,55808,1493,415,512,4015,1377,109
2019-03-31,2814000000,인천광역시,동구,0,40,4,2,1677703,304705,9003,19065,4353,474,88,70,19,144039,22870,238,1715,408,48,84,56,5
2019-03-31,2820000000,인천광역시,남동구,0,30,4,5,67164175,20237237,960877,19423,6443,859,3458,3141,1119,5267145,1527292,65230,1552,591,166,3393,2585,392
2019-03-31,2814000000,인천광역시,동구,0,50,1,4,920772,131209,4743,22458,5467,593,41,24,8,62186,8858,,1555,633,,40,14,1
2019-03-31,2820000000,인천광역시,남동구,0,20,2,10,4931111,1410376,246434,33095,9466,2124,149,149,116,436231,120770,23320,2948,929,440,148,130,53
2019-03-31,2814000000,인천광역시,동구,0,50,2,3,,,,,,,2,2,1,,,,,,,2,1,0
2019-03-31,2814000000,인천광역시,동구,0,50,2,7,,,,,,,3,1,1,,,,,,,3,1,0
2019-03-31,2814000000,인천광역시,동구,0,50,1,10,7032711,629161,48644,58122,9831,1621,121,64,30,454401,44045,1237,3787,1049,155,120,42,8
2019-03-31,2820000000,인천광역시,남동구,0,15,4,1,13141416,13084760,545,1431,1425,78,9183,9183,7,1630173,1618323,326,201,200,47,8104,8103,7
2019-03-31,2814000000,인천광역시,동구,0,50,3,6,2012905,488268,2998,10484,3513,273,192,139,11,152620,33352,,816,330,,187,101,2
2019-03-31,2814000000,인천광역시,동구,0,50,4,3,2225517,458553,7756,9196,3119,517,242,147,15,190023,41374,412,833,387,103,228,107,4
2019-03-31,2814000000,인천광역시,동구,0,60,0,4,8565785,1546926,23904,7033,2395,531,1218,646,45,667088,119685,1314,606,291,188,1100,411,7
2019-03-31,2814000000,인천광역시,동구,0,60,1,10,4286719,218389,42746,66980,5600,2850,64,39,15,288781,13166,1184,4584,506,296,63,26,4
2019-03-31,2820000000,인천광역시,남동구,2,20,2,4,874640,282192,15021,17150,5644,536,51,50,28,83385,21059,1034,1635,490,129,51,43,8
2019-03-31,2814000000,인천광역시,동구,0,60,3,0,10906838,1505458,49937,11946,2929,745,913,514,67,813719,105106,7682,943,318,591,863,331,13
2019-03-31,2814000000,인천광역시,동구,0,60,4,3,6648760,1408769,10974,4921,2024,439,1351,696,25,500181,101301,103,441,232,34,1135,437,3
2019-03-31,2820000000,인천광역시,남동구,2,20,2,10,2232405,610010,81953,32829,8971,1463,68,68,56,199099,54470,4421,2972,923,177,67,59,25
2019-03-31,2814000000,인천광역시,동구,0,70,0,4,1228574,142024,7044,7185,2029,1006,171,70,7,83229,10417,,570,254,,146,41,0
2019-03-31,2820000000,인천광역시,남동구,0,20,4,1,50020573,37105053,301185,6392,4766,417,7826,7785,722,4395448,3143191,26702,602,444,111,7301,7073,241
2019-03-31,2814000000,인천광역시,동구,0,70,2,9,,,,,,,3,2,1,,,,,,,3,2,0
2019-03-31,2814000000,인천광역시,동구,0,70,4,2,3119049,586005,4819,3428,1465,535,910,400,9,219126,41434,,301,168,,729,246,1
2019-03-31,2820000000,인천광역시,남동구,0,30,2,5,2606625,589210,37102,19452,4752,629,134,124,59,180160,44374,2400,1365,453,92,132,98,26
2019-03-31,2814000000,인천광역시,동구,0,80,4,1,854406,239821,,2858,1445,,299,166,2,61899,17151,,305,182,,203,94,0
2019-03-31,2814000000,인천광역시,동구,0,80,0,9,,,,,,,3,1,0,,,,,,,2,1,0
2019-03-31,2820000000,인천광역시,남동구,0,40,0,7,213035242,38906290,1679896,22314,5329,778,9547,7301,2158,16627015,2966690,144191,1788,545,242,9298,5441,597
2019-03-31,2814000000,인천광역시,동구,0,80,2,1,,,,,,,1,1,0,,,,,,,1,0,0
2019-03-31,2820000000,인천광역시,남동구,0,50,0,8,242230513,36525380,1668919,21289,4942,803,11378,7391,2079,18105704,2605367,125668,1635,499,302,11076,5226,416
2019-03-31,2814000000,인천광역시,동구,0,80,4,8,,,,,,,4,2,0,,,,,,,4,1,0
2019-03-31,2814000000,인천광역시,동구,1,0,0,0,364675201,87676827,3859189,15996,5032,1032,22798,17423,3740,27831926,6905883,286743,1307,509,241,21302,13571,1188
2019-03-31,2814000000,인천광역시,동구,0,15,0,8,,,,,,,7,7,0,,,,,,,7,6,0
2019-03-31,2820000000,인천광역시,남동구,0,60,3,8,17306826,2292701,132654,15705,3463,754,1102,662,176,1399672,168310,13284,1297,377,458,1079,447,29
2019-03-31,2814000000,인천광역시,동구,0,0,4,5,35292920,10826911,199367,9427,4038,558,3744,2681,357,2858807,849416,11176,824,415,138,3471,2045,81
2019-03-31,2814000000,인천광역시,동구,1,0,1,9,12698773,1419205,74148,38953,7204,976,326,197,76,848230,89565,4285,2667,740,214,318,121,20
2019-03-31,2814000000,인천광역시,동구,1,0,2,0,22221110,4951200,371478,24581,6558,1122,904,755,331,1821745,407135,28635,2038,662,289,894,615,99
2019-03-31,2820000000,인천광역시,남동구,2,40,4,5,51928156,16104734,255064,8884,3530,451,5845,4562,565,4294355,1339508,15664,809,395,133,5305,3389,118
