기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2020-06-30,2820000000,인천광역시,남동구,1,0,0,5,220933215,65376802,1882049,13442,4952,763,16436,13201,2468,20566674,6440496,78122,1311,599,126,15685,10753,619
2020-06-30,2814000000,인천광역시,동구,1,30,3,9,5964167,1408479,76863,27870,7260,784,214,194,98,549874,99861,3956,2582,675,165,213,148,24
2020-06-30,2820000000,인천광역시,남동구,0,80,0,5,271673,61835,,10062,5153,,27,12,1,26223,5999,,1009,600,,26,10,0
2020-06-30,2814000000,인천광역시,동구,0,70,1,1,,,,,,,2,0,1,,,,,,,2,0,0
2020-06-30,2820000000,인천광역시,남동구,0,70,3,5,1199138,175426,5305,8505,2166,1326,141,81,4,105415,17333,,787,315,,134,55,0
2020-06-30,2814000000,인천광역시,동구,1,30,2,0,6925944,1288534,94198,25747,5093,819,269,253,115,585696,103309,5806,2202,499,149,266,207,39
2020-06-30,2820000000,인천광역시,남동구,2,20,1,6,1626452,384363,13969,29572,7118,559,55,54,25,141424,29751,202,2571,647,34,55,46,6
2020-06-30,2814000000,인천광역시,동구,1,30,0,6,7422401,1683093,107401,24496,6076,1155,303,277,93,684234,156436,4729,2273,705,189,301,222,25
2020-06-30,2814000000,인천광역시,동구,1,20,4,1,6852864,5934288,10057,4559,3959,170,1503,1499,59,649726,536257,613,452,379,26,1436,1416,24
2020-06-30,2820000000,인천광역시,남동구,1,15,0,10,,,,,,,4,4,0,,,,,,,4,4,0
2020-06-30,2820000000,인천광역시,남동구,2,0,3,10,146278811,19353350,2383692,38074,6341,1302,3842,3052,1831,10852245,1509586,57030,2835,648,173,3828,2331,329
2020-06-30,2820000000,인천광역시,남동구,0,0,0,2,328983231,143702025,2164159,8534,4514,507,38549,31834,4270,29820540,12660448,94805,831,468,96,35875,27047,990
2020-06-30,2814000000,인천광역시,동구,1,20,1,0,2029852,549225,21453,31228,9636,825,65,57,26,157296,35824,603,2458,833,50,64,43,12
2020-06-30,2814000000,인천광역시,동구,1,20,3,10,467874,158835,792,25993,8824,198,18,18,4,38552,13881,,2142,817,,18,17,1
2020-06-30,2820000000,인천광역시,남동구,2,0,4,0,1632839987,464239455,12523831,12210,4357,750,133732,106562,16694,135916807,39631495,428274,1083,463,144,125484,85688,2980
2020-06-30,2814000000,인천광역시,동구,0,90,4,0,77803,35799,,3383,2387,,23,15,1,7120,4586,,475,510,,15,9,1
2020-06-30,2814000000,인천광역시,동구,1,20,2,9,420657,138833,4910,30047,9917,446,14,14,11,31311,12324,61,2237,1027,15,14,12,4
2020-06-30,2820000000,인천광역시,남동구,2,0,4,9,219459347,41315561,2747463,26650,6675,1121,8235,6190,2451,17383488,3236079,101431,2122,679,234,8191,4767,434
2020-06-30,2814000000,인천광역시,동구,1,20,1,4,134415,60835,1746,13442,8691,582,10,7,3,10812,4658,,1081,932,,10,5,0
2020-06-30,2820000000,인천광역시,남동구,1,70,2,2,,,,,,,5,2,0,,,,,,,5,2,0
2020-06-30,2814000000,인천광역시,동구,1,20,0,1,9576299,7240601,28677,5472,4154,239,1750,1743,120,917611,650022,1230,546,396,30,1680,1641,41
2020-06-30,2820000000,인천광역시,남동구,0,50,2,2,,,,,,,6,3,1,,,,,,,6,2,0
2020-06-30,2814000000,인천광역시,동구,1,15,0,9,,,,,,,1,1,0,,,,,,,1,1,0
2020-06-30,2814000000,인천광역시,동구,1,15,0,5,,,,,,,6,6,0,,,,,,,6,6,0
2020-06-30,2820000000,인천광역시,남동구,2,30,3,5,21936104,4497328,257551,21719,4920,657,1010,914,392,1942551,395045,10372,1941,529,122,1001,747,85
2020-06-30,2814000000,인천광역시,동구,1,0,4,6,14461646,4428104,85138,12832,4782,655,1127,926,130,1297962,435889,4269,1215,575,152,1068,758,28
2020-06-30,2814000000,인천광역시,동구,1,0,3,1,4143894,1713823,28283,9682,4317,329,428,397,86,398718,158384,943,968,464,39,412,341,24
2020-06-30,2820000000,인천광역시,남동구,0,40,3,7,74712875,13246457,660174,21117,4659,828,3538,2843,797,6774443,1192263,14520,1948,534,94,3478,2234,155
2020-06-30,2814000000,인천광역시,동구,1,0,1,9,13204388,1278443,86718,40880,6590,1334,323,194,65,1036523,101201,2976,3249,728,165,319,139,18
2020-06-30,2820000000,인천광역시,남동구,0,15,4,7,675326,640890,,13782,13079,,49,49,1,60602,54995,,1237,1122,,49,49,0
2020-06-30,2814000000,인천광역시,동구,1,0,0,4,25991356,7874127,144160,9812,3813,504,2649,2065,286,2472067,804970,4410,1014,495,52,2438,1626,85
2020-06-30,2820000000,인천광역시,남동구,0,20,2,5,2294485,703026,30739,18654,5810,580,123,121,53,206268,48461,2894,1691,462,161,122,105,18
2020-06-30,2814000000,인천광역시,동구,1,0,0,2,15864268,6576077,78465,7324,4079,459,2166,1612,171,1452841,618215,3357,731,460,62,1987,1343,54
2020-06-30,2820000000,인천광역시,남동구,1,0,4,2,102747532,59358092,503913,6804,4601,429,15101,12900,1174,9710650,5386830,33634,692,480,108,14037,11213,312
2020-06-30,2814000000,인천광역시,동구,0,80,4,5,,,,,,,4,3,0,,,,,,,4,2,0
2020-06-30,2814000000,인천광역시,동구,0,80,0,9,,,,,,,5,3,1,,,,,,,5,2,0
2020-06-30,2820000000,인천광역시,남동구,1,30,1,6,12750889,2427002,131488,29380,6704,871,434,362,151,1133354,208139,7604,2679,746,152,423,279,50
2020-06-30,2814000000,인천광역시,동구,0,80,0,7,,,,,,,7,2,0,,,,,,,7,2,0
2020-06-30,2814000000,인천광역시,동구,0,70,4,6,628020,83137,4340,13084,3325,620,48,25,7,49691,8231,,1080,392,,46,21,0
2020-06-30,2820000000,인천광역시,남동구,0,20,4,7,25666065,14261162,290315,16699,9432,672,1537,1512,432,2110866,1073572,12064,1387,756,112,1522,1420,108
2020-06-30,2814000000,인천광역시,동구,0,0,0,1,28340432,17635777,117736,4757,3262,333,5958,5407,354,2616386,1590341,5028,486,333,51,5382,4782,99
2020-06-30,2820000000,인천광역시,남동구,0,30,0,7,173621843,38476499,2439212,25707,6293,934,6754,6114,2611,15171210,3494296,94226,2265,703,140,6697,4970,674
2020-06-30,2814000000,인천광역시,동구,0,0,0,3,49270405,15417483,292986,9192,3733,552,5360,4130,531,4494956,1459536,17585,903,445,149,4979,3277,118
2020-06-30,2814000000,인천광역시,동구,0,70,2,2,,,,,,,1,0,0,,,,,,,1,0,0
2020-06-30,2820000000,인천광역시,남동구,1,70,4,6,2454397,294359,4268,12091,3131,610,203,94,7,228179,33742,,1158,469,,197,72,0
2020-06-30,2814000000,인천광역시,동구,0,70,1,4,206249,5788,,11458,1447,,18,4,0,20682,460,,1149,115,,18,4,0
2020-06-30,2820000000,인천광역시,남동구,1,70,4,10,2441247,284104,8319,27741,7678,756,88,37,11,206585,20157,,2550,747,,81,27,1
2020-06-30,2814000000,인천광역시,동구,0,0,2,1,295490,135618,2663,12312,5896,380,24,23,7,24409,9682,135,1017,421,34,24,23,4
2020-06-30,2814000000,인천광역시,동구,0,0,2,7,1286149,360328,24646,17149,5544,880,75,65,28,109019,25608,565,1473,457,81,74,56,7
2020-06-30,2820000000,인천광역시,남동구,2,0,4,10,136764657,26910322,1628066,34969,9210,1242,3911,2922,1311,10661059,2033034,39386,2755,917,160,3870,2216,246
2020-06-30,2814000000,인천광역시,동구,0,60,4,4,7031194,1447102,24294,7249,2384,972,970,607,25,662121,162399,137,741,370,46,894,439,3
2020-06-30,2820000000,인천광역시,남동구,1,80,3,3,,,,,,,2,0,0,,,,,,,2,0,0
2020-06-30,2814000000,인천광역시,동구,0,60,4,8,3553559,557971,10585,20077,5580,460,177,100,23,276813,45493,348,1573,591,87,176,77,4
2020-06-30,2820000000,인천광역시,남동구,1,15,4,4,570545,555938,,9837,9585,,58,58,1,38145,35926,,669,630,,57,57,1
2020-06-30,2814000000,인천광역시,동구,0,0,3,2,10475941,2512673,65236,15520,4463,453,675,563,144,961192,222899,4648,1463,481,141,657,463,33
2020-06-30,2820000000,인천광역시,남동구,0,30,3,5,44967722,10288054,522789,21547,5423,669,2087,1897,781,4024536,913388,19571,1951,590,106,2063,1548,185
2020-06-30,2814000000,인천광역시,동구,0,60,3,3,1114386,152227,9487,8639,1977,1355,129,77,7,106894,17392,,876,305,,122,57,1
2020-06-30,2814000000,인천광역시,동구,0,60,2,4,,,,,,,3,2,0,,,,,,,3,2,0
2020-06-30,2820000000,인천광역시,남동구,0,30,4,3,84756090,38773640,831577,8131,3987,565,10424,9724,1473,7924727,3702766,40952,848,472,104,9345,7839,393
2020-06-30,2814000000,인천광역시,동구,0,60,1,5,1627797,183894,7056,14279,2627,706,114,70,10,142082,19160,,1304,391,,109,49,1
2020-06-30,2820000000,인천광역시,남동구,1,80,0,7,285088,53014,299,12395,4819,100,23,11,3,27326,3875,,1188,554,,23,7,0
2020-06-30,2814000000,인천광역시,동구,0,15,0,6,,,,,,,6,6,0,,,,,,,6,6,0
2020-06-30,2814000000,인천광역시,동구,0,15,0,10,,,,,,,1,1,1,,,,,,,1,1,0
2020-06-30,2820000000,인천광역시,남동구,0,40,0,3,63682270,19206824,421304,11452,3988,715,5561,4816,589,5957872,1978786,36018,1155,512,242,5157,3867,149
2020-06-30,2814000000,인천광역시,동구,0,50,4,7,7821862,1626931,25305,17267,5084,527,453,320,48,658084,145216,849,1499,576,170,439,252,5
2020-06-30,2820000000,인천광역시,남동구,0,20,2,9,7514719,2253364,193488,27129,8408,1093,277,268,177,618672,182345,1997,2233,789,53,277,231,38
2020-06-30,2814000000,인천광역시,동구,0,50,3,2,423323,42752,2128,18405,2515,709,23,17,3,33814,6730,,1470,481,,23,14,0
2020-06-30,2814000000,인천광역시,동구,0,50,1,5,1149429,149526,2527,18539,3647,842,62,41,3,92986,15472,,1550,484,,60,32,2
2020-06-30,2820000000,인천광역시,남동구,0,40,1,3,9989068,1228517,195792,31611,5140,2175,316,239,90,847187,131665,23030,2751,744,921,308,177,25
2020-06-30,2814000000,인천광역시,동구,0,50,0,5,12875894,3063672,47302,10554,3301,606,1220,928,78,1193513,310556,1017,1032,431,113,1157,721,9
2020-06-30,2814000000,인천광역시,동구,0,50,4,1,141121,25882,,6720,2157,,21,12,1,476,,,119,,,4,2,0
2020-06-30,2820000000,인천광역시,남동구,1,30,0,3,72242862,27916772,831736,10679,4402,640,6765,6342,1299,6866834,2643846,48734,1125,521,121,6102,5075,403
2020-06-30,2814000000,인천광역시,동구,0,40,4,10,7599597,1248821,79681,29920,6307,1048,254,198,76,559626,90328,1059,2221,594,71,252,152,15
2020-06-30,2814000000,인천광역시,동구,0,40,3,5,3671624,819957,12035,16465,4530,365,223,181,33,318393,71104,411,1447,480,59,220,148,7
2020-06-30,2820000000,인천광역시,남동구,1,30,3,5,23031618,5790726,265238,21385,5891,682,1077,983,389,2081985,518343,9199,1960,647,92,1062,801,100
2020-06-30,2820000000,인천광역시,남동구,2,15,3,9,,,,,,,2,2,0,,,,,,,2,2,0
2020-06-30,2814000000,인천광역시,동구,0,40,2,0,9395028,1422789,86616,26391,4992,734,356,285,118,822070,130350,2834,2316,569,142,355,229,20
2020-06-30,2814000000,인천광역시,동구,0,40,0,6,20994741,4544844,83494,17394,4563,426,1207,996,196,1840267,408080,3888,1572,511,95,1171,799,41
2020-06-30,2820000000,인천광역시,남동구,2,30,3,2,15984079,4067608,159526,15037,4220,564,1063,964,283,1472614,373014,5640,1412,468,113,1043,797,50
2020-06-30,2820000000,인천광역시,남동구,1,80,3,4,,,,,,,1,0,0,,,,,,,1,0,0
2020-06-30,2814000000,인천광역시,동구,0,30,4,1,478212,297161,974,6053,3859,108,79,77,9,54713,31011,,739,470,,74,66,2
2020-06-30,2814000000,인천광역시,동구,0,30,2,9,3005689,516143,59082,29759,5267,1284,101,98,46,222028,38299,3644,2198,479,228,101,80,16
2020-06-30,2820000000,인천광역시,남동구,0,15,2,8,,,,,,,1,1,0,,,,,,,1,0,0
2020-06-30,2820000000,인천광역시,남동구,0,0,2,5,5618087,1563366,61156,18980,5544,561,296,282,109,517792,118238,3445,1755,523,115,295,226,30
2020-06-30,2814000000,인천광역시,동구,0,30,1,4,2071782,255069,12790,27260,4181,457,76,61,28,158878,26205,375,2176,558,42,73,47,9
2020-06-30,2814000000,인천광역시,동구,0,20,4,10,2176737,912843,34194,34551,14723,1266,63,62,27,163546,51937,911,2596,980,101,63,53,9
2020-06-30,2820000000,인천광역시,남동구,0,0,0,6,616105003,167967298,4538187,17542,6000,740,35121,27996,6134,57769715,16760797,180188,1695,747,140,34092,22434,1290
2020-06-30,2820000000,인천광역시,남동구,1,70,0,0,81328101,13566179,340636,8584,2815,854,9474,4819,399,6939386,1313862,24149,802,379,493,8654,3466,49
2020-06-30,2820000000,인천광역시,남동구,0,60,3,8,21218808,3359283,92661,15145,3724,610,1401,902,152,1933558,345443,1458,1394,494,86,1387,699,17
2020-06-30,2814000000,인천광역시,동구,0,20,3,5,1329658,431688,4102,19554,6641,228,68,65,18,117212,26051,106,1724,449,27,68,58,4
2020-06-30,2820000000,인천광역시,남동구,1,60,3,7,10633489,1781705,67900,13095,3381,838,812,527,81,1001560,193212,1478,1260,474,106,795,408,14
2020-06-30,2814000000,인천광역시,동구,0,20,2,2,,,,,,,9,9,3,,,,,,,8,9,2
2020-06-30,2814000000,인천광역시,동구,0,20,0,8,4934970,2134060,56370,19353,8468,575,255,252,98,436879,159658,1050,1713,700,39,255,228,27
2020-06-30,2820000000,인천광역시,남동구,0,70,3,6,1999109,149167,4123,11829,1639,258,169,91,16,195995,20732,,1181,340,,166,61,2
2020-06-30,2814000000,인천광역시,동구,0,15,4,2,416815,410128,,5710,5618,,73,73,0,34716,33564,,489,473,,71,71,0
2020-06-30,2820000000,인천광역시,남동구,0,80,1,0,2051680,273819,5890,14347,3857,1963,143,71,3,178942,26484,,1387,552,,129,48,0
2020-06-30,2814000000,인천광역시,동구,0,15,0,5,,,,,,,9,9,0,,,,,,,9,9,0
2020-06-30,2820000000,인천광역시,남동구,1,0,1,6,45762125,8524799,353811,20071,5285,949,2280,1613,373,4070136,845357,10915,1831,673,110,2223,1257,99
2020-06-30,2814000000,인천광역시,동구,0,0,4,2,22565643,9990243,102602,5912,3650,452,3817,2737,227,1998538,905766,3577,588,412,62,3396,2196,58
2020-06-30,2820000000,인천광역시,남동구,1,60,1,4,2618013,353834,6991,22000,4718,699,119,75,10,248012,37044,,2084,628,,119,59,1
2020-06-30,2814000000,인천광역시,동구,0,0,2,8,3131503,825098,27753,17397,5393,534,180,153,52,291827,69708,849,1630,532,94,179,131,9
2020-06-30,2814000000,인천광역시,동구,0,0,1,3,4266420,607372,21878,21017,4308,561,203,141,39,367321,53855,1065,1846,494,97,199,109,11
2020-06-30,2820000000,인천광역시,남동구,0,90,4,1,764552,424877,,3383,2309,,226,184,1,60622,37134,,404,317,,150,117,0
2020-06-30,2820000000,인천광역시,남동구,2,20,0,8,37491164,15556038,559703,19286,8136,671,1944,1912,834,3206214,1198884,12782,1662,699,72,1929,1714,177
2020-06-30,2814000000,인천광역시,동구,2,60,1,3,296737,16219,,12364,1352,,24,12,1,21559,2228,,937,557,,23,4,0
2020-06-30,2820000000,인천광역시,남동구,0,80,3,3,,,,,,,2,0,0,,,,,,,2,0,0
2020-06-30,2814000000,인천광역시,동구,2,60,2,9,,,,,,,1,0,0,,,,,,,1,0,0
2020-06-30,2814000000,인천광역시,동구,2,60,1,1,,,,,,,1,1,0,,,,,,,0,0,0
2020-06-30,2820000000,인천광역시,남동구,2,0,3,5,59918152,13082654,594809,16836,4312,694,3559,3034,857,5317961,1134635,18207,1519,466,106,3501,2434,172
2020-06-30,2814000000,인천광역시,동구,2,60,3,10,342747,15732,1869,34275,1967,467,10,8,4,23404,988,,2600,247,,9,4,1
2020-06-30,2814000000,인천광역시,동구,2,15,3,1,,,,,,,1,1,0,,,,,,,1,1,0
2020-06-30,2820000000,인천광역시,남동구,0,70,0,2,35563330,7335618,103588,4777,1875,656,7445,3913,158,3209581,771661,11106,502,285,617,6395,2706,18
2020-06-30,2814000000,인천광역시,동구,2,70,0,2,2976658,758251,5903,3831,1832,454,777,414,13,251876,74823,,400,295,,629,254,2
2020-06-30,2820000000,인천광역시,남동구,0,60,2,8,862278,158053,1329,11497,3363,332,75,47,4,80402,17985,,1101,545,,73,33,0
2020-06-30,2820000000,인천광역시,남동구,0,60,3,3,7778463,1255917,15593,9809,2397,332,793,524,47,748216,141255,747,986,371,107,759,381,7
2020-06-30,2820000000,인천광역시,남동구,0,0,3,6,219694750,47566971,1806219,20245,5261,696,10852,9041,2597,21216999,4285672,55704,1983,589,100,10699,7276,557
2020-06-30,2820000000,인천광역시,남동구,1,70,1,8,3596496,1126361,12357,22064,15018,727,163,75,17,208356,13284,,1302,277,,160,48,1
2020-06-30,2820000000,인천광역시,남동구,0,15,1,4,,,,,,,1,1,0,,,,,,,1,1,0
2020-06-30,2820000000,인천광역시,남동구,0,50,3,9,93269309,15045314,751456,23529,5107,849,3964,2946,885,8268017,1397841,17344,2107,619,128,3925,2260,135
2020-06-30,2820000000,인천광역시,남동구,1,40,0,0,1091320038,220701123,13513091,25375,6406,1228,43007,34454,11003,97621471,22565993,487422,2350,833,177,41548,27087,2751
2020-06-30,2820000000,인천광역시,남동구,1,30,4,5,29222776,9468738,458092,19799,7050,1058,1476,1343,433,2558832,870167,19293,1794,783,152,1426,1112,127
2020-06-30,2820000000,인천광역시,남동구,2,15,3,2,53829,53259,,4894,4842,,11,11,0,4961,4690,,451,426,,11,11,0
2020-06-30,2820000000,인천광역시,남동구,0,40,3,6,69031523,14401603,409378,21978,5560,644,3141,2590,636,6107200,1360008,17205,1975,658,129,3092,2067,133
2020-06-30,2820000000,인천광역시,남동구,0,15,3,9,,,,,,,3,3,1,,,,,,,3,3,0
2020-06-30,2820000000,인천광역시,남동구,0,15,1,0,,,,,,,1,1,0,,,,,,,1,1,0
2020-06-30,2820000000,인천광역시,남동구,1,20,1,6,2101934,667385,10886,26948,8781,544,78,76,20,186162,56652,6,2387,833,2,78,68,4
2020-06-30,2820000000,인천광역시,남동구,1,60,3,1,374744,103301,977,5678,2460,244,66,42,4,35118,12586,,540,360,,65,35,0
2020-06-30,2820000000,인천광역시,남동구,1,70,0,6,5431200,580908,17480,11482,2526,583,473,230,30,505491,74696,246,1097,437,82,461,171,3
2020-06-30,2820000000,인천광역시,남동구,1,90,0,0,310094,126601,,3648,1948,,85,65,0,22059,13151,,409,337,,54,39,0
2020-06-30,2820000000,인천광역시,남동구,2,0,0,2,177215328,69796756,1105422,8763,4317,474,20222,16167,2333,15566169,6065092,35654,832,448,78,18716,13541,458
2020-06-30,2820000000,인천광역시,남동구,2,20,0,3,54167012,22721549,581783,16636,7067,554,3256,3215,1050,4562773,1813241,19211,1414,614,78,3227,2955,247
2020-06-30,2820000000,인천광역시,남동구,0,70,4,1,8963599,1920133,5036,4030,1564,210,2224,1228,24,740400,191041,372,429,249,124,1724,766,3
