기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2020-03-31,2820000000,인천광역시,남동구,2,20,4,1,48397717,36747030,258996,5182,3965,350,9339,9269,740,4135102,3064170,19785,477,365,101,8674,8399,195
2020-03-31,2820000000,인천광역시,남동구,0,0,4,9,423549517,86402013,6168154,26969,7300,1230,15705,11836,5016,30211327,5910593,390659,1948,649,326,15508,9108,1198
2020-03-31,2820000000,인천광역시,남동구,1,20,0,8,38561038,15861657,872898,21530,9043,1192,1791,1754,732,2949213,1131222,74195,1657,713,337,1780,1587,220
2020-03-31,2820000000,인천광역시,남동구,0,15,2,6,,,,,,,1,1,0,,,,,,,1,1,0
2020-03-31,2820000000,인천광역시,남동구,0,30,3,10,139870196,15926616,2688935,55592,7249,1739,2516,2197,1546,12506098,1036040,149709,4992,603,323,2505,1719,464
2020-03-31,2820000000,인천광역시,남동구,1,60,4,5,22185059,4974734,89775,9834,3389,603,2256,1468,149,1676989,352170,6787,803,341,309,2089,1033,22
2020-03-31,2820000000,인천광역시,남동구,1,20,2,4,1038770,403989,34429,17606,6847,1230,59,59,28,71540,25882,682,1233,498,85,58,52,8
2020-03-31,2820000000,인천광역시,남동구,1,20,2,8,3739028,1244209,90397,21489,7319,932,174,170,97,278388,99779,7760,1600,656,287,174,152,27
2020-03-31,2820000000,인천광역시,남동구,0,30,0,8,249408039,51176708,4923480,29547,6725,1327,8441,7610,3709,18626891,4034990,343025,2236,670,341,8329,6023,1005
2020-03-31,2820000000,인천광역시,남동구,1,20,4,5,13007992,7216448,176573,17437,9778,976,746,738,181,932228,510002,11954,1263,745,260,738,685,46
2020-03-31,2820000000,인천광역시,남동구,2,0,2,3,2790954,702403,26741,19517,5203,453,143,135,59,213743,57787,152,1516,511,17,141,113,9
2020-03-31,2820000000,인천광역시,남동구,1,80,4,4,250906,21470,,10036,4294,,25,5,1,15177,2515,,607,629,,25,4,0
2020-03-31,2820000000,인천광역시,남동구,0,30,0,5,133060922,33288865,1838562,21874,6069,894,6083,5485,2057,10111287,2499748,116911,1701,573,209,5946,4366,560
2020-03-31,2820000000,인천광역시,남동구,0,20,3,1,48433697,19937028,514063,11431,4798,413,4237,4155,1244,4069276,1538260,29859,992,422,91,4104,3644,329
2020-03-31,2820000000,인천광역시,남동구,1,20,4,7,13256995,7604849,239972,16739,9712,1182,792,783,203,1027080,532186,27024,1303,735,356,788,724,76
2020-03-31,2820000000,인천광역시,남동구,0,20,1,5,4751216,1544462,54905,18416,6178,704,258,250,78,382144,117473,1455,1553,541,66,246,217,22
2020-03-31,2820000000,인천광역시,남동구,0,30,1,5,16513525,3325647,187172,24795,5618,764,666,592,245,1358793,280538,13489,2094,623,204,649,450,66
2020-03-31,2820000000,인천광역시,남동구,0,15,4,9,659538,625915,,21985,20864,,30,30,1,53365,42066,,1779,1402,,30,30,1
2020-03-31,2820000000,인천광역시,남동구,1,70,1,6,1073183,120138,6596,9846,2503,825,109,48,8,66677,10060,,660,347,,101,29,0
2020-03-31,2820000000,인천광역시,남동구,0,15,3,1,220821,191850,,5521,4796,,40,40,1,22616,18543,,580,475,,39,39,0
2020-03-31,2820000000,인천광역시,남동구,0,30,4,0,639053125,204441673,9701448,16402,5698,985,38961,35880,9847,48793564,15697628,602316,1344,549,227,36309,28619,2650
2020-03-31,2820000000,인천광역시,남동구,0,40,0,0,2030263630,374394827,24261992,24007,5558,1176,84568,67361,20628,156583114,30281403,1549003,1935,604,315,80906,50170,4913
