기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2018-03-31,2820000000,인천광역시,남동구,1,0,2,6,3903562,1058569,65119,18500,5513,716,211,192,91,307844,79730,5631,1466,508,161,210,157,35
2018-03-31,2820000000,인천광역시,남동구,1,0,4,0,1190443504,420221100,13332647,10823,4656,1040,109991,90244,12814,95510484,34900106,998612,950,476,247,100493,73341,4038
2018-03-31,2820000000,인천광역시,남동구,1,15,0,5,,,,,,,3,3,0,,,,,,,3,3,0
2018-03-31,2820000000,인천광역시,남동구,1,15,4,0,16751024,16570794,4354,2159,2136,150,7758,7758,29,1969394,1928300,2391,285,279,120,6918,6916,20
2018-03-31,2820000000,인천광역시,남동구,1,20,0,9,20359370,6146979,714848,29635,9314,1748,687,660,409,1518965,447518,41936,2230,781,302,681,573,139
2018-03-31,2820000000,인천광역시,남동구,1,20,2,3,791265,312514,8625,14930,6010,616,53,52,14,69010,21945,1488,1380,523,186,50,42,8
2018-03-31,2820000000,인천광역시,남동구,1,20,3,8,9844959,2571300,260773,26253,7025,1380,375,366,189,706910,194616,26260,1916,597,445,369,326,59
2018-03-31,2820000000,인천광역시,남동구,1,30,0,2,41333278,13504970,482969,11843,4266,651,3490,3166,742,3456377,1133235,37020,1075,454,147,3214,2496,252
2018-03-31,2820000000,인천광역시,남동구,1,30,1,7,12904017,1971009,134475,26939,5146,851,479,383,158,1043312,150174,8317,2273,578,160,459,260,52
2018-03-31,2820000000,인천광역시,남동구,1,30,3,1,15489691,4288043,260812,13696,4196,980,1131,1022,266,1232775,347807,13842,1173,435,167,1051,800,83
2018-03-31,2820000000,인천광역시,남동구,1,30,4,6,28663000,8040683,591861,20861,6505,1167,1374,1236,507,2165418,589869,40123,1615,599,243,1341,984,165
2018-03-31,2820000000,인천광역시,남동구,1,40,1,0,244546476,24618457,2550099,38074,6091,1492,6423,4042,1709,18636909,1902843,191151,2990,692,377,6233,2749,507
2018-03-31,2820000000,인천광역시,남동구,1,40,2,5,,,,,,,8,6,2,,,,,,,8,4,0
2018-03-31,2820000000,인천광역시,남동구,1,40,3,10,173956117,23271950,3413130,35845,6285,1654,4853,3703,2063,14882796,2402336,232297,3092,831,403,4813,2892,576
2018-03-31,2820000000,인천광역시,남동구,1,40,4,6,32202109,10513334,440495,12230,5187,1339,2633,2027,329,2750071,880807,28407,1112,555,302,2472,1587,94
2018-03-31,2820000000,인천광역시,남동구,1,50,0,4,20241139,5097280,69472,8319,2931,599,2433,1739,116,1725222,453143,7133,799,364,340,2158,1244,21
2018-03-31,2820000000,인천광역시,남동구,1,50,1,9,60130765,5560504,558343,27710,5187,1454,2170,1072,384,4398230,437330,32178,2100,656,388,2094,667,83
2018-03-31,2820000000,인천광역시,남동구,1,50,3,3,2320118,299051,10142,18711,3647,676,124,82,15,173023,20915,,1454,367,,119,57,2
2018-03-31,2820000000,인천광역시,남동구,1,50,4,8,38425907,7976002,348037,20034,6178,1344,1918,1291,259,2867450,583570,30089,1567,613,602,1830,952,50
2018-03-31,2820000000,인천광역시,남동구,1,60,1,2,4410669,2859862,4151,73511,98616,593,60,29,7,264029,158012,,4715,9295,,56,17,1
2018-03-31,2820000000,인천광역시,남동구,1,60,2,8,255317,52493,,15019,5833,,17,9,1,14712,4055,,920,579,,16,7,0
2018-03-31,2820000000,인천광역시,남동구,1,60,4,2,6753853,1270631,6960,5728,2036,249,1179,624,28,534956,107664,,532,274,,1006,393,1
2018-03-31,2820000000,인천광역시,남동구,1,70,0,7,3303347,218301,10771,12754,2373,468,259,92,23,218741,18090,,865,307,,253,59,0
2018-03-31,2820000000,인천광역시,남동구,1,70,1,2,657911,29807,6936,19350,1863,1734,34,16,4,40465,4782,,1305,531,,31,9,2
2018-03-31,2820000000,인천광역시,남동구,1,70,2,1,,,,,,,0,0,0,,,,,,,0,0,0
2018-03-31,2820000000,인천광역시,남동구,1,70,3,7,458900,33471,436,8658,1594,109,53,21,4,29005,2107,,558,162,,52,13,0
2018-03-31,2820000000,인천광역시,남동구,1,80,0,1,4212019,743020,8971,4388,1673,690,960,444,13,306420,54083,,419,210,,731,257,1
2018-03-31,2820000000,인천광역시,남동구,1,80,1,7,,,,,,,0,0,0,,,,,,,0,0,0
2018-03-31,2820000000,인천광역시,남동구,1,80,4,5,,,,,,,2,1,0,,,,,,,2,1,0
2018-03-31,2820000000,인천광역시,남동구,2,0,0,6,268841511,58418516,2734006,14615,4391,768,18395,13304,3562,21301010,4587856,211494,1211,459,250,17594,9995,845
2018-03-31,2820000000,인천광역시,남동구,2,0,2,0,84455757,15224327,1840708,23831,5198,1178,3544,2929,1563,6767441,1242215,117164,1944,535,254,3482,2320,462
2018-03-31,2820000000,인천광역시,남동구,2,0,3,5,64868689,13378325,1000637,18089,4527,844,3586,2955,1185,5353016,1093348,61897,1530,474,183,3499,2306,339
2018-03-31,2820000000,인천광역시,남동구,2,0,4,1,104041523,50915017,565142,6754,3707,625,15405,13736,904,8793538,4655741,39902,649,406,174,13553,11471,229
2018-03-31,2820000000,인천광역시,남동구,2,0,4,10,53138545,8121231,1142134,36471,8594,1933,1457,945,591,4011782,613190,62413,2853,939,400,1406,653,156
2018-03-31,2820000000,인천광역시,남동구,2,15,3,0,482587,388524,2764,6267,5046,395,77,77,7,47014,37237,,627,503,,75,74,2
2018-03-31,2820000000,인천광역시,남동구,2,20,0,1,54420570,29351468,533486,9129,4986,447,5961,5887,1193,4694993,2456608,43893,822,460,110,5709,5337,399
2018-03-31,2820000000,인천광역시,남동구,2,20,1,6,2613781,782632,32692,18407,5713,605,142,137,54,199747,49959,2237,1458,442,149,137,113,15
2018-03-31,2820000000,인천광역시,남동구,2,20,3,0,138447343,48323077,3014120,17143,6113,788,8076,7905,3824,11359822,3820103,223661,1421,541,171,7992,7057,1305
2018-03-31,2820000000,인천광역시,남동구,2,20,4,5,10175527,4009894,274221,26361,10580,1312,386,379,209,803937,330805,40234,2094,993,503,384,333,80
2018-03-31,2820000000,인천광역시,남동구,2,30,0,10,67663522,12149789,1937759,48331,10384,2447,1400,1170,792,5617645,1199538,165517,4077,1346,587,1378,891,282
2018-03-31,2820000000,인천광역시,남동구,2,30,2,4,975283,319738,10156,16255,5513,635,60,58,16,78818,32961,,1336,749,,59,44,2
2018-03-31,2820000000,인천광역시,남동구,2,30,3,9,53354684,7623736,1164906,33898,5577,1283,1574,1367,908,3794217,591704,71881,2428,557,272,1563,1063,264
2018-03-31,2820000000,인천광역시,남동구,2,40,0,3,23197857,4452817,110574,16920,4131,500,1371,1078,221,1885599,375021,8396,1435,448,183,1314,838,46
2018-03-31,2820000000,인천광역시,남동구,2,40,1,8,27430567,3673557,202301,22175,4302,763,1237,854,265,2203658,285935,17751,1835,476,265,1201,601,67
2018-03-31,2820000000,인천광역시,남동구,2,40,3,2,9450817,1687257,50259,20590,4417,493,459,382,102,758803,140465,2203,1671,452,96,454,311,23
2018-03-31,2820000000,인천광역시,남동구,2,40,4,7,70563703,13714697,447261,19661,5227,612,3589,2624,731,5635299,1063502,38727,1604,521,239,3513,2040,162
2018-03-31,2820000000,인천광역시,남동구,2,50,1,1,8044590,666140,116208,27363,4087,1336,294,163,87,597918,44075,9212,2062,416,658,290,106,14
2018-03-31,2820000000,인천광역시,남동구,2,50,2,6,,,,,,,4,3,1,,,,,,,4,3,0
2018-03-31,2820000000,인천광역시,남동구,2,50,4,0,327460252,58804710,2664617,12450,3413,803,26302,17231,3317,25538592,4650886,170396,1055,393,292,24209,11834,583
2018-03-31,2820000000,인천광역시,남동구,2,50,4,7,48007629,8442987,301351,15987,4420,582,3003,1910,518,3714994,641436,24202,1298,482,250,2862,1331,97
2018-03-31,2820000000,인천광역시,남동구,2,60,0,5,26737543,3468323,170789,9163,2409,672,2918,1440,254,2131177,285011,9645,792,309,292,2691,922,33
2018-03-31,2820000000,인천광역시,남동구,2,60,1,10,14009075,2035380,83893,84903,31803,1525,165,64,55,1242852,149363,3466,7866,4526,433,158,33,8
2018-03-31,2820000000,인천광역시,남동구,2,60,3,4,3090000,343780,24155,9748,2262,833,317,152,29,241002,31559,771,795,316,110,303,100,7
2018-03-31,2820000000,인천광역시,남동구,2,60,4,9,9797328,427538,153044,24311,2689,1500,403,159,102,680886,32784,6584,1724,405,470,395,81,14
2018-03-31,2820000000,인천광역시,남동구,2,70,1,3,542766,27137,2077,14669,2087,692,37,13,3,46796,1734,,1671,434,,28,4,1
2018-03-31,2820000000,인천광역시,남동구,2,70,2,10,,,,,,,1,1,0,,,,,,,1,0,0
2018-03-31,2820000000,인천광역시,남동구,2,70,4,4,4093713,483626,17021,7783,2418,532,526,200,32,319066,39904,,688,289,,464,138,1
2018-03-31,2820000000,인천광역시,남동구,2,80,1,0,110340,24238,,6896,3463,,16,7,1,8312,1839,,756,460,,11,4,0
2018-03-31,2820000000,인천광역시,남동구,2,80,4,0,3268190,1233977,3841,3335,2013,320,980,613,12,260998,101437,1478,395,287,246,660,354,6
2018-03-31,2820000000,인천광역시,남동구,2,90,0,1,223176,126552,,3234,2220,,69,57,1,32652,20519,,837,789,,39,26,0
2018-03-31,2820000000,인천광역시,남동구,0,0,0,6,472617946,110801685,5233208,14563,4639,862,32453,23885,6071,37870715,8747465,391954,1226,483,249,30886,18122,1572
2018-03-31,2820000000,인천광역시,남동구,0,0,1,3,24571511,2869163,284837,28505,5188,1249,862,553,228,1839792,211086,24149,2238,538,355,822,392,68
2018-03-31,2820000000,인천광역시,남동구,0,0,2,0,260893409,43689609,6335685,25828,5359,1376,10101,8152,4605,20814013,3617167,450654,2090,562,309,9958,6438,1459
2018-03-31,2820000000,인천광역시,남동구,0,0,2,8,19305157,4179179,428461,22088,5337,1027,874,783,417,1506839,338399,39974,1748,536,255,862,631,157
2018-03-31,2820000000,인천광역시,남동구,0,0,3,5,123606103,27543741,1809068,17235,4675,857,7172,5892,2112,10176233,2226172,124793,1461,486,201,6964,4579,620
2018-03-31,2820000000,인천광역시,남동구,0,0,4,2,331380265,216312965,2138588,6197,4379,478,53470,49403,4476,29738432,19581115,212090,596,441,141,49871,44370,1499
2018-03-31,2820000000,인천광역시,남동구,0,0,4,10,166784444,27621449,3331028,34958,8327,1821,4771,3317,1829,12295978,2085000,221494,2648,839,407,4643,2484,544
2018-03-31,2820000000,인천광역시,남동구,0,15,0,7,,,,,,,3,3,0,,,,,,,3,3,0
2018-03-31,2820000000,인천광역시,남동구,0,15,2,3,,,,,,,3,3,1,,,,,,,3,3,1
2018-03-31,2820000000,인천광역시,남동구,0,15,3,5,,,,,,,5,5,1,,,,,,,5,5,0
2018-03-31,2820000000,인천광역시,남동구,0,15,4,5,,,,,,,1,1,0,,,,,,,1,1,0
2018-03-31,2820000000,인천광역시,남동구,0,20,0,5,45175603,16181033,1102100,21279,7772,1072,2123,2082,1028,3598491,1243364,93804,1713,687,246,2101,1809,381
2018-03-31,2820000000,인천광역시,남동구,0,20,1,2,1918344,507126,14503,26279,6947,500,73,73,29,139207,40678,338,1961,646,56,71,63,6
2018-03-31,2820000000,인천광역시,남동구,0,20,1,10,4517444,1051843,48596,70585,16965,1429,64,62,34,379076,92615,1126,5923,1890,87,64,49,13
2018-03-31,2820000000,인천광역시,남동구,0,20,2,7,3216407,1187082,56185,20357,7610,770,158,156,73,267750,104636,1562,1705,737,65,157,142,24
2018-03-31,2820000000,인천광역시,남동구,0,20,3,4,28417282,10365641,556630,17618,6569,723,1613,1578,770,2408896,842015,43938,1505,596,156,1601,1413,282
2018-03-31,2820000000,인천광역시,남동구,0,20,4,1,49389332,36676254,287772,6203,4636,398,7962,7912,723,4445994,3257229,25607,598,452,110,7434,7211,233
2018-03-31,2820000000,인천광역시,남동구,0,20,4,9,7045426,2756039,394043,37676,15143,4062,187,182,97,489358,185811,22206,2645,1169,529,185,159,42
2018-03-31,2820000000,인천광역시,남동구,0,30,0,6,152231199,34561889,2516517,22256,5731,964,6840,6031,2611,11953913,2666765,188741,1780,559,242,6717,4773,779
2018-03-31,2820000000,인천광역시,남동구,0,30,1,3,6817686,1146944,123590,30573,6166,1404,223,186,88,549017,80977,12112,2507,628,311,219,129,39
2018-03-31,2820000000,인천광역시,남동구,0,30,2,0,98176462,16948902,3151159,26788,5251,1621,3665,3228,1944,7696096,1379092,217651,2127,549,330,3618,2513,659
2018-03-31,2820000000,인천광역시,남동구,0,30,2,8,11024994,2159251,216979,23259,4987,948,474,433,229,851764,159462,18824,1820,488,227,468,327,83
2018-03-31,2820000000,인천광역시,남동구,0,30,3,5,61378707,12554077,1027015,21085,4900,883,2911,2562,1163,5077307,1060527,60160,1768,524,187,2872,2024,322
2018-03-31,2820000000,인천광역시,남동구,0,30,4,2,31302914,12135979,287377,9355,3909,553,3346,3105,520,2617546,1033487,17908,876,421,108,2987,2456,166
2018-03-31,2820000000,인천광역시,남동구,0,30,4,5,91512812,29598069,1391143,15974,5852,873,5729,5058,1594,7483542,2271829,112436,1343,546,221,5571,4160,509
2018-03-31,2820000000,인천광역시,남동구,0,30,4,10,35091004,7989996,748759,41775,10915,1725,840,732,434,2306058,504992,52702,2809,868,351,821,582,150
2018-03-31,2820000000,인천광역시,남동구,0,40,0,7,181123799,35934831,1387388,19415,5148,761,9329,6981,1823,14611962,2797792,119141,1609,525,243,9083,5331,490
2018-03-31,2820000000,인천광역시,남동구,0,40,1,4,9787621,922928,48970,33178,4416,636,295,209,77,824326,72875,3995,2903,506,182,284,144,22
2018-03-31,2820000000,인천광역시,남동구,0,40,2,1,1359110,178846,7442,27737,5420,465,49,33,16,111469,14820,2620,2322,570,873,48,26,3
2018-03-31,2820000000,인천광역시,남동구,0,40,2,9,10048432,1504385,130034,19780,3867,903,508,389,144,825538,129899,11566,1661,432,241,497,301,48
2018-03-31,2820000000,인천광역시,남동구,0,40,3,6,33383161,6706911,241272,16011,4105,580,2085,1634,416,2667298,561092,19939,1307,453,208,2040,1239,96
2018-03-31,2820000000,인천광역시,남동구,0,40,4,3,17543018,3964598,83968,13161,3879,545,1333,1022,154,1466663,328579,9484,1182,425,216,1241,774,44
2018-03-31,2820000000,인천광역시,남동구,0,50,0,0,1341279278,223747354,12065834,17405,4413,1035,77064,50705,11657,105832216,19015155,831180,1463,532,362,72344,35717,2299
2018-03-31,2820000000,인천광역시,남동구,0,50,0,8,182227616,27789843,1426623,18338,4442,882,9937,6256,1617,14093903,2100112,87592,1470,485,283,9590,4329,309
2018-03-31,2820000000,인천광역시,남동구,0,50,1,5,5522898,647625,52166,22917,4529,1213,241,143,43,429879,56674,1970,1806,597,219,238,95,9
2018-03-31,2820000000,인천광역시,남동구,0,50,2,2,371124,11896,3735,24742,1983,747,15,6,5,24411,1457,,1627,486,,15,3,1
2018-03-31,2820000000,인천광역시,남동구,0,50,2,10,32790817,4138537,396511,27532,5167,1057,1191,801,375,2564727,356917,33010,2183,582,429,1175,613,77
2018-03-31,2820000000,인천광역시,남동구,0,50,3,7,26607176,4640924,102554,13152,3315,500,2023,1400,205,2210543,377468,5053,1139,381,144,1940,992,35
2018-03-31,2820000000,인천광역시,남동구,0,50,4,4,39337725,10403229,149416,7038,2663,517,5589,3907,289,3319995,882273,10896,671,323,237,4950,2730,46
2018-03-31,2820000000,인천광역시,남동구,0,60,0,1,29310541,5172312,167569,10651,3090,896,2752,1674,187,2235765,382787,7398,939,342,308,2381,1119,24
2018-03-31,2820000000,인천광역시,남동구,0,60,0,9,76497254,6341082,749725,21542,3808,1124,3551,1665,667,5615836,506077,37196,1624,480,354,3459,1055,105
2018-03-31,2820000000,인천광역시,남동구,0,60,1,0,140712798,19571479,1054465,25487,8297,1291,5521,2359,817,10765471,1737861,66997,2021,1225,485,5326,1419,138
2018-03-31,2820000000,인천광역시,남동구,0,60,1,6,3242103,257244,11554,13126,2382,502,247,108,23,264485,16618,,1107,292,,239,57,1
2018-03-31,2820000000,인천광역시,남동구,0,60,2,3,,,,,,,5,2,1,,,,,,,5,2,0
2018-03-31,2820000000,인천광역시,남동구,0,60,3,0,94356854,10690098,774077,14593,3005,838,6466,3558,924,7455283,834424,42088,1197,355,284,6230,2352,148
2018-03-31,2820000000,인천광역시,남동구,0,60,3,8,11155317,1556160,75023,13823,3304,798,807,471,94,968858,116686,5477,1252,368,274,774,317,20
2018-03-31,2820000000,인천광역시,남동구,0,60,4,5,38382188,6601460,191708,8546,2761,652,4491,2391,294,3107440,528623,12996,753,330,302,4126,1601,43
2018-03-31,2820000000,인천광역시,남동구,0,70,0,2,15560950,2691217,63660,4803,1818,950,3240,1480,67,1361745,397635,4056,509,440,290,2674,904,14
2018-03-31,2820000000,인천광역시,남동구,0,70,0,10,5818579,522749,92739,26328,7064,2016,221,74,46,359741,17413,5485,1721,425,784,209,41,7
2018-03-31,2820000000,인천광역시,남동구,0,70,1,7,1283414,67640,1415,9650,1610,177,133,42,8,106026,5768,,869,275,,122,21,0
2018-03-31,2820000000,인천광역시,남동구,0,70,2,4,,,,,,,2,1,0,,,,,,,2,1,0
2018-03-31,2820000000,인천광역시,남동구,0,70,3,1,994811,74867,4207,8576,1560,841,116,48,5,84725,6195,731,756,229,244,112,27,3
2018-03-31,2820000000,인천광역시,남동구,0,70,3,9,1274921,56352,10694,14999,1818,713,85,31,15,98231,4861,,1169,286,,84,17,1
2018-03-31,2820000000,인천광역시,남동구,0,70,4,6,3478909,331540,18010,11009,2987,487,316,111,37,241757,25332,1105,809,338,368,299,75,3
2018-03-31,2820000000,인천광역시,남동구,0,80,0,3,193482,25226,,5691,1802,,34,14,0,13886,2973,,448,330,,31,9,0
2018-03-31,2820000000,인천광역시,남동구,0,80,1,0,1046852,81614,673,11896,2040,224,88,40,3,65413,5152,,850,224,,77,23,1
2018-03-31,2820000000,인천광역시,남동구,0,80,1,9,,,,,,,4,2,1,,,,,,,4,2,1
2018-03-31,2820000000,인천광역시,남동구,0,80,3,10,,,,,,,2,2,1,,,,,,,2,1,1
2018-03-31,2820000000,인천광역시,남동구,0,80,4,2,101380,46133,,3755,3076,,27,15,1,7872,3688,,358,410,,22,9,0
2018-03-31,2820000000,인천광역시,남동구,0,80,4,7,,,,,,,4,1,0,,,,,,,3,0,0
2018-03-31,2820000000,인천광역시,남동구,1,0,0,0,3332348290,782417984,47918156,17068,5102,1249,195245,153357,38356,265294832,64938717,3538131,1445,536,303,183533,121150,11666
2018-03-31,2820000000,인천광역시,남동구,1,0,0,8,375881571,68253588,4554770,21808,5574,1129,17236,12245,4033,28928770,5097546,333806,1728,559,286,16739,9111,1168
2018-03-31,2820000000,인천광역시,남동구,1,0,1,5,18810673,2924440,451544,24398,5456,2281,771,536,198,1447933,228020,13531,1944,595,215,745,383,63
2018-03-31,2820000000,인천광역시,남동구,1,0,2,2,1796743,386436,29101,17444,4200,882,103,92,33,168672,27805,2850,1654,403,407,102,69,7
2018-03-31,2820000000,인천광역시,남동구,1,0,2,10,113496559,14982081,3097973,31668,5634,1746,3584,2659,1774,8978268,1289956,231909,2531,622,423,3547,2074,548
2018-03-31,2820000000,인천광역시,남동구,1,0,3,7,90094183,18790937,1307179,18707,5002,1062,4816,3757,1231,7302991,1484157,103964,1561,522,261,4677,2845,398
2018-03-31,2820000000,인천광역시,남동구,1,0,4,4,116538174,43859332,1173543,8561,4105,786,13613,10685,1494,9664752,3520439,83845,800,435,178,12083,8101,472
2018-03-31,2820000000,인천광역시,남동구,1,15,0,1,5484818,5432267,265,1365,1352,38,4019,4019,7,678553,667674,119,199,196,40,3404,3403,3
2018-03-31,2820000000,인천광역시,남동구,1,15,1,5,,,,,,,1,1,0,,,,,,,1,1,0
2018-03-31,2820000000,인천광역시,남동구,1,15,3,2,89491,63706,,6884,4900,,13,13,2,10278,5558,,791,463,,13,12,1
2018-03-31,2820000000,인천광역시,남동구,1,15,4,4,173350,157033,646,3768,3414,215,46,46,3,19759,17384,,430,378,,46,46,2
2018-03-31,2820000000,인천광역시,남동구,1,20,0,5,19573253,7208499,407723,20691,7743,1051,946,931,388,1563331,533413,26151,1676,661,183,933,807,143
2018-03-31,2820000000,인천광역시,남동구,1,20,1,2,976097,248382,4151,25028,6369,461,39,39,9,59768,16371,307,1615,528,102,37,31,3
2018-03-31,2820000000,인천광역시,남동구,1,20,1,10,1910570,616466,34189,59705,19886,1899,32,31,18,125097,36658,976,3909,1466,139,32,25,7
2018-03-31,2820000000,인천광역시,남동구,1,20,2,7,1591314,581307,17178,19172,7177,537,83,81,32,134731,54514,680,1623,747,57,83,73,12
2018-03-31,2820000000,인천광역시,남동구,1,20,2,8,2601476,817977,73807,21150,6874,1118,123,119,66,207957,64103,10300,1691,599,343,123,107,30
2018-03-31,2820000000,인천광역시,남동구,1,20,3,4,11548364,4514928,195147,16474,6620,694,701,682,281,991623,346688,17004,1427,567,156,695,611,109
2018-03-31,2820000000,인천광역시,남동구,1,20,4,1,23385081,18615823,115059,5417,4334,368,4317,4295,313,2157986,1686952,12143,540,433,118,3996,3897,103
2018-03-31,2820000000,인천광역시,남동구,1,20,4,9,3855646,1496582,87325,35051,14119,1712,110,106,51,255225,103510,5644,2342,1137,282,109,91,20
2018-03-31,2820000000,인천광역시,남동구,1,30,0,6,70663941,16960082,1324393,21703,5846,1056,3256,2901,1254,5567606,1287699,97188,1750,559,242,3182,2302,402
2018-03-31,2820000000,인천광역시,남동구,1,30,1,3,4294003,852903,92866,31574,7548,1857,136,113,50,337118,62075,10382,2516,786,415,134,79,25
2018-03-31,2820000000,인천광역시,남동구,1,30,2,0,67225504,11222374,2387967,27631,5251,1764,2433,2137,1354,5223250,925683,164569,2167,558,340,2410,1659,484
