기준년월,행정동코드,시도명,시군구명,성별,연령별,직업구분,분위구분,최근12개월신용및체크카드이용금액합계,최근12개월전체체크카드이용금액합계,최근12개월해외이용금액합계,최근12개월평균신용및체크카드이용금액합계,최근12개월평균체크카드이용금액,최근12개월평균해외이용금액,최근12개월신용및체크카드이용인구수,최근12개월체크카드이용인구수,최근12개월해외이용인구수,최근1개월신용및체크카드이용금액합계,최근1개월체크카드이용금액합계,최근1개월해외신판이용금액합계,최근1개월평균신용및체크카드이용금액,최근1개월평균체크카드이용금액,최근1개월평균해외이용금액,최근1개월신용및체크카드이용인구수,최근1개월체크카드이용인구수,최근1개월해외이용인구수
2017-09-30,2820000000,인천광역시,남동구,1,20,1,3,865210,164193,9886,39328,7819,1236,22,21,8,84020,9749,440,3819,487,147,22,20,3
2017-09-30,2820000000,인천광역시,남동구,1,20,2,8,2430700,727742,73638,18990,5822,1188,128,125,62,237534,68854,12992,1885,650,419,126,106,31
2017-09-30,2820000000,인천광역시,남동구,1,20,4,2,104773938,86685492,519495,5333,4432,377,19646,19557,1377,10511102,8309182,62148,566,457,109,18567,18168,568
2017-09-30,2820000000,인천광역시,남동구,1,30,0,7,80789832,16164044,1608968,24225,5613,1216,3335,2880,1323,7146882,1436577,145484,2185,651,300,3271,2208,485
2017-09-30,2820000000,인천광역시,남동구,1,30,2,1,1114028,227330,24353,27851,6315,1282,40,36,19,174557,11999,520,4476,571,87,39,21,6
2017-09-30,2820000000,인천광역시,남동구,1,30,3,6,27520407,6013996,525890,21219,5262,1046,1297,1143,503,2516729,518645,48215,1979,580,256,1272,894,188
2017-09-30,2820000000,인천광역시,남동구,1,40,0,0,939697860,160601170,12530671,22577,5222,1344,41621,30757,9324,83446810,14692046,1284674,2110,629,443,39553,23347,2898
2017-09-30,2820000000,인천광역시,남동구,1,40,1,5,4812062,616869,43760,28988,5272,1122,166,117,39,390304,59945,2022,2380,681,135,164,88,15
2017-09-30,2820000000,인천광역시,남동구,1,40,2,10,47603526,5914062,932123,32099,5821,1286,1483,1016,725,4238310,523399,103162,2881,666,439,1471,786,235
2017-09-30,2820000000,인천광역시,남동구,1,40,4,4,16541598,6074949,75205,7651,3503,583,2162,1734,129,1666210,604461,12196,880,464,305,1893,1302,40
2017-09-30,2820000000,인천광역시,남동구,1,50,0,9,149325747,24562454,1184464,23137,6352,1091,6454,3867,1086,13676870,3052171,87871,2174,1068,363,6292,2857,242
2017-09-30,2820000000,인천광역시,남동구,1,50,1,4,2829508,225628,17968,26444,3639,1057,107,62,17,249169,17543,,2419,439,,103,40,1
2017-09-30,2820000000,인천광역시,남동구,1,50,2,3,,,,,,,4,1,2,,,,,,,3,0,0
2017-09-30,2820000000,인천광역시,남동구,1,50,3,8,19956522,3789087,121634,14493,3997,770,1377,948,158,2096361,347463,9464,1577,497,270,1329,699,35
2017-09-30,2820000000,인천광역시,남동구,1,60,0,2,12124448,3572787,19275,8556,5011,494,1417,713,39,1020102,233737,,813,490,,1254,477,2
2017-09-30,2820000000,인천광역시,남동구,1,60,1,7,6285460,546312,33679,15182,3271,1123,414,167,30,554171,55965,5996,1407,504,1999,394,111,3
2017-09-30,2820000000,인천광역시,남동구,1,60,3,1,3256270,359123,27429,14734,2896,914,221,124,30,308816,28969,5256,1471,386,876,210,75,6
2017-09-30,2820000000,인천광역시,남동구,1,60,4,6,11883259,2106194,48375,9646,3201,806,1232,658,60,1096463,233808,2647,955,494,221,1148,473,12
2017-09-30,2820000000,인천광역시,남동구,1,70,1,0,10138670,559772,86592,15526,2455,1374,653,228,63,861819,45000,7103,1399,328,789,616,137,9
2017-09-30,2820000000,인천광역시,남동구,1,70,2,7,,,,,,,4,4,0,,,,,,,4,3,0
2017-09-30,2820000000,인천광역시,남동구,1,70,4,1,2371041,331951,11041,5438,1677,649,436,198,17,170155,28961,1475,562,271,492,303,107,3
2017-09-30,2820000000,인천광역시,남동구,1,80,0,6,,,,,,,2,0,1,,,,,,,2,0,0
2017-09-30,2820000000,인천광역시,남동구,1,80,3,1,260921,6993,,8417,1399,,31,5,2,19532,,,751,,,26,2,0
2017-09-30,2820000000,인천광역시,남동구,1,90,0,0,66348,35590,,2288,1977,,29,18,1,4212,3115,,222,283,,19,11,0
2017-09-30,2820000000,인천광역시,남동구,2,0,1,1,23469374,2458752,225393,28903,4756,1048,812,517,215,2010448,219612,18305,2538,624,310,792,352,59
2017-09-30,2820000000,인천광역시,남동구,2,0,2,6,3426056,1107639,79287,18928,6477,1030,181,171,77,313764,82231,13309,1793,592,416,175,139,32
2017-09-30,2820000000,인천광역시,남동구,2,0,4,0,1415820027,399057084,13162279,11261,4181,794,125725,95446,16587,125868787,36351784,1182067,1084,477,251,116152,76144,4707
2017-09-30,2820000000,인천광역시,남동구,2,15,0,5,132245,106087,,13225,10609,,10,10,1,11163,6051,,1116,672,,10,9,0
2017-09-30,2820000000,인천광역시,남동구,2,15,1,6,,,,,,,1,1,0,,,,,,,1,1,0
2017-09-30,2820000000,인천광역시,남동구,2,15,3,1,192430,130562,72,7401,5022,18,26,26,4,26047,16047,27,1002,617,9,26,26,3
2017-09-30,2820000000,인천광역시,남동구,2,20,0,1,50205897,26305677,521863,8719,4646,455,5758,5662,1147,4923909,2491933,61026,893,484,132,5511,5148,462
2017-09-30,2820000000,인천광역시,남동구,2,20,1,6,2347390,842705,38146,13973,5138,625,168,164,61,258444,81697,5594,1586,592,215,163,138,26
2017-09-30,2820000000,인천광역시,남동구,2,20,3,0,134603997,46373715,2905995,16587,5866,775,8115,7906,3748,12314594,3917221,300153,1536,553,204,8018,7081,1468
2017-09-30,2820000000,인천광역시,남동구,2,20,4,5,9161416,3569354,171483,25807,10437,1033,355,342,166,750676,285509,17868,2133,906,248,352,315,72
2017-09-30,2820000000,인천광역시,남동구,2,30,0,10,72773880,10369517,1835354,51358,8924,2368,1417,1162,775,6510604,843346,167680,4644,937,572,1402,900,293
2017-09-30,2820000000,인천광역시,남동구,2,30,2,4,792462,191038,9557,15849,3980,562,50,48,17,73835,18103,3974,1538,464,662,48,39,6
2017-09-30,2820000000,인천광역시,남동구,2,30,3,9,53379312,7014656,1193991,33892,5338,1382,1575,1314,864,4516869,615289,79898,2892,610,287,1562,1008,278
2017-09-30,2820000000,인천광역시,남동구,2,40,0,3,23762478,4316759,113093,16287,3889,496,1459,1110,228,2105865,391001,16050,1505,463,315,1399,844,51
2017-09-30,2820000000,인천광역시,남동구,2,40,1,8,24381120,3283165,163468,20662,4084,723,1180,804,226,2076743,296161,10202,1814,511,185,1145,580,55
2017-09-30,2820000000,인천광역시,남동구,2,40,3,2,9033929,1633867,47459,19554,4288,500,462,381,95,822908,145634,8614,1817,485,375,453,300,23
2017-09-30,2820000000,인천광역시,남동구,2,40,4,7,68623387,12896553,453108,19501,5209,666,3519,2476,680,6155730,1140173,42629,1780,592,248,3459,1925,172
2017-09-30,2820000000,인천광역시,남동구,2,50,1,1,7576726,653249,121740,26585,3983,1645,285,164,74,638841,56435,7135,2273,564,595,281,100,12
2017-09-30,2820000000,인천광역시,남동구,2,50,2,6,,,,,,,5,5,0,,,,,,,5,4,0
2017-09-30,2820000000,인천광역시,남동구,2,50,4,0,308428708,52775045,2598885,12019,3248,846,25662,16249,3071,26588620,4772440,202799,1122,416,355,23692,11478,572
2017-09-30,2820000000,인천광역시,남동구,2,60,0,5,24071002,2965700,162993,8687,2227,703,2771,1332,232,2052529,247308,7734,804,294,258,2554,841,30
2017-09-30,2820000000,인천광역시,남동구,2,60,0,9,21866210,1646040,362999,21586,3947,1643,1013,417,221,1855298,128580,22637,1870,514,730,992,250,31
2017-09-30,2820000000,인천광역시,남동구,2,60,1,10,7785996,187726,82373,53697,3681,2288,145,51,36,628007,10317,6328,4758,344,703,132,30,9
2017-09-30,2820000000,인천광역시,남동구,2,60,3,4,2740059,316047,15348,9103,2150,640,301,147,24,245493,23674,,864,242,,284,98,2
2017-09-30,2820000000,인천광역시,남동구,2,60,4,9,8360299,563893,240407,23223,4371,2585,360,129,93,718607,44545,19874,2013,571,1987,357,78,10
2017-09-30,2820000000,인천광역시,남동구,2,70,1,3,483942,17170,,14665,2146,,33,8,1,27813,750,,1209,250,,23,3,0
2017-09-30,2820000000,인천광역시,남동구,2,70,3,0,1831397,97202,27404,10231,1593,2284,179,61,12,138212,8779,2640,833,225,660,166,39,4
2017-09-30,2820000000,인천광역시,남동구,2,70,4,5,1759167,203427,10697,9021,2865,1070,195,71,10,130594,16464,,777,358,,168,46,2
2017-09-30,2820000000,인천광역시,남동구,2,80,1,0,172912,56616,,11527,11323,,15,5,1,12339,3333,,1122,1111,,11,3,0
2017-09-30,2820000000,인천광역시,남동구,2,90,0,0,117314,81675,,2172,1776,,54,46,0,8930,6131,,288,267,,31,23,0
2017-09-30,2820000000,인천광역시,남동구,0,0,0,1,358201618,133437758,2677602,8889,3787,642,40296,35233,4169,33052960,12764629,275952,920,438,203,35939,29167,1359
2017-09-30,2820000000,인천광역시,남동구,0,0,0,9,1020424964,142334132,16736129,27837,5678,1454,36657,25068,11511,87375001,13205072,1443711,2425,706,423,36024,18700,3411
2017-09-30,2820000000,인천광역시,남동구,0,0,1,6,41759515,6879018,455167,19068,4444,844,2190,1548,539,3891815,611959,39662,1855,548,214,2098,1116,185
2017-09-30,2820000000,인천광역시,남동구,0,0,2,3,4719230,1102625,72670,17808,4753,699,265,232,104,475443,104986,7991,1815,533,296,262,197,27
2017-09-30,2820000000,인천광역시,남동구,0,0,3,0,2032101700,386586502,32002775,20480,4935,1028,99224,78333,31119,181796912,34889119,3149728,1873,564,308,97039,61889,10227
2017-09-30,2820000000,인천광역시,남동구,0,0,3,8,234391735,43972429,3345619,20451,4997,975,11461,8800,3430,21220956,3856926,300874,1886,563,274,11250,6853,1098
2017-09-30,2820000000,인천광역시,남동구,0,0,4,5,300610489,87327437,2451937,9070,3674,713,33145,23772,3438,27895800,8134498,201029,931,460,216,29975,17670,931
2017-09-30,2820000000,인천광역시,남동구,0,15,0,2,20373235,19962463,6170,2821,2765,154,7221,7221,40,2408879,2340179,2852,358,348,124,6721,6716,23
2017-09-30,2820000000,인천광역시,남동구,0,15,1,0,,,,,,,7,7,0,,,,,,,7,6,0
2017-09-30,2820000000,인천광역시,남동구,0,15,2,3,,,,,,,2,2,1,,,,,,,2,2,1
2017-09-30,2820000000,인천광역시,남동구,0,15,3,4,,,,,,,8,8,2,,,,,,,7,7,1
2017-09-30,2820000000,인천광역시,남동구,0,15,4,3,997942,939846,1440,7284,6860,180,137,137,8,105166,92845,,803,709,,131,131,1
2017-09-30,2820000000,인천광역시,남동구,0,15,4,6,,,,,,,1,1,0,,,,,,,1,1,0
2017-09-30,2820000000,인천광역시,남동구,0,20,0,2,265786939,188234186,2158886,6707,4785,458,39629,39339,4713,26295426,17704461,255660,697,486,136,37733,36455,1884
2017-09-30,2820000000,인천광역시,남동구,0,20,0,10,20409489,5321932,1070402,44081,11959,3704,463,445,289,1624397,414357,61929,3562,1120,529,456,370,117
2017-09-30,2820000000,인천광역시,남동구,0,20,1,7,3484559,1014417,68062,29282,9057,1194,119,112,57,358698,101866,3760,3092,1107,157,116,92,24
2017-09-30,2820000000,인천광역시,남동구,0,20,2,4,2521632,875690,67592,16269,5838,867,155,150,78,255258,79267,6320,1668,592,218,153,134,29
2017-09-30,2820000000,인천광역시,남동구,0,20,3,1,44579092,20083378,548987,10355,4779,475,4305,4202,1155,4511929,1819493,58431,1088,484,124,4146,3756,472
2017-09-30,2820000000,인천광역시,남동구,0,20,3,9,18564622,5359772,695658,28257,8323,1793,657,644,388,1570348,418103,92007,2405,734,538,653,570,171
2017-09-30,2820000000,인천광역시,남동구,0,20,4,6,11049140,3819940,281965,29231,10324,1541,378,370,183,861520,310695,24072,2310,959,321,373,324,75
2017-09-30,2820000000,인천광역시,남동구,0,30,0,3,113274573,38113939,1416595,10499,3904,658,10789,9763,2152,10819432,3583200,143905,1099,464,197,9846,7724,730
2017-09-30,2820000000,인천광역시,남동구,0,30,1,0,209940216,28913242,4217899,36316,6279,1979,5781,4605,2131,18140555,2483797,364841,3231,748,480,5614,3319,760
2017-09-30,2820000000,인천광역시,남동구,0,30,1,8,28651712,3736259,433423,35949,5959,1479,797,627,293,2459411,306753,38040,3165,688,400,777,446,95
2017-09-30,2820000000,인천광역시,남동구,0,30,2,5,2565511,563068,40188,17218,4234,693,149,133,58,265101,55723,4705,1791,507,336,148,110,14
2017-09-30,2820000000,인천광역시,남동구,0,30,3,2,51278346,13257206,649824,13656,3988,632,3755,3324,1028,4768212,1205969,57034,1331,463,169,3582,2603,337
2017-09-30,2820000000,인천광역시,남동구,0,30,3,10,105284156,13914413,2609501,39285,6248,1676,2680,2227,1557,9291318,1217571,224233,3481,695,381,2669,1752,588
2017-09-30,2820000000,인천광역시,남동구,0,30,4,7,58693811,12829458,933253,27414,7053,1152,2141,1819,810,4995210,1110255,77439,2358,767,270,2118,1447,287
2017-09-30,2820000000,인천광역시,남동구,0,40,0,4,70745947,18274137,787001,10325,3399,1251,6852,5376,629,6648678,1769743,94059,1070,433,581,6213,4085,162
2017-09-30,2820000000,인천광역시,남동구,0,40,1,1,18047435,1890281,93587,33545,5325,761,538,355,123,1597322,166093,4952,3025,656,124,528,253,40
2017-09-30,2820000000,인천광역시,남동구,0,40,1,9,92990162,10092457,922292,34000,6054,1243,2735,1667,742,8050935,845361,65288,3001,747,359,2683,1131,182
2017-09-30,2820000000,인천광역시,남동구,0,40,2,6,395291,79629,3374,17187,3792,562,23,21,6,47414,10944,,2371,842,,20,13,1
2017-09-30,2820000000,인천광역시,남동구,0,40,3,3,13809064,3011412,61400,17795,4849,429,776,621,143,1349035,307013,7473,1789,627,214,754,490,35
2017-09-30,2820000000,인천광역시,남동구,0,40,4,0,648010947,151759139,6122975,15077,4635,1014,42981,32744,6040,58304031,14132600,592577,1463,564,367,39865,25075,1616
2017-09-30,2820000000,인천광역시,남동구,0,40,4,8,106701752,18824542,835347,26616,6480,867,4009,2905,964,9378857,1587030,83890,2378,710,325,3944,2236,258
2017-09-30,2820000000,인천광역시,남동구,0,50,0,5,91626723,21903472,362930,7581,2733,521,12087,8013,696,8582958,2035252,31315,794,359,249,10805,5670,126
2017-09-30,2820000000,인천광역시,남동구,0,50,1,2,7569067,653375,51103,27424,4385,1065,276,149,48,638927,59302,8586,2402,624,716,266,95,12
2017-09-30,2820000000,인천광역시,남동구,0,50,1,10,133012672,12484512,1772554,54224,9924,2238,2453,1258,792,10461388,1182173,176502,4392,1487,788,2382,795,224
2017-09-30,2820000000,인천광역시,남동구,0,50,2,7,378640,41188,6280,22273,3744,1047,17,11,6,32809,3214,,1930,459,,17,7,1
2017-09-30,2820000000,인천광역시,남동구,0,50,3,4,8184067,1214021,55554,14746,3121,741,555,389,75,654679,94587,12622,1219,361,1052,537,262,12
2017-09-30,2820000000,인천광역시,남동구,0,50,4,1,26405801,9939277,122345,9127,4253,728,2893,2337,168,2254436,938920,4156,934,536,160,2413,1752,26
2017-09-30,2820000000,인천광역시,남동구,0,50,4,9,82602027,9678829,962042,29065,5862,1305,2842,1651,737,6580562,812685,75807,2371,679,426,2776,1197,178
2017-09-30,2820000000,인천광역시,남동구,0,60,0,6,33109827,4494160,198031,11220,2996,846,2951,1500,234,2880307,440290,13677,1039,427,380,2773,1031,36
2017-09-30,2820000000,인천광역시,남동구,0,60,1,3,1661552,187962,6810,19320,4584,619,86,41,11,146932,18067,,1749,645,,84,28,2
2017-09-30,2820000000,인천광역시,남동구,0,60,2,0,5560698,585968,91348,15489,3530,1363,359,166,67,474150,60242,4315,1366,543,392,347,111,11
2017-09-30,2820000000,인천광역시,남동구,0,60,2,8,364711,50255,1467,11765,3866,367,31,13,4,29457,5351,,982,412,,30,13,1
2017-09-30,2820000000,인천광역시,남동구,0,60,3,0,83675254,9406379,858543,14039,2958,1048,5960,3180,819,7148206,771960,60051,1241,365,403,5758,2115,149
2017-09-30,2820000000,인천광역시,남동구,0,60,3,5,5211808,758385,29628,10280,2830,673,507,268,44,429025,62698,2857,876,328,317,490,191,9
2017-09-30,2820000000,인천광역시,남동구,0,60,4,2,15973258,2591968,44386,5597,1832,499,2854,1415,89,1440706,266590,2136,581,291,194,2479,916,11
2017-09-30,2820000000,인천광역시,남동구,0,60,4,10,11419910,960905,218907,23595,4853,1737,484,198,126,914612,73402,21736,1980,720,1087,462,102,20
2017-09-30,2820000000,인천광역시,남동구,0,70,0,7,3845600,290899,18441,12948,2645,971,297,110,19,303244,26264,,1091,346,,278,76,2
2017-09-30,2820000000,인천광역시,남동구,0,70,1,4,266532,42937,,15678,5367,,17,8,1,26900,8213,,1681,2053,,16,4,0
2017-09-30,2820000000,인천광역시,남동구,0,70,2,2,,,,,,,4,2,0,,,,,,,2,1,0
2017-09-30,2820000000,인천광역시,남동구,0,70,2,10,,,,,,,8,5,0,,,,,,,8,3,0
2017-09-30,2820000000,인천광역시,남동구,0,70,3,7,702113,38801,593,11510,1552,148,61,25,4,48597,3802,,884,211,,55,18,0
2017-09-30,2820000000,인천광역시,남동구,0,70,4,4,7274062,834253,46422,6901,2086,814,1054,400,57,637845,67970,3023,675,267,252,945,255,12
2017-09-30,2820000000,인천광역시,남동구,0,80,0,1,6622586,1670017,21652,3841,1856,677,1724,900,32,533713,147272,230,426,281,77,1253,525,3
2017-09-30,2820000000,인천광역시,남동구,0,80,0,9,,,,,,,8,4,0,,,,,,,7,3,0
2017-09-30,2820000000,인천광역시,남동구,0,80,1,7,,,,,,,0,0,0,,,,,,,0,0,0
2017-09-30,2820000000,인천광역시,남동구,0,80,3,8,,,,,,,1,1,0,,,,,,,1,1,0
2017-09-30,2820000000,인천광역시,남동구,0,80,4,6,,,,,,,3,0,1,,,,,,,2,0,0
2017-09-30,2820000000,인천광역시,남동구,0,90,4,1,183662,117265,,2213,1832,,83,64,1,13142,9246,,263,272,,50,34,0
2017-09-30,2820000000,인천광역시,남동구,1,0,0,7,238771106,48540611,2846963,17968,5122,1028,13289,9477,2769,21529331,4296497,288097,1684,595,322,12786,7220,895
2017-09-30,2820000000,인천광역시,남동구,1,0,0,9,595810516,91704795,10015566,26491,5928,1533,22491,15469,6535,51371454,8938730,861099,2327,768,421,22073,11642,2043
2017-09-30,2820000000,인천광역시,남동구,1,0,1,4,17295427,2437797,235589,25249,4945,1419,685,493,166,1504010,220324,11963,2268,594,292,663,371,41
2017-09-30,2820000000,인천광역시,남동구,1,0,2,1,2426815,647952,41969,18385,5837,1024,132,111,41,301007,48053,1480,2315,540,99,130,89,15
2017-09-30,2820000000,인천광역시,남동구,1,0,2,9,29412071,5494244,911970,22538,5159,1505,1305,1065,606,2636379,468345,97771,2058,572,399,1281,819,245
2017-09-30,2820000000,인천광역시,남동구,1,0,3,6,59756074,13322564,833602,16507,4644,927,3620,2869,899,5550222,1156740,78632,1582,518,237,3508,2234,332
2017-09-30,2820000000,인천광역시,남동구,1,0,4,3,80515470,35138804,779919,7377,4206,643,10915,8354,1213,7549873,3196169,74890,777,486,176,9715,6573,425
2017-09-30,2820000000,인천광역시,남동구,1,15,0,0,15714833,15398599,4345,2011,1971,207,7815,7814,21,1837676,1784630,1637,267,259,182,6891,6888,9
2017-09-30,2820000000,인천광역시,남동구,1,15,0,9,,,,,,,1,1,0,,,,,,,1,0,0
2017-09-30,2820000000,인천광역시,남동구,1,15,3,0,399773,288120,1755,6554,4723,351,61,61,5,44768,28422,,785,499,,57,57,1
2017-09-30,2820000000,인천광역시,남동구,1,15,4,1,4790063,4760894,,1218,1211,,3932,3931,2,564003,556779,,171,169,,3303,3302,0
2017-09-30,2820000000,인천광역시,남동구,1,20,0,2,125268240,95917089,775230,5911,4551,418,21192,21075,1855,12611837,9122216,94795,628,467,122,20082,19520,778
2017-09-30,2820000000,인천광역시,남동구,1,20,0,10,12557512,3384908,686656,45334,12773,4265,277,265,161,997698,258310,37690,3641,1169,618,274,221,61
2017-09-30,2820000000,인천광역시,남동구,1,20,1,7,1890161,563017,48302,28211,9081,1421,67,62,34,186906,61263,1536,2920,1201,102,64,51,15
2017-09-30,2820000000,인천광역시,남동구,1,20,2,4,1152121,417364,21083,16697,6421,659,69,65,32,118739,33762,2327,1721,563,212,69,60,11
2017-09-30,2820000000,인천광역시,남동구,1,20,3,1,18411663,9768913,190042,8999,4867,474,2046,2007,401,1943267,874953,22264,1008,492,129,1927,1777,173
2017-09-30,2820000000,인천광역시,남동구,1,20,3,9,9665865,2618488,374930,29741,8260,2027,325,317,185,819716,199141,51419,2546,732,584,322,272,88
2017-09-30,2820000000,인천광역시,남동구,1,20,4,6,5300486,1954663,141718,26240,9872,1817,202,198,78,379794,164387,10169,1918,950,339,198,173,30
2017-09-30,2820000000,인천광역시,남동구,1,20,4,9,2997946,1245017,60510,33685,14311,1729,89,87,35,236042,104395,7403,2745,1321,569,86,79,13
2017-09-30,2820000000,인천광역시,남동구,1,30,0,3,51925516,18853881,727245,10073,4006,710,5155,4706,1024,5021323,1787641,61787,1083,483,177,4636,3702,350
2017-09-30,2820000000,인천광역시,남동구,1,30,1,0,133530988,18679469,2708784,38272,6805,2068,3489,2745,1310,11414435,1499513,211561,3376,768,468,3381,1952,452
2017-09-30,2820000000,인천광역시,남동구,1,30,1,8,17594925,2437071,241010,36055,6397,1426,488,381,169,1530672,205111,29761,3222,749,522,475,274,57
2017-09-30,2820000000,인천광역시,남동구,1,30,2,5,1362134,269198,18584,18407,4018,664,74,67,28,154586,28150,1309,2118,503,164,73,56,8
